,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,46,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000,2022-02-01 20:02:41.000000,2022-02-01 20:02:15,25822.0,432.0,4302.0,778.0,6596.0,1546.0,5353.0,15208.0,2022-01-19 13:27:45.000,8.0.1,318314.0,22001015.0,143.0,283800.0,249265.0,867.0,https://pypi.org/project/ipython,BSD-3-Clause,2022-01-19 13:27:45.000,34535.0,21861509.0,https://anaconda.org/conda-forge/ipython,2022-01-20 01:10:17.723,9547048.0,1.0,,,,,,,,,,,,,,,,,,,,,
2,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,44,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000,2022-02-03 00:32:03.866674,2022-01-25 19:27:14,12132.0,25.0,3667.0,316.0,1920.0,2066.0,2325.0,9684.0,2022-01-25 19:28:28.000,6.4.8,4567.0,14323729.0,86.0,144141.0,135509.0,573.0,https://pypi.org/project/notebook,BSD-3-Clause,2022-01-25 19:28:19.000,8632.0,13975779.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,1761209.0,1.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-02-03 00:32:03.866674,898.0,26158418.0,,,,,,,,,,,,,,,,
3,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,42,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2022-02-01 22:28:06.000000,2022-02-01 22:28:03,19485.0,131.0,3866.0,461.0,5085.0,703.0,6130.0,15938.0,2021-11-22 17:49:14.000,2.4.2,,125246.0,118.0,47877.0,44390.0,596.0,https://pypi.org/project/bokeh,BSD-3-Clause,2022-01-27 18:33:32.000,3483.0,,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205,6447475.0,1.0,,,,,,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,2022-01-27 18:33:23.497,4.0,14083.0,,,,,,,,,,,
4,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,39,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000,2022-02-03 06:36:17.000000,2022-02-01 18:21:16,7336.0,89.0,787.0,71.0,1649.0,581.0,1165.0,2413.0,2021-09-13 23:41:15.000,7.6.5,,13069313.0,130.0,11730.0,3129.0,188.0,https://pypi.org/project/ipywidgets,BSD-3-Clause,2021-12-23 19:48:50.000,8524.0,12901815.0,https://anaconda.org/conda-forge/ipywidgets,2021-12-23 21:54:46.131,4325466.0,1.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,105706.0,,,,,,,,,,,
5,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000,2022-02-03 10:46:49.000000,2022-01-28 12:42:38,3779.0,24.0,476.0,47.0,756.0,408.0,566.0,1257.0,2022-01-26 21:52:17.000,6.4.1,,15003553.0,47.0,141542.0,133298.0,237.0,https://pypi.org/project/nbconvert,BSD-3-Clause,2022-01-26 21:52:17.000,8244.0,14923627.0,https://anaconda.org/conda-forge/nbconvert,2022-01-26 23:13:31.149,5594874.0,1.0,,,,,,,,,,,,,,,,,,,,,
6,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000,2022-02-02 13:07:04.000000,2022-01-31 22:57:45,5491.0,171.0,1659.0,273.0,1677.0,195.0,1882.0,6858.0,2022-01-25 13:37:10.000,2.1.1,,265870.0,59.0,1979.0,1616.0,266.0,https://pypi.org/project/jupyterhub,BSD-3-Clause,2022-01-25 13:37:10.000,363.0,231790.0,https://anaconda.org/conda-forge/jupyterhub,2022-01-25 15:31:44.838,491204.0,1.0,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-01-31 23:35:37.656348,303.0,2480539.0,,,,,,,,,,,,,,,,
7,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,37,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000,2022-02-03 08:36:49.000000,2022-01-08 18:46:46,1818.0,33.0,172.0,22.0,225.0,103.0,195.0,297.0,2021-12-13 17:55:59.000,5.2.2,,8566443.0,38.0,98915.0,92605.0,112.0,https://pypi.org/project/qtconsole,BSD-3-Clause,2021-12-13 17:55:59.000,6310.0,8533897.0,https://anaconda.org/conda-forge/qtconsole,2021-12-30 15:08:07.413,2245731.0,1.0,,,,,,,,,,,,,,,,,,,,,
8,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/pandas-profiling/pandas-profiling,,widgets,36,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000,2022-01-31 15:53:26.000000,2022-01-26 14:54:26,936.0,21.0,1197.0,147.0,376.0,101.0,437.0,8459.0,2021-09-27 23:12:22.000,3.1.0,,899164.0,31.0,6698.0,6554.0,85.0,https://pypi.org/project/pandas-profiling,MIT,2021-09-27 23:12:22.000,144.0,896357.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966,185308.0,1.0,,,,,,,,,,,,,,,,,,,,,
9,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,widgets,36,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000,2022-02-03 13:52:46.000000,2022-02-03 13:39:54,1850.0,159.0,226.0,40.0,1539.0,524.0,1137.0,1612.0,2021-12-09 16:47:15.000,0.12.6,,460461.0,163.0,2754.0,2664.0,86.0,https://pypi.org/project/panel,BSD-3-Clause,2022-02-01 14:45:17.000,90.0,388201.0,https://anaconda.org/conda-forge/panel,2021-12-09 19:00:04.193,364001.0,1.0,,,,,,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,2022-02-01 14:47:52.483,,63160.0,1.0,,,,,,,,,,
10,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,35,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000,2022-02-03 03:11:03.000000,2022-02-03 03:11:03,2199.0,93.0,220.0,30.0,446.0,139.0,167.0,259.0,2022-01-21 23:15:35.000,7.1.2,137.0,14904497.0,53.0,2138.0,,113.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2022-01-21 23:15:30.000,2138.0,14816013.0,https://anaconda.org/conda-forge/jupyter_client,2022-01-22 13:42:45.147,6192365.0,1.0,,,,,,,,,,,,,,,,,,,,,
11,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,34,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000,2022-02-03 10:44:24.000000,2022-02-01 10:22:43,1196.0,84.0,376.0,76.0,525.0,253.0,335.0,3896.0,2022-01-27 14:19:16.000,0.3.1,144.0,52981.0,71.0,5970.0,5918.0,56.0,https://pypi.org/project/voila,BSD-3-Clause,2022-01-27 14:19:05.000,52.0,45656.0,https://anaconda.org/conda-forge/voila,2022-01-27 14:46:27.170,160872.0,1.0,,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,,3276.0,,,,,,,,,,,
12,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,34,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000,2022-02-03 13:58:34.000000,2022-02-01 23:43:06,2511.0,106.0,293.0,34.0,473.0,208.0,183.0,448.0,2022-02-02 14:20:42.000,6.8.0,232.0,3241.0,79.0,160904.0,151398.0,148.0,https://pypi.org/project/ipykernel,BSD-3-Clause,2022-02-01 23:44:19.000,9477.0,,https://anaconda.org/anaconda/ipykernel,2022-01-20 12:21:12.773,241249.0,1.0,,,,,,,,,,,-4.0,29.0,,,,,,,,,
13,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,33,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000,2022-01-24 16:45:48.000000,2022-01-24 16:45:47,11118.0,15.0,558.0,162.0,3903.0,162.0,1519.0,5743.0,2021-10-22 17:46:48.907,7.0.20,1299954.0,49113.0,94.0,37.0,,177.0,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000,5.0,3281.0,,,,2.0,,,,,,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,32.0,26993.0,,,,,,,,,,,
14,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,33,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000,2022-02-03 09:10:01.000000,2022-01-11 08:23:50,2230.0,16.0,319.0,72.0,418.0,59.0,432.0,5179.0,2022-01-11 08:28:20.000,1.13.6,,165903.0,108.0,2498.0,2361.0,67.0,https://pypi.org/project/jupytext,MIT,2022-01-11 08:28:20.000,137.0,148106.0,https://anaconda.org/conda-forge/jupytext,2022-01-11 15:40:25.503,263570.0,1.0,,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2021-12-04 13:07:28.249,,11039.0,,,,,,,,,,,
15,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,33,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000,2022-01-26 15:15:46.000000,2022-01-24 15:25:03,907.0,10.0,352.0,95.0,316.0,98.0,233.0,4531.0,2022-01-22 22:46:54.000,2.3.4,,571953.0,71.0,2066.0,1893.0,98.0,https://pypi.org/project/papermill,BSD-3-Clause,2022-01-22 22:46:54.000,173.0,566690.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,221079.0,1.0,,,,,,,,,,,,,,,,,,,,,
16,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,33,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,2017-11-02 16:27:54.000,2022-02-02 18:38:49.633000,2022-02-01 23:34:25,5016.0,196.0,441.0,98.0,1163.0,72.0,424.0,4194.0,2022-02-02 02:26:58.000,1.2.0,,8181.0,63.0,233.0,224.0,65.0,https://pypi.org/project/perspective-python,Apache-2.0,2022-02-02 02:26:58.000,9.0,3995.0,https://anaconda.org/conda-forge/perspective,2022-02-02 18:38:49.633,39275.0,1.0,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-02-01 23:34:51.900,,2223.0,1.0,,,,,,,,,,
17,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2022-01-09 12:06:53.000000,2022-01-09 12:06:52,10249.0,19.0,415.0,82.0,1495.0,35.0,2039.0,2248.0,2021-12-27 18:23:21.000,8.2.0,,1916.0,83.0,538.0,401.0,223.0,https://pypi.org/project/nikola,MIT,2021-12-27 18:21:19.000,137.0,1916.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
18,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,33,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000,2022-01-24 18:38:27.000000,2022-01-24 18:38:26,763.0,11.0,119.0,23.0,134.0,46.0,65.0,161.0,2021-04-02 04:51:11.466,5.1.3,,14975662.0,22.0,147585.0,139081.0,61.0,https://pypi.org/project/nbformat,BSD-3-Clause,2021-04-02 04:40:44.000,8504.0,14874973.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492,7047112.0,1.0,,,,,,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,2021-04-02 04:50:52.055,,16.0,,,,,,,,,,,
19,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,32,True,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000,2022-02-03 14:11:26.000000,2022-01-28 12:30:37,2543.0,77.0,851.0,115.0,348.0,49.0,266.0,2148.0,2021-11-12 13:31:42.000,8.0.0,,7926.0,36.0,2079.0,1796.0,105.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2021-12-22 08:42:58.000,283.0,,https://anaconda.org/conda-forge/ipyparallel,2021-12-23 14:25:42.627,554876.0,1.0,,,,,,,,,,,,,,,,,,,,,
20,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,32,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000,2022-01-22 10:36:35.000000,2022-01-20 16:24:54,991.0,39.0,316.0,66.0,457.0,181.0,292.0,1217.0,2021-12-06 12:34:17.000,0.15.0,,105146.0,72.0,1530.0,1426.0,74.0,https://pypi.org/project/ipyleaflet,MIT,2021-12-06 12:34:17.000,102.0,52108.0,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043,788554.0,1.0,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-12-06 12:32:39.669,2.0,41610.0,,,,,,,,,,,
21,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,32,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000,2022-01-31 22:14:18.000000,2022-01-31 22:14:18,260.0,46.0,41.0,9.0,120.0,32.0,55.0,84.0,2022-01-13 20:36:33.000,0.5.10,16.0,14147513.0,20.0,42184.0,42120.0,30.0,https://pypi.org/project/nbclient,BSD-3-Clause,2022-01-13 20:36:28.000,64.0,14035738.0,https://anaconda.org/conda-forge/nbclient,2022-01-14 07:18:53.194,2682573.0,1.0,,,,,,,,,,,,,,,,,,,,,
22,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,31,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000,2022-02-03 13:29:19.000000,2022-02-02 20:36:03,2556.0,225.0,2560.0,192.0,874.0,67.0,669.0,6803.0,,,,1043603.0,,,,212.0,,BSD-3-Clause,,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-02-03 00:01:18.780255,332.0,82444640.0,,,,,,1.0,,,,,,,,,,
23,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,31,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2022-02-03 14:43:32.000000,2022-02-03 08:23:14,3478.0,49.0,457.0,108.0,900.0,222.0,355.0,3229.0,2022-01-07 12:38:39.000,0.12.32,,35409.0,99.0,129.0,29.0,56.0,https://pypi.org/project/bqplot,Apache-2.0,2022-01-07 12:37:12.000,90.0,,https://anaconda.org/conda-forge/bqplot,2022-01-07 13:02:09.921,919095.0,2.0,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-01-07 12:35:41.247,10.0,22089.0,,,,,,,,,,,
24,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,31,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000,2022-01-22 06:52:56.000000,2022-01-20 10:00:33,434.0,42.0,177.0,41.0,194.0,100.0,132.0,1215.0,2022-01-20 10:11:27.612,0.10.5,,141373.0,44.0,2548.0,2477.0,26.0,https://pypi.org/project/ipympl,BSD-3-Clause,2022-01-20 10:07:42.000,71.0,81636.0,https://anaconda.org/conda-forge/ipympl,2022-01-20 12:57:24.452,843594.0,2.0,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2022-01-20 10:11:27.612,,45908.0,,,,,,,,,,,
25,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,30,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000,2022-02-03 13:47:23.000000,,,,2225.0,,,2071.0,,11781.0,2022-01-13 18:46:05.881,3.2.8,,1708796.0,417.0,2030.0,,395.0,https://pypi.org/project/jupyterlab,BSD-3-Clause,2022-02-03 13:47:23.000,1789.0,1458220.0,https://anaconda.org/conda-forge/jupyterlab,2022-01-26 17:42:40.449,5080032.0,2.0,,,,,,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,2022-01-12 11:11:08.366,241.0,175870.0,-14.0,,,,,,,,,,
26,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,30,True,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,2608.0,,750.0,142.0,824.0,333.0,450.0,4762.0,2019-01-02 12:23:07.000,0.5.1,,320931.0,16.0,251.0,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000,251.0,302927.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2021-03-05 08:03:36.764,1188281.0,1.0,,,,,,,,,,,,,,,,,,,,,
27,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,30,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000,2022-02-03 13:16:26.000000,2022-01-26 23:07:05,1294.0,10.0,320.0,39.0,222.0,80.0,273.0,3113.0,2021-10-29 23:19:41.000,1.1.23,,49431.0,95.0,58.0,,62.0,https://pypi.org/project/nbdev,Apache-2.0,2021-10-29 23:19:41.000,58.0,49431.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
28,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,30,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000,2022-02-02 17:13:54.000000,2022-01-31 17:10:58,1322.0,26.0,437.0,63.0,602.0,391.0,604.0,2651.0,2021-11-19 04:33:20.000,0.12.1,,36122.0,38.0,47.0,,100.0,https://pypi.org/project/jupyter-book,BSD-3-Clause,2021-11-19 04:33:20.000,47.0,35449.0,https://anaconda.org/conda-forge/jupyter-book,2021-11-19 16:32:28.976,8076.0,2.0,,,,,,,,,,,,,,,,,,,,,
29,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,30,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-02-03 15:13:04.000000,2022-02-03 03:00:38,12208.0,57.0,148.0,37.0,450.0,87.0,161.0,290.0,2022-01-21 23:43:06.000,1.13.4,249.0,1279088.0,52.0,,,455.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000,,1251687.0,https://anaconda.org/conda-forge/jupyter_server,2022-01-22 14:26:14.062,1123088.0,3.0,,,,,,,,,,,,,,,,,,,,,
30,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,29,True,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000,2022-01-22 04:28:12.000000,2021-08-10 23:33:21,523.0,,2225.0,30.0,60.0,64.0,51.0,11781.0,2022-01-13 18:45:40.866,5.2.8,,102763.0,137.0,181.0,175.0,14.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2022-01-12 11:10:44.568,6.0,102763.0,,,,,,,,,,,
31,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,29,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000,2022-02-03 14:30:08.000000,2021-08-23 17:19:38,634.0,,991.0,160.0,76.0,205.0,197.0,8944.0,2018-11-22 17:02:16.000,0.20.0,,36811.0,116.0,99.0,,42.0,https://pypi.org/project/jupyterthemes,MIT,2018-11-22 17:02:16.000,99.0,36811.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
32,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,29,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000,2021-12-16 15:02:23.000000,2021-01-21 14:02:57,1689.0,,381.0,127.0,3797.0,343.0,4174.0,2627.0,2021-12-16 15:02:23.000,2.3.11,31.0,17800.0,53.0,23.0,,81.0,https://pypi.org/project/beakerx,Apache-2.0,2021-12-16 15:02:23.000,22.0,5740.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,484758.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,244608.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,1.0,418.0,,,,,,,,,,,
33,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,29,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000,2021-11-03 11:51:17.000000,2021-11-03 11:51:16,1952.0,,133.0,46.0,336.0,67.0,218.0,2162.0,2021-10-25 23:48:13.575,2.1.1,,277426.0,27.0,205.0,64.0,34.0,https://pypi.org/project/nbdime,BSD-3-Clause,2021-10-25 23:22:53.000,141.0,212100.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,437081.0,2.0,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-10-25 23:48:13.575,,58277.0,,,,,,,,,,,
34,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,29,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000,2022-01-26 02:39:28.000000,2021-06-29 17:43:55,253.0,,237.0,50.0,70.0,102.0,37.0,1479.0,2020-05-02 15:29:58.000,0.4.0,,87390.0,17.0,2725.0,2658.0,44.0,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000,67.0,85369.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,133413.0,1.0,,,,,,,,,,,,,,,,,,,,,
35,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,29,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000,2022-02-03 00:55:50.000000,2022-02-02 18:47:00,1460.0,117.0,203.0,42.0,1084.0,238.0,1077.0,1211.0,2022-01-26 17:56:07.750,3.5.2,,4709.0,87.0,35.0,28.0,40.0,https://pypi.org/project/elyra,Apache-2.0,2022-01-26 17:53:45.000,3.0,2174.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105,9292.0,1.0,,,,,,@elyra/services,https://www.npmjs.com/package/@elyra/services,2022-01-26 17:56:07.750,4.0,2019.0,,,,,,,,,,,
36,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,29,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22.000,2022-01-22 12:26:09.000000,2022-01-22 12:26:09,2329.0,124.0,89.0,20.0,366.0,138.0,256.0,1166.0,2022-01-01 02:38:14.000,3.10.0,,21313.0,65.0,119.0,113.0,38.0,https://pypi.org/project/jupyterlab-lsp,BSD-3-Clause,2022-01-01 02:16:51.000,4.0,13125.0,https://anaconda.org/conda-forge/jupyter-lsp,2021-12-12 16:35:34.220,28907.0,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-01-01 02:15:32.759,2.0,6488.0,,,,,,,,,,,
