,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,46,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000,2022-03-30 09:53:43.000000,2022-03-27 17:33:27,25929.0,199.0,4333.0,778.0,6651.0,1513.0,5448.0,15301.0,2022-03-27 10:10:33.000,8.2.0,318564.0,17952037.0,147.0,299605.0,264861.0,880.0,https://pypi.org/project/ipython,BSD-3-Clause,2022-03-27 10:10:33.000,34744.0,17801194.0,https://anaconda.org/conda-forge/ipython,2022-03-27 20:57:10.655,10490382.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,44,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2022-03-31 11:28:58.000000,2022-03-31 06:06:11,19524.0,77.0,3881.0,462.0,5124.0,708.0,6182.0,16124.0,2021-11-22 17:49:14.000,2.4.2,,5130464.0,119.0,52589.0,49087.0,600.0,https://pypi.org/project/bokeh,BSD-3-Clause,2022-03-03 18:34:50.000,3498.0,5005642.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205,6807467.0,1.0,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,2022-03-03 18:34:44.216,4.0,9442.0,,,,,,,,,,,,,,,,,
3,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,43,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000,2022-03-31 14:06:38.000000,2022-03-31 13:08:54,24222.0,272.0,2275.0,320.0,5780.0,2116.0,4501.0,11932.0,2022-03-14 14:54:16.000,3.3.2,48491.0,2462888.0,425.0,7732.0,5666.0,473.0,https://pypi.org/project/jupyterlab,BSD-3-Clause,2022-03-18 08:50:14.000,1825.0,2217511.0,https://anaconda.org/conda-forge/jupyterlab,2022-03-14 17:39:05.766,5232349.0,1.0,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,2022-03-18 08:53:35.617,241.0,168752.0,-1.0,,,,,,,,,,,,,,,,
4,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,43,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000,2022-03-28 06:35:24.727548,2022-03-21 15:34:08,12854.0,181.0,3712.0,314.0,1950.0,2047.0,2354.0,9833.0,2022-03-15 15:56:07.000,6.4.10,6084.0,9976839.0,90.0,8656.0,8.0,605.0,https://pypi.org/project/notebook,BSD-3-Clause,2022-03-21 15:37:14.000,8648.0,9623899.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,1865339.0,1.0,,,,,,-1.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-03-28 06:35:24.727548,912.0,26788948.0,,,,,,,,,,,
5,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,40,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000,2022-03-31 10:35:46.000000,2022-03-30 06:26:08,5621.0,201.0,1684.0,272.0,1720.0,198.0,1900.0,6918.0,2022-03-14 11:37:12.000,2.2.2,,708059.0,62.0,2042.0,1676.0,273.0,https://pypi.org/project/jupyterhub,BSD-3-Clause,2022-03-14 11:37:12.000,366.0,673512.0,https://anaconda.org/conda-forge/jupyterhub,2022-03-14 14:16:26.459,508982.0,2.0,,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-03-29 22:03:02.880308,307.0,2536728.0,,,,,,,,,,,
6,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,39,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000,2022-03-16 18:48:16.392000,2022-03-11 23:17:39,7392.0,83.0,808.0,70.0,1679.0,591.0,1188.0,2455.0,2022-03-16 07:31:49.000,7.7.0,,8337454.0,134.0,12248.0,3565.0,193.0,https://pypi.org/project/ipywidgets,BSD-3-Clause,2022-03-16 07:31:49.000,8606.0,8154648.0,https://anaconda.org/conda-forge/ipywidgets,2022-03-16 18:48:16.392,4582018.0,1.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2022-03-11 23:07:24.231,77.0,118271.0,,,,,,,,,,,,,,,,,
7,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000,2022-03-29 11:04:52.212000,2022-03-28 09:45:02,3797.0,27.0,485.0,45.0,773.0,414.0,572.0,1291.0,2022-03-28 09:46:09.000,6.4.5,,10586716.0,51.0,150333.0,142062.0,240.0,https://pypi.org/project/nbconvert,BSD-3-Clause,2022-03-28 09:46:09.000,8271.0,10502087.0,https://anaconda.org/conda-forge/nbconvert,2022-03-29 11:04:52.212,6008676.0,1.0,,,,,,,,,,,,,,,,,,,,,,
8,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,39,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000,2022-03-31 13:34:47.000000,2022-03-31 10:28:34,2599.0,143.0,301.0,32.0,504.0,220.0,191.0,464.0,2022-03-31 10:30:10.000,6.11.0,332.0,10894093.0,83.0,171612.0,162058.0,152.0,https://pypi.org/project/ipykernel,BSD-3-Clause,2022-03-31 10:30:02.000,9524.0,10890661.0,https://anaconda.org/anaconda/ipykernel,2022-03-12 09:13:36.250,258374.0,1.0,,,,,,,,,,,,30.0,,,,,,,,,,
9,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,widgets,36,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000,2022-03-31 13:28:25.000000,2022-03-31 13:28:23,1925.0,155.0,239.0,41.0,1604.0,513.0,1180.0,1698.0,2022-03-27 11:07:35.357,0.12.7,,504164.0,176.0,3085.0,2989.0,90.0,https://pypi.org/project/panel,BSD-3-Clause,2022-03-29 17:07:15.000,96.0,429371.0,https://anaconda.org/conda-forge/panel,2022-03-30 09:25:20.761,392605.0,1.0,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,2022-03-29 17:13:06.201,,65218.0,,,,,,,,,,,,,,,,,
10,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,36,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000,2022-03-29 18:40:48.000000,2022-03-28 17:15:49,1860.0,39.0,172.0,22.0,232.0,103.0,201.0,303.0,2021-12-15 16:11:33.225,0.0.0,,3260177.0,39.0,103649.0,97332.0,114.0,https://pypi.org/project/qtconsole,BSD-3-Clause,2022-03-28 17:07:14.000,6317.0,3226536.0,https://anaconda.org/conda-forge/qtconsole,2022-03-28 22:08:50.018,2354877.0,1.0,,,,,,-1.0,,,,,,,,,,,,,,,,
11,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/ydataai/pandas-profiling,,widgets,35,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/pandas-profiling,2016-01-09 23:47:55.000,2022-03-31 00:35:55.000000,2022-03-01 16:07:01,939.0,8.0,1259.0,151.0,389.0,115.0,441.0,8722.0,2021-09-27 23:12:22.000,3.1.0,,1034397.0,31.0,7360.0,7210.0,86.0,https://pypi.org/project/pandas-profiling,MIT,2021-09-27 23:12:22.000,150.0,1031536.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966,191711.0,1.0,,,,,,,,,,,,,ydataai/pandas-profiling,,,,,,,,,
12,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,35,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000,2022-03-30 12:38:14.000000,2022-03-30 12:38:14,1246.0,102.0,388.0,77.0,549.0,265.0,350.0,4004.0,2022-03-29 17:16:03.000,0.3.5,232.0,66663.0,75.0,6396.0,6340.0,57.0,https://pypi.org/project/voila,BSD-3-Clause,2022-03-29 17:15:53.000,56.0,59445.0,https://anaconda.org/conda-forge/voila,2022-03-29 20:27:37.534,166249.0,1.0,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,,3126.0,,,,,,,,,,,,,,,,,
13,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,35,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000,2022-03-31 11:12:44.000000,2022-03-30 15:38:47,2248.0,82.0,223.0,32.0,457.0,147.0,170.0,267.0,2022-03-30 15:39:43.000,7.2.1,182.0,11040635.0,55.0,2159.0,,114.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2022-03-30 15:39:35.000,2159.0,10943322.0,https://anaconda.org/conda-forge/jupyter_client,2022-03-30 18:27:34.643,6907418.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,34,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000,2022-03-25 19:26:19.000000,2022-03-17 04:29:29,11151.0,46.0,562.0,161.0,3919.0,162.0,1520.0,5776.0,2021-10-22 17:46:48.907,7.0.20,1319942.0,52576.0,94.0,37.0,,177.0,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000,5.0,2712.0,,,,2.0,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,32.0,31008.0,,,,,,,,,,,,,,,,,
15,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,34,True,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000,2022-03-29 08:16:56.000000,2022-03-29 08:16:53,2585.0,53.0,863.0,113.0,363.0,49.0,270.0,2170.0,2021-12-22 08:42:58.000,8.1.0,,62288.0,37.0,2161.0,1878.0,107.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2022-02-07 14:22:40.000,283.0,54195.0,https://anaconda.org/conda-forge/ipyparallel,2022-02-07 17:40:52.548,574638.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,34,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000,2022-03-31 08:13:52.000000,2022-03-31 08:13:51,785.0,29.0,129.0,24.0,140.0,50.0,68.0,169.0,2022-03-10 20:06:53.882,5.2.0,,10829914.0,23.0,156631.0,148083.0,62.0,https://pypi.org/project/nbformat,BSD-3-Clause,2022-03-10 20:06:50.000,8548.0,10723493.0,https://anaconda.org/conda-forge/nbformat,2022-03-10 22:26:42.482,7548285.0,1.0,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,2022-03-10 20:06:53.882,,108.0,,,,,,,,,,,,,,,,,
17,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,33,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000,2022-03-30 18:28:05.000000,2022-03-21 06:25:38,2247.0,18.0,327.0,71.0,439.0,62.0,439.0,5286.0,2022-02-09 21:36:45.000,1.13.7,,205670.0,109.0,2784.0,2641.0,69.0,https://pypi.org/project/jupytext,MIT,2022-02-09 21:36:45.000,143.0,187767.0,https://anaconda.org/conda-forge/jupytext,2022-02-15 08:53:11.191,284003.0,1.0,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2021-12-04 13:07:28.249,,10803.0,,,,,,,,,,,,,,,,,
18,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,33,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000,2022-03-25 04:11:27.000000,2022-02-18 05:38:57,908.0,10.0,352.0,94.0,318.0,102.0,234.0,4624.0,2022-01-22 22:46:54.000,2.3.4,,664394.0,71.0,2224.0,2046.0,98.0,https://pypi.org/project/papermill,BSD-3-Clause,2022-01-22 22:46:54.000,178.0,658914.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,235650.0,1.0,,,,,,,,,,,,,,,,,,,,,,
19,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2022-03-31 00:15:19.000000,2022-03-08 17:38:50,10257.0,10.0,415.0,81.0,1497.0,40.0,2043.0,2272.0,2021-12-27 18:23:21.000,8.2.0,,3140.0,83.0,552.0,415.0,224.0,https://pypi.org/project/nikola,MIT,2021-12-27 18:21:19.000,137.0,3140.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
20,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,32,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,2017-11-02 16:27:54.000,2022-03-31 10:46:48.000000,2022-03-19 19:25:21,5121.0,143.0,448.0,98.0,1205.0,76.0,436.0,4282.0,2022-03-14 20:14:01.000,1.3.5,,11051.0,69.0,249.0,240.0,68.0,https://pypi.org/project/perspective-python,Apache-2.0,2022-03-14 20:14:01.000,9.0,6507.0,https://anaconda.org/conda-forge/perspective,2022-03-15 04:10:55.269,45516.0,1.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-03-17 05:38:55.940,,2377.0,,,,,,,,,,,,,,,,,
21,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,32,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2022-03-29 15:12:04.000000,2022-03-29 07:29:40,3509.0,67.0,458.0,111.0,927.0,228.0,355.0,3266.0,2022-02-11 15:29:07.544,0.5.34,,114880.0,100.0,132.0,30.0,56.0,https://pypi.org/project/bqplot,Apache-2.0,2022-02-11 15:27:16.000,92.0,76741.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,935410.0,1.0,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,24776.0,,,,,,,,,,,,,,,,,
22,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,32,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000,2022-03-31 03:49:06.000000,2022-03-31 03:48:59,1392.0,106.0,337.0,38.0,236.0,94.0,280.0,3181.0,2022-03-31 03:49:06.000,1.2.5,,93398.0,101.0,71.0,,63.0,https://pypi.org/project/nbdev,Apache-2.0,2022-03-31 03:49:06.000,71.0,93398.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
23,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,32,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000,2022-03-30 08:24:10.000000,2022-03-30 08:15:35,1021.0,35.0,316.0,63.0,476.0,181.0,294.0,1237.0,2021-12-06 12:34:17.000,0.15.0,,123298.0,72.0,1678.0,1574.0,74.0,https://pypi.org/project/ipyleaflet,MIT,2021-12-06 12:34:17.000,102.0,66502.0,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043,800235.0,1.0,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-12-06 12:32:39.669,2.0,45365.0,,,,,,,,,,,,,,,,,
24,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,32,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000,2022-03-28 20:41:02.000000,2022-03-28 20:41:02,1159.0,141.0,251.0,30.0,318.0,57.0,234.0,403.0,2022-03-15 19:49:05.000,3.0.2,,569320.0,29.0,118.0,104.0,67.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2022-03-15 19:49:05.000,14.0,569105.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2022-03-15 22:51:24.437,2591.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
25,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,31,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000,2022-03-30 20:27:51.000000,2022-03-30 20:09:20,2791.0,366.0,2560.0,190.0,935.0,67.0,691.0,6908.0,,,,1067366.0,,,,216.0,,BSD-3-Clause,,,,,,,2.0,,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-03-28 06:12:24.567748,337.0,85389291.0,,,,,,,,,,,
26,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-03-31 14:32:04.000000,2022-03-31 14:31:57,591.0,45.0,262.0,65.0,200.0,36.0,416.0,3329.0,2022-03-24 02:37:28.000,2.2.0,,79404.0,145.0,333.0,322.0,23.0,https://pypi.org/project/dtale,LGPL-2.1,2022-03-24 02:36:09.000,11.0,75039.0,https://anaconda.org/conda-forge/dtale,2022-03-24 03:01:11.816,109131.0,2.0,,,,,,,,,,,,,,,,,,,,,,
27,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-03-31 14:32:04.000000,2022-03-31 14:31:57,591.0,45.0,262.0,65.0,200.0,36.0,416.0,3329.0,2022-03-24 02:37:28.000,2.2.0,,79404.0,145.0,333.0,322.0,23.0,https://pypi.org/project/dtale,LGPL-2.1,2022-03-24 02:36:09.000,11.0,75039.0,https://anaconda.org/conda-forge/dtale,2022-03-24 03:01:11.816,109131.0,1.0,,,,,,,,,,,,,,,,,,,,,,
28,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,31,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000,2022-03-31 13:06:57.000000,2022-03-28 07:28:36,446.0,28.0,178.0,42.0,206.0,105.0,136.0,1243.0,2022-02-18 05:57:25.000,0.8.8,,142860.0,45.0,2876.0,2804.0,26.0,https://pypi.org/project/ipympl,BSD-3-Clause,2022-02-18 06:03:00.000,72.0,94708.0,https://anaconda.org/conda-forge/ipympl,2022-02-18 08:56:09.718,870982.0,2.0,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2022-01-20 10:11:27.612,,34104.0,,,,,,,,,,,,,,,,,
29,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,31,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-03-31 10:05:57.142000,2022-03-31 09:12:37,12283.0,100.0,166.0,37.0,511.0,96.0,171.0,301.0,2022-03-29 23:30:45.000,1.16.0,318.0,2176269.0,59.0,,,462.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000,,2146111.0,https://anaconda.org/conda-forge/jupyter_server,2022-03-31 10:05:57.142,1266175.0,3.0,,,,,,,,,,,,,,,,,,,,,,
30,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,31,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000,2022-03-11 11:51:34.975000,2022-03-11 08:59:11,277.0,29.0,42.0,9.0,128.0,35.0,58.0,87.0,2022-03-11 09:00:20.000,0.5.13,35.0,9612461.0,23.0,48970.0,48895.0,30.0,https://pypi.org/project/nbclient,BSD-3-Clause,2022-03-11 09:00:13.000,75.0,9481429.0,https://anaconda.org/conda-forge/nbclient,2022-03-11 11:51:34.975,3275690.0,2.0,,,,,,,,,,,,,,,,,,,,,,
31,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,30,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000,2022-03-28 15:29:03.000000,2022-03-28 15:25:07,751.0,11.0,389.0,80.0,194.0,141.0,283.0,3221.0,2020-10-29 01:31:20.000,5.7.1,,12916.0,30.0,1986.0,1819.0,41.0,https://pypi.org/project/RISE,BSD-3-Clause,2022-03-28 15:29:03.000,167.0,8989.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,191536.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,,19.0,,,,,,,,,,,,,,,,,
32,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,30,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000,2022-03-31 12:40:30.000000,2022-03-26 21:12:38,1343.0,31.0,463.0,61.0,629.0,400.0,629.0,2736.0,2022-02-22 01:14:10.000,0.12.2,,42318.0,39.0,52.0,,103.0,https://pypi.org/project/jupyter-book,BSD-3-Clause,2022-02-22 01:14:10.000,52.0,41479.0,https://anaconda.org/conda-forge/jupyter-book,2022-02-22 14:10:17.074,10909.0,2.0,,,,,,,,,,,,,,,,,,,,,,
33,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,30,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000,2022-03-30 23:18:48.010000,2022-03-30 22:48:42,1557.0,127.0,221.0,46.0,1174.0,227.0,1147.0,1278.0,2022-03-31 14:10:08.000,3.7.0,,7111.0,98.0,37.0,30.0,45.0,https://pypi.org/project/elyra,Apache-2.0,2022-03-30 23:14:02.000,3.0,3619.0,https://anaconda.org/conda-forge/elyra,2022-03-25 23:14:40.374,9840.0,1.0,@elyra/services,https://www.npmjs.com/package/@elyra/services,2022-03-30 23:18:48.010,4.0,2975.0,,,,,,,,,,,,,,,,,
34,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,29,True,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,2608.0,,750.0,141.0,824.0,333.0,450.0,4803.0,2019-01-02 12:23:07.000,0.5.1,,375517.0,16.0,251.0,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000,251.0,357373.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2021-03-05 08:03:36.764,1215711.0,1.0,,,,,,,,,,,,,,,,,,,,,,
35,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,29,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000,2022-03-23 01:53:42.000000,2022-02-28 10:52:19,1954.0,1.0,133.0,45.0,340.0,67.0,220.0,2194.0,2021-10-25 23:48:13.575,2.1.1,,329536.0,27.0,211.0,70.0,35.0,https://pypi.org/project/nbdime,BSD-3-Clause,2021-10-25 23:22:53.000,141.0,250263.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,468759.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-10-25 23:48:13.575,,71833.0,,,,,,,,,,,,,,,,,
36,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,29,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000,2022-03-03 18:37:45.000000,2021-06-29 17:43:55,253.0,,237.0,50.0,71.0,102.0,38.0,1499.0,2020-05-02 15:29:58.000,0.4.0,,85740.0,17.0,2972.0,2905.0,44.0,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000,67.0,83685.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,137732.0,1.0,,,,,,,,,,,,,,,,,,,,,,
37,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000,2022-03-28 08:20:50.000000,2022-03-15 07:28:49,2314.0,92.0,305.0,46.0,683.0,169.0,319.0,1323.0,2022-02-06 14:43:19.000,2022.02.0,,5269.0,18.0,171.0,146.0,106.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2022-02-06 14:20:14.000,25.0,5269.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
