,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,cran_id,pypi,go_id,go_url,gem_id,hex_id,bitbucket_id
39,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-06-13 11:49:38.000000,2023-06-13 11:49:38,2675.0,65.0,321.0,47.0,777.0,156.0,351.0,1498.0,2022-10-18 19:01:00.000,2022.10.0,,2696.0,12.0,183.0,183.0,118.0,https://pypi.org/project/jupyter-repo2docker,2696.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
40,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,29,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-06-21 17:19:06.000000,2023-06-19 12:54:54,1837.0,10.0,265.0,37.0,664.0,98.0,462.0,1277.0,2022-12-15 13:25:32.000,0.41.0,14.0,137547.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,111417.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-06-16 16:12:20.095,438991.0,1.0,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,,,18001.0,,,,,,,,,,,,,,,,,
41,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-06-22 13:30:25.000000,2023-06-21 22:27:53,1643.0,118.0,225.0,22.0,1843.0,44.0,222.0,874.0,2023-06-10 03:55:48.000,0.28.0,,4776.0,31.0,59.0,59.0,38.0,https://pypi.org/project/raiwidgets,4776.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
42,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,29,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-06-20 14:53:13.483000,2023-06-15 19:17:00,7588.0,5.0,35.0,8.0,68.0,63.0,1377.0,253.0,2023-03-20 03:31:01.876,0.24.1,,5581.0,165.0,4303.0,4267.0,36.0,https://pypi.org/project/sos-notebook,1505.0,https://anaconda.org/conda-forge/sos,2023-06-20 14:53:13.483,150845.0,2.0,,,,,,,2022-08-09 15:38:02.363,36.0,,,,,,,,,,,,,,
43,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,28,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-06-21 16:53:47.000000,2023-06-21 16:53:46,10437.0,17.0,579.0,104.0,2558.0,255.0,2183.0,7070.0,2023-05-19 13:34:12.000,0.14.0,8797.0,8227.0,98.0,,,312.0,https://pypi.org/project/xonsh,8139.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
44,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-06-16 16:08:42.704000,2023-04-07 08:27:12,764.0,2.0,414.0,82.0,199.0,154.0,288.0,3554.0,2020-10-29 01:31:20.000,5.7.1,,13159.0,31.0,2669.0,2498.0,44.0,https://pypi.org/project/RISE,8920.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,271146.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,1.0,3.0,,2022-11-03 16:45:29.021,170.0,,,,,,,,,,,,,,
45,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,28,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,160.0,42.0,374.0,165.0,260.0,1031.0,2019-12-04 15:06:08.000,1.1.18,,16874.0,19.0,257.0,257.0,33.0,https://pypi.org/project/pixiedust,15795.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,46408.0,2.0,,,,,,,,,,,,,,,,,,,,,,
46,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,28,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-06-21 07:14:14.000000,2023-06-06 16:42:34,2560.0,7.0,252.0,34.0,599.0,158.0,195.0,319.0,2023-04-13 22:46:28.000,8.2.0,1146.0,20923294.0,59.0,,,127.0,https://pypi.org/project/jupyter-client,20737276.0,https://anaconda.org/conda-forge/jupyter_client,2023-06-16 13:17:59.547,15993139.0,2.0,,,,,,,,,,,,,,,,,,,,,,
47,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,27,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,419.0,88.0,104.0,175.0,126.0,2967.0,2020-04-07 16:43:54.000,1.3.1,,73921.0,73.0,89.0,,30.0,https://pypi.org/project/qgrid,67384.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,387601.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,3.0,481.0,,2020-04-07 16:43:54.000,86.0,,,,,,,,,,,,,,
48,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,27,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-06-22 12:27:43.000000,2023-06-21 14:39:21,1358.0,260.0,236.0,61.0,847.0,123.0,203.0,1526.0,2023-05-15 14:58:56.000,0.13.14,1999.0,212.0,60.0,,,40.0,,,,,,1.0,,,,,,almondsh/almond,,,https://hub.docker.com/r/almondsh/almond,2023-06-21 16:23:01.324534,6.0,17710.0,,,,,,,,,,
49,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,27,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-06-22 12:29:46.000000,2023-06-22 12:29:44,8084.0,182.0,217.0,45.0,3653.0,533.0,8443.0,1053.0,2022-10-12 16:44:26.000,2022.09.120,,2122.0,32.0,,,262.0,,,https://anaconda.org/conda-forge/vscode-jupyter,2023-06-16 19:25:09.142,57308.0,2.0,,,,,,,,,,,,,,,,,,,,,,
50,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-06-16 19:23:51.624000,2022-10-21 14:50:27,161.0,,237.0,42.0,46.0,52.0,25.0,924.0,2022-04-01 20:13:44.000,0.4.2,96.0,434643.0,14.0,3089.0,3016.0,10.0,https://pypi.org/project/jupyter-dash,415565.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,329361.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,2.0,8452.0,,2022-04-01 20:05:08.000,71.0,,,,,,,,,,,,,,
51,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,27,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2023-06-21 18:29:48.000000,2023-06-21 18:29:47,12050.0,737.0,74.0,21.0,891.0,659.0,296.0,634.0,2023-04-28 21:31:24.000,0.19.0,,1375.0,14.0,,,60.0,https://pypi.org/project/lfortran,89.0,https://anaconda.org/conda-forge/lfortran,2023-06-16 16:16:06.531,60459.0,1.0,,,,,,,2020-07-31 19:39:55.000,,,,,,,,,,,,,,,
52,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,27,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-06-19 21:05:30.000000,2023-06-08 09:14:31,408.0,57.0,75.0,27.0,419.0,110.0,144.0,535.0,2023-03-02 22:39:14.000,0.32.6,83.0,11618.0,50.0,253.0,253.0,7.0,https://pypi.org/project/itkwidgets,5056.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,331364.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,,,536.0,,,,,,,,,,,,,,,,,
53,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-06-16 16:11:56.911000,2023-06-01 09:50:05,684.0,28.0,300.0,27.0,224.0,22.0,242.0,455.0,2021-12-15 16:31:08.730,0.0.1,,12930.0,16.0,185.0,159.0,66.0,https://pypi.org/project/dockerspawner,12606.0,https://anaconda.org/conda-forge/dockerspawner,2023-06-16 16:11:56.911,17857.0,2.0,,,,,,,2021-07-22 10:16:21.000,26.0,,,,,,,,,,,,,,
54,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,27,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-06-16 16:15:58.169000,2023-04-26 08:52:00,246.0,27.0,50.0,15.0,74.0,56.0,131.0,297.0,2023-04-18 19:26:36.690,1.8.10,,118695.0,55.0,866.0,826.0,12.0,https://pypi.org/project/ipyvuetify,107330.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,129649.0,2.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2023-04-18 19:26:36.690,3.0,8607.0,,2022-09-02 09:19:01.295,37.0,,,,,,widgetti/ipyvuetify,,,,,,,,
55,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,27,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-06-19 06:06:25.000000,2023-06-19 05:58:35,990.0,75.0,132.0,19.0,233.0,73.0,117.0,291.0,2023-04-20 15:00:02.386,4.0.0,,168681.0,29.0,125.0,2.0,69.0,https://pypi.org/project/jupyter-server-proxy,137262.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-06-16 16:14:16.845,1327540.0,1.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-09-08 00:27:55.674,3.0,5890.0,,2022-01-24 23:18:09.000,120.0,,,,,,,,,,,,,,
56,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,27,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-06-16 19:23:30.171000,2023-05-25 20:05:27,210.0,19.0,37.0,5.0,65.0,18.0,71.0,246.0,2023-03-22 23:11:09.606,0.24.1,,73663.0,30.0,1320.0,1268.0,19.0,https://pypi.org/project/mkdocs-jupyter,72373.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-06-16 19:23:30.171,40004.0,2.0,,,,,,,2022-09-23 17:23:00.717,52.0,,,,,,,,,,,,,,
57,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,26,False,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2023-06-20 16:47:58.000000,2022-05-21 19:17:40,690.0,,342.0,92.0,260.0,73.0,159.0,4622.0,2022-02-19 00:48:20.000,0.5.1,,13711.0,18.0,150.0,147.0,20.0,https://pypi.org/project/lux-api,12555.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,19338.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,2.0,466.0,,2022-02-19 00:46:49.000,1.0,,,,,,,,,,,,,,
58,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,26,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-06-07 18:04:20.000000,2023-05-31 20:49:34,1634.0,9.0,442.0,44.0,530.0,122.0,701.0,4393.0,2023-02-03 22:33:26.000,2.3.11,,55024.0,24.0,,,86.0,https://pypi.org/project/nbdev,55024.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
59,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,26,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,1689.0,,377.0,123.0,3797.0,349.0,4175.0,2758.0,2018-12-04 18:27:21.000,1.3.0,34.0,17334.0,39.0,,,43.0,https://pypi.org/project/beakerx,6268.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,600060.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,,,185.0,beakerx/beakerx,,,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249123.0,,,,,,,,,,
60,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-06-14 07:48:28.692476,2023-06-13 17:11:50,2210.0,60.0,850.0,91.0,938.0,12.0,305.0,2349.0,2023-06-14 07:47:39.000,46be4b76d45141f69af2ebc251b6603c4d3eed30045028e54eabb43c5e9e1795,,1984.0,100.0,,,148.0,,,,,,3.0,,,,,,kaggle/python,,,https://hub.docker.com/r/kaggle/python,2023-06-14 07:48:28.692476,169.0,194471.0,,,,,,,,,,
61,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,99327.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,99327.0,,,,3.0,,,,,,,2022-09-02 21:15:20.926,12.0,,,,,,,,,,,,,,
62,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,26,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-06-19 22:00:16.000000,2023-05-08 10:46:15,684.0,10.0,36.0,8.0,540.0,8.0,277.0,805.0,2023-04-02 18:19:00.749,1.7.0,,94002.0,87.0,24.0,,29.0,https://pypi.org/project/nbqa,90643.0,https://anaconda.org/conda-forge/nbqa,2023-06-16 19:23:19.382,107500.0,2.0,,,,,,,2022-03-09 09:31:55.000,24.0,,,,,,,,,,,,,,
63,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,26,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-06-22 12:53:49.000000,2023-06-22 07:32:51,10566.0,178.0,39.0,25.0,1029.0,77.0,562.0,677.0,2023-06-22 06:49:21.000,2.0.0-alpha.5,3981.0,394.0,100.0,9.0,,36.0,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,9.0,91.0,stencila/cloud,,,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,,,,,
64,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,26,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-06-19 20:15:02.000000,2023-06-11 13:27:09,204.0,10.0,37.0,10.0,97.0,17.0,72.0,470.0,2023-06-11 13:28:34.000,1.5.3,,66424.0,38.0,261.0,261.0,6.0,https://pypi.org/project/itables,65278.0,https://anaconda.org/conda-forge/itables,2023-06-11 15:02:14.701,19488.0,2.0,,,,,,,,,,,,,,,,,,,,,,
65,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-05-02 00:17:16.000000,2023-04-17 04:04:39,1329.0,6.0,710.0,175.0,475.0,129.0,167.0,5337.0,2023-02-22 03:49:00.886,0.9.3,,537.0,33.0,1.0,,74.0,https://pypi.org/project/knowledge-repo,537.0,,,,2.0,,,,,,,2022-04-20 02:55:58.000,1.0,,,,,,,,,,,,,,
66,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,25,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2023-06-22 11:57:40.000000,2023-06-22 11:57:31,724.0,113.0,186.0,43.0,19.0,30.0,275.0,3253.0,2023-06-05 11:41:41.000,2.3.1,,959.0,37.0,45.0,45.0,8.0,https://pypi.org/project/mljar-mercury,959.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
67,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,25,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-06-22 01:06:39.000000,2023-06-21 13:23:19,4761.0,228.0,319.0,66.0,1639.0,399.0,921.0,2453.0,2023-06-13 20:52:14.000,1.0.4313020,425.0,16.0,22.0,,,112.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
68,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-05-25 18:41:39.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,459.0,174.0,405.0,2130.0,,,,21402.0,,11.0,11.0,96.0,,,,,,2.0,,,,,,jupyter/nbviewer,,,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,32.0,2782378.0,,,,,,,,,,
69,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,25,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-06-05 11:50:27.103000,2023-06-02 14:30:26,1002.0,7.0,230.0,52.0,121.0,182.0,131.0,1864.0,,,,64309.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,56732.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,432757.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,,,1883.0,,,,,,,,,widgetti/ipyvolume,,,,,,,,
70,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,25,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-06-19 19:30:35.595873,2023-03-06 15:57:54,599.0,,293.0,62.0,144.0,70.0,517.0,1626.0,2023-01-20 20:54:32.000,1.3.2,,15772.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,129116.0,1.0,,,,,,jupyter/r-notebook,,,https://hub.docker.com/r/jupyter/r-notebook,2023-06-19 19:30:35.595873,54.0,1618999.0,,,,IRkernel,,,,,,
71,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,25,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,176.0,39.0,173.0,57.0,173.0,877.0,2022-08-31 09:02:38.000,2.4.1,,90645.0,18.0,26.0,26.0,30.0,https://pypi.org/project/pythreejs,80592.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,490183.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,,,4287.0,,,,,,,,,,,,,,,,,
72,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-06-16 13:25:29.052000,2023-05-23 17:25:44,119.0,20.0,84.0,13.0,46.0,19.0,28.0,811.0,2023-05-23 19:02:01.083,2.4.2,,21810.0,25.0,2017.0,1931.0,18.0,https://pypi.org/project/watermark,18557.0,https://anaconda.org/conda-forge/watermark,2023-06-16 13:25:29.052,260283.0,2.0,,,,,,,2022-05-27 13:55:46.000,86.0,,,,,,,,,,,,,,
73,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,25,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-06-20 08:25:25.000000,2023-06-20 08:17:33,356.0,7.0,95.0,8.0,120.0,40.0,39.0,373.0,2023-02-20 14:55:01.817,0.7.2,220.0,42373.0,11.0,393.0,385.0,32.0,https://pypi.org/project/jupyter-resource-usage,28326.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,537337.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2023-02-20 14:54:28.527,2.0,263.0,,2023-01-06 07:20:00.619,6.0,,,,,,,,,,,,,,
74,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,25,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-06-16 13:18:03.803000,2023-03-06 14:13:15,629.0,,144.0,27.0,140.0,60.0,93.0,221.0,2023-03-06 14:13:35.000,6.6.3,280.0,4327849.0,18.0,,,60.0,https://pypi.org/project/jupyter-console,4285433.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,3646293.0,2.0,,,,,,,,,,,,,,,,,,,,,,
75,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,25,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-06-16 16:08:49.184000,2023-06-05 08:00:57,186.0,19.0,166.0,20.0,78.0,65.0,83.0,188.0,2020-08-28 12:01:56.000,1.3.2,,10128.0,9.0,119.0,112.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,9609.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,31189.0,1.0,,,,,,,2020-08-28 12:01:56.000,7.0,,,,,,,,,,,,,,
76,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-06-21 20:28:59.000000,2023-06-21 15:37:17,4415.0,157.0,47.0,18.0,1364.0,287.0,602.0,96.0,2023-05-25 17:31:49.000,3.5.0,,1631.0,25.0,24.0,24.0,34.0,https://pypi.org/project/jdaviz,1631.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
77,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,24,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-06-16 13:22:12.750000,2022-12-21 19:56:24,2660.0,,777.0,136.0,847.0,336.0,460.0,5045.0,2022-11-15 17:24:23.000,0.7.0,,339729.0,16.0,,,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,318707.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2023-06-16 13:22:12.750,1723825.0,2.0,,,,,,,,,,,,,,,,,,,,,,
78,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-06-22 11:13:18.000000,2023-06-14 11:11:42,3148.0,113.0,377.0,80.0,1025.0,222.0,477.0,2333.0,2018-11-07 17:41:58.000,0.1.0,,29.0,1.0,8.0,8.0,95.0,https://pypi.org/project/binderhub,29.0,,,,3.0,,,,,,,2018-11-07 17:41:58.000,,,,,,,,,,binderhub,,,,,
