,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
78,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2024-01-16 22:07:49.699000,2023-03-06 15:57:54,599.0,,293.0,62.0,145.0,70.0,519.0,1664.0,2023-01-20 20:54:32.000,1.3.2,,16322.0,19.0,,,43.0,,,,,https://anaconda.org/r/r-irkernel,2024-01-16 22:07:49.699,145423.0,2.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,57.0,1777707.0,,,,IRkernel,,,,,,,,,
79,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2024-01-12 12:57:00.000000,2023-12-07 13:03:21,1476.0,14.0,242.0,57.0,979.0,128.0,207.0,1565.0,2023-05-15 14:58:56.000,0.13.14,2284.0,210.0,66.0,,,40.0,,,,,,,,2.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-10-19 23:11:45.308515,6.0,18551.0,,,,,,,,,,,,,
80,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2024-01-03 14:09:47.000000,2023-09-29 00:14:07,527.0,,118.0,18.0,72.0,64.0,35.0,959.0,2023-05-05 07:10:14.000,0.6.3,,450059.0,14.0,552.0,552.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,,,432085.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1617712.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
81,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,24,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2024-01-09 18:03:00.000000,2024-01-09 18:02:58,1202.0,47.0,87.0,15.0,202.0,12.0,75.0,900.0,2023-12-21 10:25:27.000,0.17.0,114.0,1026.0,24.0,105.0,105.0,20.0,https://pypi.org/project/ipyvizzu,,,1022.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
82,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,24,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,150.0,25.0,154.0,79.0,137.0,761.0,2019-07-21 08:49:48.715,0.9.0,,9096.0,96.0,51.0,4.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,4162.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,310127.0,2.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,3.0,1058.0,,,,,,,,,,,,,,,,,,
83,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,24,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-11-25 15:23:54.394000,2023-11-24 20:17:44,112.0,3.0,143.0,28.0,35.0,36.0,67.0,665.0,2023-11-24 20:37:29.000,0.9.3,,38971.0,15.0,226.0,195.0,20.0,https://pypi.org/project/bash_kernel,2023-11-24 20:36:49.000,31.0,34983.0,https://anaconda.org/conda-forge/bash_kernel,2023-11-25 15:23:54.394,155563.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
84,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,128.0,91.0,43.0,67.0,647.0,2019-06-03 21:24:10.000,0.10.2,,12089.0,20.0,199.0,184.0,22.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,15.0,12089.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
85,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,24,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-01-13 23:16:00.000000,2023-12-10 12:14:36,219.0,1.0,43.0,11.0,113.0,24.0,80.0,556.0,2023-12-10 12:15:58.000,1.6.3,,130822.0,43.0,383.0,383.0,6.0,https://pypi.org/project/itables,,,129229.0,https://anaconda.org/conda-forge/itables,2023-12-10 14:27:36.515,38236.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
86,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,24,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-01-14 19:14:51.000000,2024-01-03 08:17:42,657.0,11.0,62.0,30.0,438.0,13.0,91.0,365.0,2023-07-18 13:09:18.000,4.0.0,,19857.0,40.0,87.0,4.0,15.0,https://pypi.org/project/vega,2023-04-12 02:09:01.110,83.0,13558.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,573231.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
87,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,24,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2024-01-10 11:44:07.000000,2023-12-21 10:01:33,823.0,30.0,65.0,25.0,505.0,98.0,124.0,356.0,2021-10-26 10:04:08.000,0.8.2,,9299.0,5.0,10.0,10.0,29.0,,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,,,9299.0,,,,,,,,,,,,,,,,,,
88,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,24,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-12-06 19:12:00.000000,2023-10-15 18:55:46,229.0,,34.0,5.0,74.0,16.0,92.0,307.0,,,,136286.0,20.0,1851.0,1851.0,19.0,https://pypi.org/project/mkdocs-jupyter,,,134887.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-10-15 20:44:27.551,53175.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
89,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2024-01-01 17:45:14.000000,2023-05-23 19:06:45,716.0,,60.0,30.0,191.0,61.0,99.0,253.0,2022-03-28 22:52:15.000,1.3.1,4.0,51768.0,19.0,186.0,186.0,32.0,https://pypi.org/project/ipycytoscape,,,43408.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,355639.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,,,629.0,,,,,,,,,,,,,,,,,,
90,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,False,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,762.0,44.0,326.0,,328.0,3518.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
91,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2024-01-18 02:49:39.000000,2024-01-18 02:49:38,2266.0,66.0,259.0,49.0,686.0,39.0,740.0,2518.0,2018-08-01 13:19:52.714,0.0.6,,6.0,6.0,2.0,,114.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,2.0,6.0,,,,,,,IHaskell/IHaskell,,,,,,,,,,,
92,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,23,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2024-01-17 11:06:18.000000,2024-01-17 11:03:40,3376.0,58.0,364.0,78.0,1108.0,198.0,484.0,2422.0,,,,25.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,,,25.0,,,,3.0,,,,,,,,,,,,,,,binderhub,,,,,,,,
93,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,23,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-12-07 22:44:00.000000,2023-12-07 08:08:15,187.0,5.0,87.0,27.0,116.0,41.0,131.0,1037.0,2023-11-04 07:42:41.000,3.1.0,21.0,10499.0,7.0,6.0,6.0,22.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,,,7965.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-11-04 16:50:36.029,23093.0,1.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,,,1835.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,,,,
94,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2024-01-12 16:17:35.703000,2024-01-12 02:33:33,1443.0,7.0,127.0,24.0,613.0,26.0,454.0,755.0,2024-01-12 02:34:35.000,3.1.1,285.0,28708.0,83.0,4.0,4.0,38.0,https://pypi.org/project/nglview,,,7212.0,https://anaconda.org/conda-forge/nglview,2024-01-12 16:17:35.703,702052.0,3.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,,,5168.0,,,,,,,,,,,,,,,,,,
95,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2023-12-06 04:45:55.894000,2018-12-04 14:43:25,32.0,,80.0,21.0,8.0,23.0,41.0,638.0,2018-01-15 18:14:37.000,0.9.0,,15504.0,10.0,417.0,396.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,21.0,15474.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2851.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
96,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2024-01-18 14:09:19.000000,2024-01-17 16:53:18,799.0,8.0,45.0,16.0,341.0,57.0,71.0,468.0,2023-09-08 07:25:27.000,1.2.0,,25032.0,38.0,121.0,121.0,19.0,https://pypi.org/project/ipydatagrid,,,22112.0,https://anaconda.org/conda-forge/ipydatagrid,2023-09-08 09:15:46.265,54793.0,3.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,,,1355.0,,,,,,,,,,,,,,,,,,
97,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,False,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,64.0,24.0,52.0,33.0,150.0,437.0,2022-11-29 02:04:58.000,0.35.1,153.0,11571.0,36.0,65.0,65.0,20.0,https://pypi.org/project/octave_kernel,,,5521.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,514153.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
98,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,23,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2024-01-17 12:20:28.000000,2024-01-17 12:20:28,923.0,19.0,66.0,15.0,420.0,63.0,126.0,401.0,2023-11-29 16:23:49.000,0.15.11,,37007.0,88.0,3.0,,21.0,https://pypi.org/project/xeus-python,2023-12-22 15:54:22.000,3.0,5179.0,https://anaconda.org/conda-forge/xeus-python,2024-01-11 15:43:18.351,1368633.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
99,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,23,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2024-01-04 02:25:03.000000,2024-01-04 02:25:03,1059.0,16.0,132.0,18.0,253.0,62.0,125.0,316.0,2018-12-10 14:39:58.000,0.8.8,,187717.0,18.0,3.0,3.0,71.0,https://pypi.org/project/jupyter-server-proxy,,,152605.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1438851.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,,,2411.0,,,,,,,,,,,,,,,,,,
100,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,23,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-01-16 17:39:24.000000,2024-01-16 17:37:04,342.0,16.0,17.0,4.0,47.0,3.0,57.0,277.0,2023-05-19 07:58:00.869,0.13.3,,22286.0,40.0,360.0,338.0,5.0,https://pypi.org/project/ipytest,2024-01-16 17:39:24.000,22.0,22286.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
101,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,23,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-01-09 22:06:43.000000,2024-01-04 00:02:12,593.0,8.0,76.0,16.0,183.0,67.0,88.0,198.0,,,,22779.0,13.0,721.0,721.0,31.0,https://pypi.org/project/nbgitpuller,,,20756.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,82959.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
102,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-01-04 00:04:58.000000,2024-01-04 00:04:57,192.0,4.0,171.0,20.0,83.0,71.0,83.0,195.0,2020-08-28 12:01:56.000,1.3.2,,7664.0,9.0,136.0,129.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,7157.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,34011.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
103,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,23,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2024-01-18 05:09:13.000000,2023-10-09 07:01:31,224.0,,13.0,8.0,90.0,23.0,21.0,165.0,2023-08-11 05:48:03.000,1.0.0,133.0,85984.0,15.0,82.0,82.0,7.0,https://pypi.org/project/ipylab,,,84746.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,28142.0,1.0,ipylab,https://www.npmjs.com/package/ipylab,,,455.0,,,,,,,,,,,,,,,,,,
104,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2024-01-17 12:01:38.000000,2023-01-10 01:11:13,2371.0,,352.0,87.0,880.0,170.0,1103.0,3887.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
105,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,1.0,255.0,83.0,78.0,53.0,130.0,3728.0,2022-05-31 17:34:28.000,0.7.5,44.0,909.0,22.0,16.0,15.0,29.0,,,,,,,,2.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87315.0,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,
106,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-01-09 01:44:29.000000,2023-04-27 23:44:02,329.0,,157.0,29.0,109.0,80.0,56.0,866.0,2021-10-12 17:42:50.869,1.8.1,,52528.0,40.0,8.0,2.0,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,4.0,2249.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2118555.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,2.0,1011.0,,,,,,,,,,,,,,,,,,
107,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,,88.0,13.0,47.0,18.0,28.0,849.0,2023-05-23 15:47:43.000,2.4.0,,28608.0,17.0,2168.0,2168.0,19.0,https://pypi.org/project/watermark,,,21316.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,277112.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
108,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2024-01-17 02:04:13.000000,2024-01-16 22:03:08,610.0,44.0,121.0,39.0,206.0,16.0,168.0,464.0,2023-02-06 19:49:08.000,2.5.2,140.0,13021.0,15.0,,,46.0,https://pypi.org/project/jupyter-kernel-gateway,,,10712.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,203036.0,2.0,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
109,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,60.0,17.0,120.0,46.0,101.0,296.0,2023-11-07 09:41:30.000,7.0.0,,29766.0,28.0,14.0,3.0,24.0,https://pypi.org/project/dask-labextension,2023-08-04 14:55:02.000,8.0,6138.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,940124.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,3.0,699.0,,,,,,,,,,,,,,,,,,
110,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,37.0,11.0,74.0,32.0,28.0,231.0,,,,35273.0,8.0,966.0,966.0,9.0,https://pypi.org/project/ipywebrtc,,,30700.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,331640.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,,,266.0,,,,,,,,,,,,,,,,,,
111,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2024-01-11 17:37:29.000000,2024-01-04 00:17:12,413.0,14.0,128.0,17.0,154.0,75.0,83.0,167.0,2022-10-05 04:48:28.224,1.2.0,,3135.0,10.0,35.0,31.0,44.0,https://pypi.org/project/batchspawner,2022-10-05 04:48:28.224,4.0,3135.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
112,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2024-01-17 12:40:31.000000,2024-01-17 12:40:31,462.0,20.0,49.0,7.0,141.0,3.0,47.0,62.0,2024-01-04 13:15:25.000,1.6.2,,2266.0,14.0,113.0,104.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2024-01-04 13:15:25.000,9.0,2266.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
113,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,847.0,1.0,424.0,73.0,33.0,2.0,91.0,3286.0,2021-07-13 22:12:59.000,0.13.2,,9843.0,4.0,,,12.0,,,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,551260.0,,,,,,,,,,,,,
114,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-01-06 22:00:58.000000,2023-08-05 06:50:25,531.0,,277.0,65.0,225.0,163.0,123.0,2862.0,,,,5364.0,20.0,,,26.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,230680.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
115,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,21,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2024-01-08 18:15:03.000000,2023-11-27 18:27:49,700.0,8.0,36.0,8.0,548.0,7.0,281.0,926.0,,,,98021.0,47.0,,,25.0,https://pypi.org/project/nbqa,,,94580.0,https://anaconda.org/conda-forge/nbqa,2023-11-25 12:16:16.779,134219.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
116,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,21,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,237.0,50.0,12.0,22.0,8.0,885.0,2021-01-22 17:06:54.671,0.4.0,,2799.0,10.0,591.0,587.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,822.0,,,,1.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,3.0,1977.0,,,,,,,,,,,,,,,,,,
117,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,21,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,1172.0,,221.0,49.0,221.0,12.0,,728.0,2022-04-21 19:01:00.000,0.5.0,,7477.0,14.0,9.0,,107.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,7477.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
