,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,gem_id,hex_id,bitbucket_id
77,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-07-18 22:54:29.000000,2023-07-18 22:54:28,223.0,7.0,928.0,7.0,85.0,10.0,17.0,2846.0,2023-07-04 15:05:13.384,5.0.8,,56618.0,115.0,109.0,12.0,5.0,https://pypi.org/project/ipyregulartable,139.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,5115.0,2.0,@jupyter-widgets/jupyterlab-manager,2021-01-08 04:41:11.000,2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-07-04 15:05:13.384,95.0,56320.0,,,,,,,finos/ipyregulartable,,,,,,,,
78,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-07-18 22:23:42.000000,2023-07-18 22:23:40,330.0,7.0,928.0,5.0,98.0,4.0,17.0,2846.0,2023-07-04 15:05:13.384,5.0.8,,57272.0,115.0,100.0,2.0,3.0,https://pypi.org/project/ipydagred3,346.0,https://anaconda.org/conda-forge/ipydagred3,2023-06-15 21:19:08.323,23060.0,2.0,@jupyter-widgets/jupyterlab-manager,2022-05-06 22:43:10.000,3.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-07-04 15:05:13.384,95.0,56320.0,,,,,,,,,,,,,,,
79,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-07-27 01:07:32.000000,2023-07-27 00:34:36,4792.0,183.0,330.0,65.0,1664.0,411.0,933.0,2478.0,2023-06-13 20:52:14.000,1.0.4313020,427.0,15.0,22.0,,,112.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
80,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-07-26 07:49:30.000000,2023-07-26 07:49:29,3162.0,80.0,377.0,80.0,1032.0,222.0,477.0,2353.0,2018-11-07 17:41:58.000,0.1.0,,33.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,33.0,,,,3.0,,2018-11-07 17:41:58.000,,,,,,,,,,,,,,binderhub,,,,,,
81,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,183.0,41.0,43.0,54.0,185.0,2051.0,2021-11-15 23:43:33.000,5.2.1,,2753.0,33.0,99.0,75.0,17.0,,,,,,2.0,ijavascript,,,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,24.0,2753.0,,,,,,,,,,,,,,,
82,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-07-26 18:13:02.909100,2023-03-06 15:57:54,599.0,,282.0,62.0,144.0,65.0,518.0,1637.0,2023-01-20 20:54:32.000,1.3.2,,15906.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,132529.0,2.0,,,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-07-26 18:13:02.909100,54.0,1646221.0,,,,,IRkernel,,,,,
83,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-07-17 22:33:55.000000,2023-07-03 22:24:24,688.0,11.0,38.0,8.0,544.0,8.0,277.0,832.0,2023-04-02 18:18:43.000,1.7.0,,76161.0,46.0,,,24.0,https://pypi.org/project/nbqa,72685.0,https://anaconda.org/conda-forge/nbqa,2023-06-16 19:23:19.382,114729.0,2.0,,,,,,,,,,,,,,,,,,,,,,
84,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,24,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,63.0,24.0,52.0,32.0,150.0,431.0,2022-11-29 02:05:39.186,0.35.1,133.0,12397.0,114.0,57.0,50.0,20.0,https://pypi.org/project/octave_kernel,6109.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,496700.0,2.0,,2022-03-31 08:36:20.000,7.0,,,,,,,,,,,,,,,,,,,
85,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,24,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-07-20 05:56:38.000000,2023-07-14 10:43:07,780.0,58.0,58.0,23.0,470.0,88.0,112.0,333.0,2021-10-26 10:05:57.827,0.8.2,,9604.0,14.0,8.0,7.0,28.0,,,,,,3.0,thebe,,,https://www.npmjs.com/package/thebe,2023-07-06 13:18:46.353,1.0,9604.0,,,,,,,,,,,,,,,
86,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,24,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-05-19 07:54:53.000000,2023-05-19 07:54:10,322.0,19.0,19.0,5.0,43.0,1.0,56.0,268.0,2023-05-19 07:54:53.000,0.13.3,,19280.0,20.0,294.0,294.0,5.0,https://pypi.org/project/ipytest,19280.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
87,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,24,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-07-27 14:01:17.000000,2023-07-27 04:18:47,4482.0,176.0,48.0,18.0,1398.0,324.0,611.0,100.0,2023-05-25 17:44:00.766,3.5.0,,815.0,32.0,24.0,24.0,29.0,https://pypi.org/project/jdaviz,815.0,,,,2.0,,2021-03-22 15:21:23.000,,,,,,,,,,,,,,,,,,,,
88,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,23,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-05-30 13:48:44.000000,2023-05-30 13:48:44,637.0,1.0,1058.0,161.0,78.0,191.0,201.0,9607.0,,,,48248.0,,,,43.0,https://pypi.org/project/jupyterthemes,48248.0,,,,2.0,,,,,,,,,,,,,,,-5.0,,,,,,,
89,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,769.0,44.0,326.0,,328.0,3490.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,142.0,142.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
90,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,23,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-07-26 19:52:28.000000,2023-07-26 19:52:27,1018.0,65.0,84.0,17.0,159.0,16.0,70.0,848.0,2023-03-22 07:06:54.000,0.15.0,90.0,864.0,20.0,62.0,62.0,19.0,https://pypi.org/project/ipyvizzu,859.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
91,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,23,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-06-16 19:20:28.498000,2023-04-27 23:44:02,329.0,,151.0,29.0,104.0,80.0,56.0,821.0,2021-10-12 17:42:50.869,1.8.1,,65468.0,40.0,5.0,,20.0,https://pypi.org/project/witwidget,11335.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,1957592.0,3.0,wit-widget,2021-10-12 17:42:30.000,4.0,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,1.0,1226.0,,,,,,,,,,,,,,,
92,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,23,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-06-18 21:06:47.000000,2023-06-18 21:06:46,488.0,45.0,52.0,6.0,136.0,21.0,163.0,725.0,,,,83636.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,68985.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,653047.0,1.0,@ryantam626/jupyterlab_code_formatter,,,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,1847.0,,,,,,,,-4.0,,,,,,,
93,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2023-07-16 17:52:23.000000,2023-07-16 17:21:25,1433.0,8.0,123.0,24.0,604.0,32.0,429.0,705.0,2023-06-20 20:42:37.000,3.0.6,274.0,33798.0,78.0,5.0,5.0,37.0,https://pypi.org/project/nglview,9869.0,https://anaconda.org/conda-forge/nglview,2023-06-21 15:12:16.593,641488.0,3.0,nglview-js-widgets,,,https://www.npmjs.com/package/nglview-js-widgets,,,6590.0,,,,,,,,,,,,,,,
94,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,133.0,119.0,91.0,34.0,67.0,637.0,2019-06-03 21:24:10.000,0.10.2,,12418.0,14.0,167.0,167.0,21.0,https://pypi.org/project/mapboxgl,12418.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
95,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2023-06-16 13:18:14.055000,2018-12-04 14:43:25,32.0,,75.0,22.0,7.0,21.0,41.0,586.0,2018-01-15 18:14:37.000,0.9.0,,20506.0,10.0,376.0,355.0,3.0,https://pypi.org/project/pivottablejs,20479.0,https://anaconda.org/anaconda/pivottablejs,2023-06-16 13:18:14.055,2430.0,3.0,,2018-01-15 18:14:37.000,21.0,,,,,,,,,,,,,,,,,,,
96,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,23,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-07-24 21:43:15.000000,2023-07-04 00:31:00,1338.0,10.0,207.0,43.0,728.0,63.0,490.0,563.0,2023-03-18 23:02:09.000,3.2.2,30170.0,5786.0,40.0,,,112.0,https://pypi.org/project/jupyter_enterprise_gateway,3474.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,127542.0,2.0,,2022-01-27 22:13:14.000,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,
97,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,23,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,5.0,68.0,25.0,16.0,4.0,53.0,425.0,2023-05-18 14:28:00.000,0.9.0,,4727.0,9.0,349.0,349.0,9.0,https://pypi.org/project/appmode,1585.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,213663.0,2.0,,,,,,,,,,,,,,,,,,,,,,
98,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,False,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-06-16 13:18:53.317000,2023-01-11 11:27:13,465.0,,46.0,11.0,95.0,38.0,65.0,408.0,,,,133788.0,8.0,2373.0,2373.0,33.0,https://pypi.org/project/nbval,128987.0,https://anaconda.org/conda-forge/nbval,2023-06-16 13:18:53.317,360104.0,3.0,,,,,,,,,,,,,,,,,,,,,,
99,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-07-20 00:22:47.000000,2023-05-22 15:56:06,759.0,3.0,41.0,14.0,313.0,48.0,64.0,405.0,2023-05-23 07:55:17.000,1.1.16,,8856.0,36.0,78.0,78.0,17.0,https://pypi.org/project/ipydatagrid,6927.0,https://anaconda.org/conda-forge/ipydatagrid,2023-06-16 19:25:00.911,47079.0,3.0,ipydatagrid,,,https://www.npmjs.com/package/ipydatagrid,,,306.0,,,,,,,,,,,,,,,
100,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,23,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-07-19 01:08:27.000000,2023-07-19 01:08:26,417.0,21.0,62.0,16.0,138.0,7.0,79.0,345.0,2023-07-14 16:49:01.102,0.5.0,,13573.0,27.0,14.0,7.0,18.0,https://pypi.org/project/jupyterlab_templates,9520.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-07-14 19:40:57.770,14576.0,1.0,jupyterlab_templates,2021-03-28 03:21:43.000,5.0,https://www.npmjs.com/package/jupyterlab_templates,2023-07-14 16:47:40.070,2.0,3660.0,,,,,,,finos/jupyterlab_templates,,,,,,,,
101,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,23,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,28.0,19.0,41.0,24.0,25.0,263.0,2021-01-06 19:12:18.000,0.4.2,,12390.0,7.0,280.0,262.0,11.0,https://pypi.org/project/nteract-scrapbook,12026.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,14947.0,3.0,,2021-01-06 19:12:18.000,18.0,,,,,,,,,,,,,,,,,,,
102,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-07-03 21:14:52.000000,2023-05-23 19:06:45,716.0,1.0,57.0,31.0,191.0,62.0,99.0,235.0,2022-04-04 22:26:36.000,1.3.3,3.0,19662.0,22.0,166.0,148.0,32.0,https://pypi.org/project/ipycytoscape,10831.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,314407.0,3.0,jupyter-cytoscape,2022-04-04 22:26:36.000,16.0,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,2.0,971.0,,,,,,,,,,,,,,,
103,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,23,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-07-01 07:29:46.000000,2023-07-01 07:29:45,555.0,9.0,72.0,15.0,168.0,61.0,85.0,181.0,,,,26851.0,12.0,647.0,647.0,29.0,https://pypi.org/project/nbgitpuller,25403.0,https://anaconda.org/conda-forge/nbgitpuller,2023-06-16 16:15:48.436,70963.0,2.0,,,,,,,,,,,,,,,,,,,,,,
104,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,23,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-07-19 17:10:49.000000,2023-07-19 17:09:45,213.0,33.0,17.0,8.0,83.0,18.0,37.0,180.0,2023-07-05 18:58:59.000,0.8.3,,8220.0,12.0,170.0,170.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,4247.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-06 01:09:10.162,84104.0,1.0,@ijmbarr/jupyterlab_spellchecker,,,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,,,859.0,,,,,,,,,,,,,,,
105,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,23,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-07-04 07:41:24.000000,2023-07-04 07:41:23,564.0,32.0,63.0,11.0,150.0,30.0,73.0,63.0,2023-05-22 08:28:01.738,1.2.0,,7689.0,13.0,53.0,53.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,7689.0,,,,2.0,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,,,
106,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,23,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,7.0,9.0,5.0,47.0,8.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,86073.0,22.0,902.0,873.0,5.0,https://pypi.org/project/ipydatawidgets,82179.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,237555.0,3.0,,2023-06-14 11:16:58.611,29.0,,,,,,,,,,,,,,,,,,,
107,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-07-26 18:29:21.000000,2023-01-10 01:11:13,2371.0,,352.0,89.0,875.0,170.0,1100.0,3865.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
108,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,401.0,,238.0,82.0,78.0,53.0,128.0,3628.0,2022-05-31 17:34:28.000,0.7.5,43.0,965.0,17.0,12.0,12.0,29.0,,,,,,2.0,,,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86883.0,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,,,
109,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,22,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,92.0,21.0,29.0,40.0,29.0,843.0,,,,9994.0,1.0,230.0,230.0,7.0,https://pypi.org/project/notedown,9417.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35217.0,3.0,,,,,,,,,,,,,,,,,,,,,,
110,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-07-22 16:42:58.000000,2023-07-22 16:42:58,1154.0,1.0,219.0,50.0,200.0,12.0,,715.0,2022-04-21 19:01:00.000,0.5.0,,8403.0,14.0,9.0,,107.0,https://pypi.org/project/toree,8403.0,,,,2.0,,2022-04-21 19:01:00.000,9.0,,,,,,,,,,,,,,,,,,,
111,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-07-24 09:05:48.000000,2023-07-22 07:41:10,105.0,2.0,139.0,27.0,34.0,37.0,65.0,641.0,2023-06-29 13:30:26.682,0.9.1,,17210.0,13.0,185.0,157.0,18.0,https://pypi.org/project/bash_kernel,14352.0,https://anaconda.org/conda-forge/bash_kernel,2023-06-16 16:16:52.485,131499.0,2.0,,2022-12-17 19:23:02.426,28.0,,,,,,,,,,,,,,,,,,,
112,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,22,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-07-01 02:33:51.000000,2023-07-01 02:32:42,639.0,11.0,60.0,31.0,398.0,11.0,91.0,355.0,2023-07-18 13:09:18.000,4.0.0,,16456.0,28.0,2.0,2.0,14.0,https://pypi.org/project/vega,9815.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,564496.0,3.0,,,,,,,,,,,,,,,,,,,,,,
113,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,36.0,12.0,74.0,30.0,28.0,228.0,,,,54267.0,8.0,844.0,844.0,9.0,https://pypi.org/project/ipywebrtc,49464.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,318436.0,3.0,jupyter-webrtc,,,https://www.npmjs.com/package/jupyter-webrtc,,,318.0,,,,,,,,,,,,,,,
114,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,False,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-06-16 13:24:13.395000,2022-06-25 19:26:22,372.0,,56.0,23.0,88.0,51.0,86.0,166.0,2022-06-25 19:35:21.000,0.4.0,,79672.0,13.0,,,25.0,https://pypi.org/project/jupyter_sphinx,76774.0,https://anaconda.org/conda-forge/jupyter_sphinx,2023-06-16 13:24:13.395,220290.0,3.0,,,,,,,,,,,,,,,,,,,,,,
115,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,22,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-07-11 11:03:45.000000,2023-06-08 13:13:25,228.0,70.0,47.0,9.0,65.0,27.0,49.0,90.0,2023-06-08 13:14:00.415,1.0.1,,4055.0,20.0,28.0,27.0,20.0,https://pypi.org/project/jupyterhub-systemdspawner,3434.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,29809.0,2.0,,2023-01-11 00:33:05.122,1.0,,,,,,,,,,,,,,,,,,,
116,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-07-05 07:56:10.000000,2023-07-05 07:56:08,434.0,32.0,49.0,7.0,125.0,3.0,43.0,58.0,2023-06-16 08:44:01.377,1.6.1,,1907.0,13.0,99.0,90.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,1907.0,,,,2.0,,2021-11-15 20:11:03.000,9.0,,,,,,,,,,,,,,,,,,,
