,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
159,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,19,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-06-16 19:25:33.841000,2023-02-08 18:57:02,180.0,,17.0,8.0,75.0,16.0,36.0,173.0,2023-02-08 19:04:01.721,0.7.3,,6000.0,19.0,6.0,3.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2000.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-06-16 19:25:33.841,81404.0,2.0,@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:08:30.000,1.0,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,2.0,870.0,,,,,,,,,,,,,,,,
160,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,19,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,,2021-07-23 14:20:02.000,2023-06-28 16:21:12.000000,2023-06-28 16:21:11,594.0,52.0,22.0,9.0,264.0,17.0,41.0,153.0,2023-06-06 14:43:01.000,0.1.9,3879.0,1690.0,35.0,,,12.0,https://pypi.org/project/jupyverse,458.0,https://anaconda.org/conda-forge/fps-auth,2023-06-06 21:04:04.784,15587.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
161,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-06-16 19:19:02.319000,2023-04-15 13:12:28,431.0,2.0,46.0,12.0,140.0,10.0,30.0,62.0,2022-08-25 15:31:47.000,0.12.3,58.0,262770.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,249076.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,506627.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
162,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,19,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-06-16 19:17:31.930000,2023-05-02 16:09:30,149.0,30.0,11.0,7.0,48.0,5.0,5.0,61.0,2021-11-06 14:18:45.000,0.4.0,,57859.0,7.0,14.0,,3.0,https://pypi.org/project/altair_viewer,56241.0,https://anaconda.org/conda-forge/altair_viewer,2023-06-16 19:17:31.930,66353.0,3.0,,2021-11-06 14:16:09.000,14.0,,,,,,,,,,,,,,,,,,,,
163,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-02-03 04:21:45.711711,2023-01-11 06:17:33,718.0,,20.0,31.0,140.0,45.0,144.0,774.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,182.0,182.0,46.0,,,,,,3.0,,,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,1918.0,,,,,,,,,iruby,,
164,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,False,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-01-05 16:15:48.000000,2022-04-28 22:45:01,515.0,,72.0,36.0,118.0,32.0,66.0,391.0,2018-02-05 18:54:22.000,0.11.1,,583.0,12.0,4.0,4.0,16.0,,,,,,2.0,@jupyterlab/google-drive,,,https://www.npmjs.com/package/@jupyterlab/google-drive,,,583.0,,,,,,,,,,,,,,,,
165,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,18,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-11-22 01:33:40.000000,2022-11-22 01:33:39,534.0,,20.0,13.0,25.0,11.0,188.0,335.0,2020-02-02 22:32:28.000,0.1.6,,154.0,26.0,21.0,19.0,3.0,https://pypi.org/project/pylantern,154.0,,,,2.0,,2020-02-02 22:31:39.000,2.0,,,,,,,,,,,,,,,,,,,,
166,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,18,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2023-06-16 19:21:13.443000,2021-09-18 19:09:46,18.0,,13.0,12.0,7.0,5.0,5.0,302.0,2021-09-18 19:13:12.000,0.0.3,,2967.0,3.0,227.0,224.0,3.0,https://pypi.org/project/blackcellmagic,2887.0,https://anaconda.org/conda-forge/blackcellmagic,2023-06-16 19:21:13.443,2748.0,2.0,,2021-09-18 19:13:12.000,3.0,,,,,,,,,,,,,,,,,,,,
167,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,18,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-06-16 19:19:30.692000,2023-03-14 10:04:23,136.0,,42.0,21.0,93.0,18.0,82.0,221.0,,,,54009.0,8.0,2.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,43861.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,58432.0,2.0,@bokeh/jupyter_bokeh,,,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,,,8525.0,,,,,,,,,,,,,,,,
168,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,18,True,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2023-06-16 19:20:47.542000,2022-09-12 07:55:08,464.0,,37.0,7.0,19.0,33.0,59.0,187.0,2022-09-19 18:15:56.375,0.6.3,,3360.0,44.0,,,14.0,https://pypi.org/project/cdsdashboards,1960.0,https://anaconda.org/conda-forge/cdsdashboards,2023-06-16 19:20:47.542,49023.0,3.0,,2022-04-29 11:08:28.000,,,,,,,,,,,,,,,,,,,,,
169,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,404.0,,42.0,20.0,22.0,14.0,80.0,174.0,2017-06-02 21:19:27.000,0.5.0,101.0,1277.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,94442.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
170,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,426.0,,35.0,28.0,58.0,59.0,34.0,174.0,2019-10-03 18:34:08.594,3.0.0,,39.0,17.0,19.0,12.0,9.0,,,,,,2.0,@jupyterlab/dataregistry-extension,,,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,7.0,39.0,,,,,,,,,,,,,,,,
171,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,18,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-06-16 19:22:50.491000,2023-06-06 09:31:44,407.0,10.0,30.0,14.0,109.0,12.0,50.0,151.0,2021-06-04 01:03:11.000,0.3.1,,874.0,7.0,2.0,2.0,13.0,https://pypi.org/project/jupyter-fs,650.0,https://anaconda.org/conda-forge/jupyter-fs,2023-06-16 19:22:50.491,7422.0,2.0,,2021-06-04 01:03:11.000,,,,,,,,,,,,,,,,,,,,,
172,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,18,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-06-26 10:47:31.000000,2023-06-26 10:47:18,1606.0,19.0,26.0,10.0,421.0,36.0,409.0,148.0,,,,2193.0,,,,20.0,,,,,,3.0,,,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-06-16 11:26:59.083934,3.0,168924.0,,,,,,,,,,,
173,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,18,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-06-16 16:19:13.259000,2023-04-26 07:46:28,220.0,1.0,11.0,8.0,82.0,18.0,20.0,145.0,2023-03-30 06:22:00.358,0.7.1,109.0,19295.0,15.0,11.0,2.0,7.0,https://pypi.org/project/ipylab,18314.0,https://anaconda.org/conda-forge/ipylab,2023-06-16 16:19:13.259,22437.0,2.0,ipylab,2021-11-13 10:58:14.000,7.0,https://www.npmjs.com/package/ipylab,2023-03-30 06:21:18.883,2.0,458.0,,,,,,,,,,,,,,,,
174,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,18,True,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2023-06-16 16:14:42.506000,2022-11-23 09:34:00,111.0,,28.0,9.0,45.0,21.0,18.0,115.0,2022-08-24 12:33:17.000,0.2.2,,60755.0,12.0,4.0,2.0,9.0,https://pypi.org/project/ipytree,58729.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,78144.0,3.0,ipytree,,,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,2.0,494.0,,,,,,,,,,,,,,,,
175,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-06-16 16:18:14.578000,2023-03-15 08:49:27,224.0,,12.0,4.0,79.0,1.0,35.0,62.0,2023-01-08 16:33:54.000,3.3.4,3252.0,8962.0,27.0,2.0,2.0,10.0,https://pypi.org/project/jupyter-archive,7315.0,https://anaconda.org/conda-forge/jupyter-archive,2023-06-16 16:18:14.578,48491.0,3.0,@hadim/jupyter-archive,,,https://www.npmjs.com/package/@hadim/jupyter-archive,,,472.0,,,,,,,,,,,,,,,,
176,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,18,False,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-09 00:28:53.000000,2021-10-28 11:33:41,98.0,,26.0,5.0,29.0,7.0,17.0,46.0,2021-10-28 11:35:32.000,1.0.0,,6186.0,8.0,80.0,77.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,6186.0,,,,2.0,,2021-10-28 11:35:32.000,3.0,,,,,,,,,,,,,,,,,,,,
177,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,60.0,,73.0,20.0,49.0,59.0,42.0,946.0,2019-07-16 04:33:54.000,0.11.0,,247.0,14.0,5.0,5.0,8.0,,,,,,2.0,jupyterlab_vim,,,https://www.npmjs.com/package/jupyterlab_vim,,,247.0,,,,,,,,,,,,,,,,
178,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,17,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-06-16 16:15:59.087000,2022-11-06 15:47:40,299.0,,76.0,38.0,59.0,16.0,85.0,783.0,,,,74.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2023-06-16 16:15:59.087,3349.0,3.0,,,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,414.0,,,,,,,,,,,
179,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,17,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-06-25 00:10:38.000000,2023-03-17 16:46:08,577.0,,102.0,32.0,313.0,34.0,148.0,478.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,36.0,,,,,,3.0,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,
180,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,17,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,,2015-01-31 12:51:06.000,2023-06-16 19:23:43.370000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,26.0,105.0,457.0,2022-05-09 10:21:42.000,0.17.1,,2086.0,3.0,,,18.0,https://pypi.org/project/matlab_kernel,881.0,https://anaconda.org/conda-forge/matlab_kernel,2023-06-16 19:23:43.370,37371.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
181,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,36.0,123.0,13.0,127.0,437.0,2020-03-08 20:03:38.000,3.0.4,5496.0,55.0,15.0,,,28.0,,,,,,3.0,,,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,707.0,,,,,,,,,,,
182,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-06-16 19:19:19.627000,2022-12-10 17:49:24,81.0,,40.0,13.0,75.0,22.0,11.0,222.0,2022-12-10 17:57:31.000,0.5.2,,4733.0,4.0,6.0,6.0,14.0,https://pypi.org/project/sidecar,4019.0,https://anaconda.org/conda-forge/sidecar,2023-06-16 19:19:19.627,17926.0,2.0,@jupyter-widgets/jupyterlab-sidecar,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,,,230.0,,,,,,,,,,,,,,,,
183,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,17,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2023-06-16 13:16:28.691000,2022-08-22 19:50:43,113.0,,24.0,10.0,35.0,17.0,22.0,135.0,2013-10-13 16:56:18.000,0.1.4,,1017.0,5.0,32.0,26.0,10.0,https://pypi.org/project/ipycache,93.0,https://anaconda.org/conda-forge/ipycache,2023-06-16 13:16:28.691,78573.0,3.0,,2013-10-13 16:56:18.000,6.0,,,,,,,,,,,,,,,,,,,,
184,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,17,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-06-16 13:18:19.143000,2018-06-11 01:51:34,136.0,,26.0,22.0,32.0,7.0,20.0,76.0,,,,1362.0,3.0,13.0,13.0,8.0,https://pypi.org/project/jupyter_cms,247.0,https://anaconda.org/conda-forge/jupyter_cms,2023-06-16 13:18:19.143,90348.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
185,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,72.0,2020-06-18 03:30:24.000,0.5.10,,603.0,17.0,32.0,32.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,603.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
186,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2022-12-07 12:46:17.000000,2021-09-10 08:58:36,115.0,,38.0,11.0,36.0,18.0,21.0,44.0,2018-06-19 13:50:35.000,0.5.2,,1012.0,8.0,58.0,54.0,14.0,https://pypi.org/project/sudospawner,1012.0,,,,3.0,,2018-06-19 13:50:35.000,4.0,,,,,,,,,,,,,,,,,,,,
187,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,139.0,68.0,90.0,39.0,46.0,1075.0,,,,1581.0,,,,9.0,,,,,,3.0,,,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131299.0,,,,,,,,,,,
188,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,23.0,12.0,3.0,2.0,3.0,1013.0,2017-08-19 16:11:38.000,0.0.2,,816.0,2.0,39.0,39.0,3.0,https://pypi.org/project/py-heat-magic,816.0,,,,3.0,,2017-08-19 16:11:38.000,,,,,,,,,,,,,,,,,,,,,
189,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,16,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,119.0,18.0,16.0,42.0,28.0,777.0,2021-08-23 11:45:05.000,1.2.3,,4570.0,2.0,,,10.0,https://pypi.org/project/jupyter-tabnine,4570.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
190,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,36.0,68.0,26.0,13.0,12.0,573.0,2018-01-08 14:52:15.000,0.1.15,,1226.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,1226.0,,,,3.0,,2018-01-08 14:52:15.000,2.0,,,,,,,,,,,,,,,,,,,,
191,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,16,True,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,12.0,28.0,20.0,10.0,303.0,2020-06-27 13:40:43.778,0.2.1,,6660.0,9.0,6.0,4.0,7.0,,,,,,3.0,jupyterlab_tensorboard,,,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,2.0,6660.0,,,,,,,,,,,,,,,,
192,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,16,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-05-31 20:40:36.614000,2023-05-19 13:36:01,45.0,1.0,38.0,5.0,39.0,10.0,40.0,277.0,,,,28856.0,9.0,2.0,2.0,13.0,https://pypi.org/project/jupyterlab-execute-time,25872.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2023-05-31 20:40:36.614,42785.0,3.0,jupyterlab-execute-time,,,https://www.npmjs.com/package/jupyterlab-execute-time,,,1509.0,,,,,,,,,,,,,,,,
193,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,16,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-06-29 07:44:59.000000,2023-06-29 07:44:58,1791.0,2.0,22.0,4.0,219.0,40.0,139.0,246.0,,,,2321.0,,4.0,4.0,20.0,https://pypi.org/project/naas,2321.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
194,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,41.0,35.0,22.0,19.0,214.0,2021-03-10 20:57:44.000,4.14.3,,881.0,12.0,8.0,6.0,5.0,,,,,,3.0,jupyterlab-chart-editor,,,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,2.0,881.0,,,,,,,,,,,,,,,,
195,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,16,True,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,129.0,,15.0,8.0,37.0,8.0,18.0,179.0,2021-07-17 23:45:44.000,0.4.1,,1915.0,5.0,5.0,5.0,4.0,,,,,,3.0,jupyterlab-spreadsheet,,,https://www.npmjs.com/package/jupyterlab-spreadsheet,,,1915.0,,,,,,,,,,,,,,,,
196,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,16,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-06-16 19:19:11.464000,2023-03-16 20:36:26,286.0,,22.0,6.0,84.0,15.0,31.0,156.0,,,,766.0,9.0,,,12.0,,,https://anaconda.org/conda-forge/xeus-sqlite,2023-06-16 19:19:11.464,28355.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
197,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,15.0,15.0,8.0,,41.0,153.0,2022-06-14 16:29:11.000,2.0.1,,418.0,10.0,15.0,13.0,5.0,https://pypi.org/project/igv-jupyter,418.0,,,,3.0,,2022-06-14 16:29:11.000,2.0,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,
198,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,16,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2023-06-16 13:21:18.593000,2020-09-11 21:06:00,158.0,,30.0,12.0,36.0,35.0,28.0,135.0,,,,6479.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2023-06-16 13:21:18.593,537832.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
199,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-06-16 19:19:03.046000,2023-04-25 21:15:28,327.0,2.0,17.0,4.0,80.0,6.0,63.0,99.0,2022-04-11 20:34:43.000,0.4.4,,1781.0,25.0,8.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,773.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2023-06-16 19:19:03.046,22956.0,3.0,jupyterlab_iframe,2022-04-11 20:34:43.000,,https://www.npmjs.com/package/jupyterlab_iframe,2022-04-11 19:43:50.206,2.0,388.0,,,,,,,,,,,,,,,,
