,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,trending,updated_github_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
38,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,29,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22.000,2022-01-22 12:26:09.000000,2022-01-22 12:26:09,2329.0,124.0,89.0,20.0,366.0,138.0,256.0,1181.0,2022-01-01 02:38:14.000,3.10.0,,22465.0,65.0,122.0,116.0,38.0,https://pypi.org/project/jupyterlab-lsp,BSD-3-Clause,2022-01-01 02:16:51.000,4.0,15648.0,https://anaconda.org/conda-forge/jupyter-lsp,2021-12-12 16:35:34.220,30324.0,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-01-01 02:15:32.759,2.0,5034.0,,,,,,,,,,,,,,,,,
39,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000,2022-02-17 08:36:49.000000,2022-02-15 22:21:04,1027.0,25.0,246.0,31.0,297.0,60.0,218.0,394.0,2022-02-15 22:22:29.000,2.0.1,,180840.0,26.0,116.0,102.0,66.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2022-02-15 22:22:29.000,14.0,180652.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2022-02-16 03:55:39.557,2074.0,1.0,,,,,,,,,,,,,,,,,,,,,,
40,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,28,True,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000,2022-01-15 06:45:20.000000,2021-03-31 14:20:34,1174.0,,2229.0,23.0,322.0,31.0,245.0,11792.0,2022-02-04 09:03:45.994,3.2.9,,89455.0,148.0,2.0,,11.0,,BSD-3-Clause,,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2022-01-12 11:05:50.739,2.0,89455.0,,,,,,,,,,,,,,,,,
41,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,636.0,2.0,993.0,161.0,76.0,205.0,197.0,8961.0,2018-11-22 17:02:16.000,0.20.0,,35969.0,116.0,99.0,,43.0,https://pypi.org/project/jupyterthemes,MIT,2018-11-22 17:02:16.000,99.0,35969.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
42,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000,2021-12-23 15:55:32.000000,2021-11-26 23:05:35,739.0,2.0,369.0,81.0,192.0,135.0,281.0,3193.0,2020-10-29 01:31:20.000,5.7.1,,12668.0,28.0,1924.0,1761.0,40.0,https://pypi.org/project/RISE,BSD-3-Clause,2020-10-29 01:31:20.000,163.0,8757.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,187330.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,,9.0,,,,,,,,,,,,,,,,,
43,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,28,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000,2021-12-16 20:46:07.000000,2021-09-09 18:47:00,1163.0,,371.0,50.0,360.0,131.0,257.0,1094.0,2021-08-27 16:28:41.000,0.19.1,,42038.0,48.0,248.0,228.0,54.0,https://pypi.org/project/sparkmagic,BSD-3-Clause,2021-08-19 13:52:26.000,20.0,41324.0,https://anaconda.org/conda-forge/sparkmagic,2021-08-17 12:12:12.530,38578.0,1.0,,,,,,,,,,,,,,,,,,,,,,
44,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,28,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000,2022-02-17 10:24:58.000000,2022-02-16 07:37:50,1741.0,9.0,214.0,38.0,555.0,86.0,419.0,1039.0,2022-01-14 16:39:20.355,0.34.2,,154668.0,56.0,38.0,14.0,70.0,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2022-01-14 16:38:41.000,20.0,114105.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-01-14 18:45:44.379,121190.0,1.0,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,2022-01-14 16:39:20.355,4.0,37374.0,,,,,,,,,,,,,,,,,
45,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,28,True,,stencila/stencila,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000,2022-02-17 00:00:01.000000,2022-02-15 22:31:38,8779.0,799.0,40.0,25.0,836.0,81.0,491.0,621.0,2022-02-15 17:28:52.000,1.0.5,1152.0,325.0,100.0,24.0,16.0,32.0,,Apache-2.0,,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,8.0,41.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,,,,,,,,,,,,
46,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,28,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000,2022-02-17 12:29:53.000000,2022-02-17 01:09:54,6587.0,236.0,112.0,32.0,1826.0,653.0,6128.0,540.0,2022-02-16 20:38:09.000,2022.1.130,,2066.0,22.0,,,243.0,,MIT,,,,https://anaconda.org/conda-forge/vscode-jupyter,2021-12-26 06:57:49.648,22735.0,2.0,,,,,,,,,,,,,,,,,,,,,,
47,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,28,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000,2022-02-08 17:05:51.000000,2022-01-31 22:56:47,949.0,20.0,305.0,23.0,270.0,28.0,185.0,329.0,2021-07-19 12:33:35.000,14.1.0,,38558.0,28.0,292.0,251.0,104.0,https://pypi.org/project/oauthenticator,BSD-3-Clause,2021-08-10 12:09:46.000,41.0,37976.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273,19804.0,1.0,,,,,,,,,,,,,,,,,,,,,,
48,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,2016-02-13 00:46:46.000,2022-02-17 06:05:50.000000,2022-02-17 06:05:47,7502.0,3.0,28.0,8.0,27.0,64.0,1356.0,216.0,2022-02-15 23:33:42.000,0.23.1,,3860.0,160.0,1772.0,1739.0,33.0,https://pypi.org/project/sos-notebook,BSD-3-Clause,2022-02-15 23:33:42.000,33.0,1218.0,https://anaconda.org/conda-forge/sos,2020-12-24 19:37:30.146,100415.0,2.0,,,,,,,,,,,,,,,,,,,,,,
49,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,27,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,264.0,,834.0,276.0,93.0,76.0,76.0,6776.0,2019-07-24 15:57:06.000,1.0.0,,139740.0,4.0,106.0,102.0,28.0,https://pypi.org/project/facets-overview,Apache-2.0,2019-07-24 15:57:06.000,4.0,139740.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
50,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,True,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,2157.0,,162.0,41.0,374.0,164.0,260.0,1031.0,2021-02-01 03:34:36.000,1.1.19,,20591.0,92.0,257.0,228.0,33.0,https://pypi.org/project/pixiedust,Apache-2.0,2021-02-01 03:34:36.000,29.0,19303.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,34785.0,2.0,,,,,,,,,,,,,,,,,,,,,,
51,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,27,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000,2022-02-17 08:37:26.000000,2022-02-09 18:37:29,779.0,57.0,103.0,16.0,175.0,64.0,92.0,210.0,2022-01-24 23:18:09.000,3.2.1,,146295.0,27.0,93.0,4.0,61.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2022-01-24 23:18:09.000,89.0,114788.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,593835.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-01-24 23:17:43.903,,15012.0,,,,,,,,,,,,,,,,,
52,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,27,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-01-02 03:12:21.000000,2021-11-14 19:51:55,568.0,,123.0,22.0,118.0,58.0,82.0,189.0,2021-03-24 00:04:25.000,6.4.0,,3841061.0,16.0,62.0,,57.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2021-12-15 16:07:19.993,62.0,3811846.0,https://anaconda.org/conda-forge/jupyter_console,2021-09-14 22:03:55.344,2045108.0,2.0,,,,,,,,,,,,,,,,,,,,,,
53,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,26,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,2020-01-08 04:53:29.000,2022-02-14 16:20:48.000000,2022-02-14 16:20:47,681.0,9.0,265.0,72.0,249.0,58.0,144.0,3389.0,2021-10-24 19:22:24.810,0.1.10,,15499.0,16.0,71.0,71.0,19.0,https://pypi.org/project/lux-api,Apache-2.0,2021-09-10 22:25:02.000,,14523.0,https://anaconda.org/conda-forge/lux-api,2021-09-11 19:00:33.437,3634.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,2021-10-24 19:22:24.810,,674.0,,,,,,,,,,,,,,,,,
54,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,26,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,2016-12-21 15:30:13.000,2021-11-04 16:00:54.000000,2021-11-01 12:36:42,970.0,,213.0,53.0,113.0,177.0,127.0,1720.0,2019-07-07 19:46:13.862,0.5.2,,39803.0,48.0,735.0,684.0,39.0,https://pypi.org/project/ipyvolume,MIT,2021-10-29 20:42:04.000,48.0,31877.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,339607.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,2021-10-29 20:42:48.194,3.0,2266.0,,,,,,,,widgetti/ipyvolume,,,,,,,,,
55,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,26,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,1667.0,6.0,162.0,40.0,161.0,67.0,144.0,790.0,2021-02-26 14:01:21.000,2.3.0,,51115.0,43.0,60.0,19.0,29.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000,34.0,40186.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,364499.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,5647.0,,,,,,,,,,,,,,,,,
56,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,26,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000,2022-02-16 17:29:09.000000,2022-02-16 17:29:09,126.0,7.0,177.0,25.0,25.0,41.0,16.0,681.0,2022-02-16 17:16:49.000,0.4.1,65.0,74608.0,13.0,1256.0,1227.0,4.0,https://pypi.org/project/jupyter-dash,MIT,2022-02-16 15:15:34.000,29.0,57730.0,https://anaconda.org/conda-forge/jupyter-dash,2021-01-22 21:34:41.552,77734.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,11693.0,,,,,,,2.0,,,,,,,,,,
57,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,26,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000,2021-12-17 06:28:54.000000,2021-11-27 18:36:06,616.0,13.0,277.0,25.0,199.0,15.0,235.0,410.0,2021-07-22 10:16:21.000,12.1.0,,6728.0,16.0,142.0,116.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-07-22 10:16:21.000,26.0,6465.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,10274.0,2.0,,,,,,,,,,,,,,,,,,,,,,
58,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000,2022-01-05 15:51:17.000000,2022-01-05 15:51:17,446.0,9.0,42.0,11.0,84.0,35.0,61.0,372.0,2020-07-30 10:58:32.000,0.9.6,,107312.0,19.0,1515.0,1312.0,29.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000,203.0,104162.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,182700.0,2.0,,,,,,,,,,,,,,,,,,,,,,
59,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000,2021-12-15 15:31:39.634000,2021-12-02 13:02:55,1112.0,41.0,74.0,19.0,101.0,26.0,113.0,270.0,2021-12-02 13:04:26.000,0.28.2,21.0,36398.0,91.0,75.0,,29.0,https://pypi.org/project/metakernel,BSD-3-Clause,2021-12-15 15:31:39.634,75.0,28707.0,https://anaconda.org/conda-forge/metakernel,2021-12-02 15:51:29.961,537882.0,1.0,,,,,,,,,,,,,,,,,,,,,,
60,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,26,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-02-15 12:34:14.000000,2022-02-08 19:59:35,690.0,58.0,48.0,29.0,167.0,58.0,97.0,179.0,2022-01-17 20:44:52.000,1.3.2,3.0,6830.0,21.0,67.0,58.0,31.0,https://pypi.org/project/ipycytoscape,BSD-3-Clause,2022-01-17 20:44:52.000,9.0,5042.0,https://anaconda.org/conda-forge/ipycytoscape,2022-01-18 19:08:24.277,26915.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-01-17 20:26:24.675,,618.0,,,,,,,,,,,,,,,,,
61,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,26,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000,2022-01-29 23:13:24.000000,2022-01-29 23:13:24,456.0,28.0,54.0,10.0,130.0,48.0,74.0,153.0,2021-09-02 23:38:11.000,1.0.2,,8720.0,19.0,451.0,433.0,24.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2021-09-02 23:38:11.000,18.0,7822.0,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657,28753.0,2.0,,,,,,,,,,,,,,,,,,,,,,
62,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49,405.0,,372.0,90.0,100.0,152.0,125.0,2811.0,2020-04-07 16:43:54.000,1.3.1,,51812.0,73.0,82.0,,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000,81.0,44232.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,331186.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705,1.0,681.0,,,,,,,,,,,,,,,,,
63,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000,2022-02-15 17:27:59.000000,2022-02-08 19:11:04,1958.0,26.0,789.0,89.0,841.0,23.0,269.0,2047.0,2022-02-09 16:40:53.000,e82b3871f9a75cfe5c86cc40a6d2dcd13a2d0ff1b4973eae16e3a653bc0d205f,,2347.0,61.0,,,144.0,,Apache-2.0,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-02-09 17:02:25.498237,159.0,192504.0,,,,,,,,,,,,
64,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000,2022-02-07 21:31:16.000000,2022-02-01 13:41:44,1401.0,10.0,485.0,92.0,431.0,158.0,401.0,2003.0,,,,23540.0,,7.0,7.0,87.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-02-01 13:43:58.134185,27.0,2683632.0,,,,,,,,,,,,
65,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,25,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,2.0,169.0,41.0,42.0,62.0,175.0,1760.0,2021-11-15 23:43:33.000,5.2.1,,5287.0,33.0,79.0,57.0,15.0,,BSD-3-Clause,,,,,,,1.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,5287.0,,,,,,,-1.0,,,,,,,,,,
66,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,25,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000,2022-02-16 05:10:35.000000,2021-10-03 10:13:29,3017.0,,275.0,41.0,763.0,204.0,580.0,1061.0,2021-05-08 15:44:14.000,0.6.2,,4488.0,24.0,16.0,,84.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2021-05-08 15:42:11.000,16.0,2763.0,https://anaconda.org/conda-forge/nbgrader,2021-09-25 00:23:03.383,105250.0,2.0,,,,,,,,,,,,,,,,,,,,,,
67,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,25,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000,2021-08-16 19:04:35.000000,2021-08-16 17:52:48,2054.0,,255.0,83.0,1291.0,228.0,667.0,968.0,2021-08-16 19:04:35.000,1.2.20210816,,56780.0,19.0,12.0,,52.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000,12.0,56780.0,,,,3.0,,,,,,,,,,,,-1.0,,,,,,,,,,
68,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000,2022-01-29 23:24:03.000000,2022-01-29 23:24:03,94.0,13.0,75.0,12.0,42.0,17.0,28.0,599.0,2022-01-04 02:01:41.000,2.3.0,,18076.0,21.0,1434.0,1357.0,19.0,https://pypi.org/project/watermark,BSD-3-Clause,2022-01-04 02:01:41.000,77.0,15026.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030,195233.0,2.0,,,,,,,,,,,,,,,,,,,,,,
69,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,25,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000,2022-02-05 15:40:15.000000,2022-02-05 15:40:14,398.0,33.0,43.0,12.0,137.0,37.0,65.0,546.0,2021-12-01 08:33:39.000,0.10.2,,12325.0,29.0,399.0,386.0,14.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-12-01 08:31:33.000,12.0,9733.0,https://anaconda.org/conda-forge/ipycanvas,2021-12-01 13:09:01.830,39109.0,2.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,2021-12-01 08:32:46.801,1.0,1244.0,,,,,,,,,,,,,,,,,
70,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,25,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,2015-11-09 16:48:57.000,2022-02-08 18:50:29.000000,2022-02-08 18:50:29,1411.0,9.0,101.0,23.0,591.0,26.0,391.0,519.0,2021-06-11 00:32:29.000,3.0.3,205.0,14425.0,75.0,41.0,2.0,33.0,https://pypi.org/project/nglview,MIT,2021-06-11 00:32:29.000,37.0,3646.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,400752.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,3985.0,,,,,,,,,,,,,,,,,
71,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,25,True,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,2017-04-21 16:05:14.000,2022-02-17 04:44:30.000000,2022-02-01 16:15:26,1123.0,21.0,163.0,45.0,528.0,69.0,434.0,486.0,2022-01-27 22:17:10.000,2.6.0,13611.0,2932.0,29.0,1.0,,88.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000,1.0,941.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-01-28 02:04:17.886,88254.0,1.0,,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,
72,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-toolbox,,widgets,25,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,2020-07-06 20:46:53.000,2022-02-17 07:58:59.000000,2022-02-16 20:38:51,887.0,169.0,103.0,17.0,1006.0,65.0,175.0,432.0,2022-02-14 14:27:48.000,0.17.0,,6137.0,32.0,22.0,20.0,24.0,https://pypi.org/project/raiwidgets,MIT,2022-02-14 04:09:55.000,2.0,6137.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
73,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,25,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-02-11 08:10:36.000000,2022-02-10 01:58:48,561.0,24.0,59.0,30.0,306.0,12.0,82.0,323.0,2022-02-10 02:01:39.000,3.6.0,,16239.0,39.0,84.0,,11.0,https://pypi.org/project/vega,BSD-3-Clause,2022-02-10 02:01:39.000,84.0,9291.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,472466.0,2.0,,,,,,,,,,,,,,,,,,,,,,
74,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,24,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000,2022-01-26 09:01:53.000000,2022-01-26 09:01:53,392.0,5.0,226.0,78.0,76.0,45.0,123.0,3173.0,2022-01-09 15:20:57.000,0.7.4,40.0,1160.0,20.0,8.0,7.0,28.0,,MIT,,,,,,,2.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84743.0,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2021-06-03 09:27:44.294,1.0,,,,,
75,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,https://github.com/fastai/fastpages,2020-02-03 05:19:46.000,2022-02-15 21:21:40.000000,2022-02-14 21:51:01,1193.0,7.0,688.0,40.0,314.0,20.0,290.0,3031.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,127.0,127.0,54.0,,Apache-2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
