,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,47,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2023-07-13 11:34:57.000000,2023-07-13 11:34:56,26605.0,94.0,4427.0,760.0,6898.0,1619.0,5604.0,15864.0,2023-06-02 14:20:01.365,8.14.0,320236.0,25686901.0,165.0,458805.0,423002.0,953.0,https://pypi.org/project/ipython,2016-01-13 14:22:57.000,35803.0,25439188.0,https://anaconda.org/conda-forge/ipython,2023-06-02 17:57:56.118,21316955.0,1.0,,,,,,,,,,,,,,,,,,,,,
2,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,43,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-07-11 14:28:38.000000,2023-07-10 11:15:18,13407.0,56.0,4153.0,321.0,2261.0,1999.0,2701.0,11325.0,2023-04-06 15:10:11.599,6.5.4,13400.0,13609774.0,128.0,8875.0,26.0,635.0,https://pypi.org/project/notebook,2021-05-12 18:26:55.000,8849.0,13259640.0,https://anaconda.org/conda-forge/jupyter,2023-06-16 13:17:46.215,3481524.0,1.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-07-11 11:58:16.651216,1030.0,30227866.0,,,,,,,,,,,,,,,,
3,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,42,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-07-12 12:54:49.000000,2023-07-06 17:23:47,20161.0,81.0,4016.0,446.0,5746.0,715.0,6622.0,17743.0,,,,3606746.0,51.0,72114.0,72114.0,661.0,https://pypi.org/project/bokeh,,,3277836.0,https://anaconda.org/conda-forge/bokeh,2023-06-26 09:51:49.689,11862695.0,1.0,,,,,,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,8297.0,,,,,,,,,,,,,
4,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,BSD-3-Clause,2015-04-09 06:58:23.000,2023-07-11 08:57:38.000000,2023-07-10 11:06:41,3975.0,22.0,523.0,50.0,912.0,496.0,627.0,1527.0,2023-06-19 18:56:39.083,7.6.0,520.0,16616723.0,78.0,225316.0,216870.0,261.0,https://pypi.org/project/nbconvert,2017-05-24 22:15:42.000,8446.0,16208821.0,https://anaconda.org/conda-forge/nbconvert,2023-06-19 19:22:16.371,13052574.0,1.0,,,,,,,,,,,,,,,,,,,,,
5,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,BSD-3-Clause,2014-06-12 23:22:10.000,2023-07-13 08:49:40.000000,2023-07-11 12:14:38,6911.0,151.0,1911.0,267.0,2150.0,190.0,2120.0,7585.0,2023-06-08 08:41:01.436,4.0.1,,220042.0,73.0,2745.0,2365.0,341.0,https://pypi.org/project/jupyterhub,2022-06-06 14:27:26.000,380.0,165228.0,https://anaconda.org/conda-forge/jupyterhub,2023-06-09 00:00:05.747,959927.0,1.0,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-07-11 12:21:41.664842,327.0,4758186.0,,,,,,,,,,,,,,,,
6,panel,Panel: The powerful data exploration & web app framework for Python.,https://github.com/holoviz/panel,,widgets,38,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-07-13 11:15:15.000000,2023-07-11 08:05:12,3078.0,337.0,343.0,52.0,2585.0,710.0,1924.0,2957.0,2023-07-06 11:28:47.000,1.2.0,,540654.0,53.0,7574.0,7574.0,129.0,https://pypi.org/project/panel,,,446498.0,https://anaconda.org/conda-forge/panel,2023-07-06 14:29:39.669,1062183.0,1.0,,,,,,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,65449.0,,,,,,,,,,,,,
7,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,38,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2023-07-10 10:47:34.000000,2023-07-04 15:39:22,7760.0,22.0,925.0,75.0,1858.0,700.0,1303.0,2838.0,2023-07-04 15:19:25.000,8.0.7,,9040796.0,150.0,16932.0,7710.0,207.0,https://pypi.org/project/ipywidgets,2017-02-27 19:03:36.000,9127.0,8683200.0,https://anaconda.org/conda-forge/ipywidgets,2023-07-04 16:57:10.113,10255899.0,1.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,55952.0,2023-07-04 15:05:13.384,95.0,,,,,,,,,,,
8,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,38,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,BSD-3-Clause,2015-04-09 07:44:14.000,2023-07-13 11:24:38.000000,2023-07-08 18:14:08,2847.0,16.0,333.0,35.0,668.0,233.0,229.0,565.0,2023-07-03 13:54:40.000,6.24.0,1631.0,15375828.0,64.0,269254.0,269254.0,171.0,https://pypi.org/project/ipykernel,,,15367794.0,https://anaconda.org/anaconda/ipykernel,2023-06-16 13:05:58.237,733448.0,1.0,,,,,,,,,,,,,,,,,,,,,
9,pandas-profiling,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,https://github.com/ydataai/ydata-profiling,,widgets,37,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-07-11 13:09:21.000000,2023-07-11 13:08:12,1309.0,34.0,1489.0,152.0,668.0,169.0,522.0,10879.0,2023-06-21 12:39:17.000,4.3.1,,963948.0,46.0,1058.0,872.0,110.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,186.0,959347.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,381905.0,1.0,,,,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,
10,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,36,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2023-06-16 13:21:26.060000,2023-05-14 21:34:31,1939.0,6.0,192.0,23.0,253.0,107.0,224.0,370.0,2023-05-05 17:44:02.172,5.4.3,,3438311.0,45.0,146259.0,139909.0,120.0,https://pypi.org/project/qtconsole,2022-06-05 17:30:57.000,6350.0,3389602.0,https://anaconda.org/conda-forge/qtconsole,2023-06-16 13:21:26.060,4188976.0,1.0,,,,,,,,,,,,,,,,,,,,,
11,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,35,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-07-11 14:49:27.000000,2023-07-03 22:12:19,2325.0,20.0,369.0,68.0,506.0,99.0,495.0,6065.0,2023-06-30 00:15:02.000,1.14.7,,493010.0,100.0,5404.0,5404.0,78.0,https://pypi.org/project/jupytext,,,468796.0,https://anaconda.org/conda-forge/jupytext,2023-06-30 12:51:32.874,627185.0,1.0,,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,7264.0,,,,,,,,,,,,,
12,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,34,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,BSD-3-Clause,2018-08-21 14:21:42.000,2023-07-11 07:20:21.000000,2023-07-06 13:56:26,1389.0,12.0,474.0,76.0,679.0,299.0,388.0,4833.0,2023-06-26 10:19:09.000,0.4.1,763.0,284285.0,91.0,10035.0,9958.0,65.0,https://pypi.org/project/voila,2022-03-29 17:15:53.000,75.0,275657.0,https://anaconda.org/conda-forge/voila,2023-06-26 11:23:10.382,282796.0,1.0,,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,277.0,2020-05-19 10:24:11.555,2.0,,,,,,,,,,,
13,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,33,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-07-13 10:00:37.000000,2023-07-13 10:00:36,1741.0,67.0,402.0,38.0,452.0,75.0,147.0,3663.0,2023-06-12 18:23:14.000,0.3.3,,262978.0,78.0,2013.0,2009.0,41.0,https://pypi.org/project/evidently,2022-07-07 11:21:24.000,4.0,262646.0,https://anaconda.org/conda-forge/evidently,2023-06-12 20:39:40.191,7648.0,1.0,,,,,,,,,,,,,,,,,,,,,
14,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,33,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2023-06-16 19:24:49.553000,2023-06-11 07:57:10,1422.0,4.0,626.0,62.0,729.0,555.0,724.0,3428.0,2023-03-14 01:34:01.609,0.15.1,,110480.0,46.0,10634.0,10524.0,125.0,https://pypi.org/project/jupyter-book,2020-04-28 17:42:58.000,110.0,107482.0,https://anaconda.org/conda-forge/jupyter-book,2023-06-16 19:24:49.553,86959.0,2.0,,,,,,,,,,,,,,,,,,,,,
15,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-07-09 12:40:43.000000,2023-07-09 12:40:42,10372.0,27.0,360.0,80.0,1521.0,52.0,2085.0,2459.0,2023-04-30 10:42:55.000,8.2.4,,1915.0,78.0,488.0,488.0,236.0,https://pypi.org/project/nikola,,,1915.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
16,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,33,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-07-08 00:33:16.000000,2023-07-07 23:22:32,2564.0,6.0,262.0,34.0,601.0,166.0,195.0,321.0,2023-06-23 10:15:03.598,8.3.0,1199.0,21129456.0,89.0,2271.0,,129.0,https://pypi.org/project/jupyter-client,2020-06-30 00:03:18.000,2271.0,20670079.0,https://anaconda.org/conda-forge/jupyter_client,2023-06-25 13:58:35.934,16535703.0,1.0,,,,,,,,,,,,,,,,,,,,,
17,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,33,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-07-10 13:41:09.796000,2023-07-10 10:06:16,1022.0,7.0,140.0,24.0,230.0,61.0,78.0,212.0,2023-07-10 10:06:43.000,5.9.1,174.0,15478996.0,25.0,224716.0,224716.0,77.0,https://pypi.org/project/nbformat,,,15005766.0,https://anaconda.org/conda-forge/nbformat,2023-07-10 13:41:09.796,17030955.0,1.0,,,,,,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,143.0,,,,,,,,,,,,,
18,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,32,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-06-05 07:39:09.482000,2023-06-02 07:03:26,1146.0,1.0,347.0,64.0,563.0,245.0,340.0,1380.0,2023-06-02 07:27:55.785,0.17.3,,195865.0,77.0,4869.0,4717.0,83.0,https://pypi.org/project/ipyleaflet,2022-10-19 07:45:44.840,147.0,128280.0,https://anaconda.org/conda-forge/ipyleaflet,2023-06-05 07:39:09.482,1041840.0,1.0,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,55471.0,2023-06-02 07:27:55.785,5.0,,,,,,,,,,,
19,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,32,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-07-09 08:01:54.000000,2023-07-09 08:01:54,1446.0,191.0,348.0,24.0,385.0,47.0,230.0,372.0,2023-07-07 02:23:02.142,16.0.2,,22882.0,36.0,401.0,356.0,113.0,https://pypi.org/project/oauthenticator,2022-06-09 11:01:21.000,45.0,21699.0,https://anaconda.org/conda-forge/oauthenticator,2023-07-08 14:41:34.429,39068.0,1.0,,,,,,,,,,,,,,,,,,,,,
20,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,32,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-07-10 11:08:08.000000,2023-07-10 11:08:04,362.0,11.0,49.0,12.0,188.0,34.0,68.0,121.0,2023-05-22 15:04:06.000,0.8.0,339.0,10363655.0,32.0,113168.0,113168.0,37.0,https://pypi.org/project/nbclient,,,10112665.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,10290016.0,1.0,,,,,,,,,,,,,,,,,,,,,
21,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,31,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-07-12 16:27:49.000000,2023-07-11 19:10:01,10444.0,22.0,605.0,104.0,2565.0,266.0,2187.0,7117.0,2023-05-19 13:37:00.773,0.14.0,8881.0,7480.0,122.0,89.0,,312.0,https://pypi.org/project/xonsh,2022-06-21 14:56:40.000,89.0,7392.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
22,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,31,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,11254.0,,577.0,154.0,3985.0,185.0,1522.0,6040.0,2021-10-22 17:46:48.907,7.0.20,1451617.0,88885.0,94.0,42.0,2.0,178.0,https://pypi.org/project/nteract_on_jupyter,2019-07-16 03:59:16.000,5.0,3839.0,,,,2.0,,,,,,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,68167.0,2021-10-22 17:46:48.907,35.0,,,,,,,,,,,
23,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-07-12 14:53:11.000000,2023-07-05 20:16:32,723.0,43.0,347.0,72.0,258.0,48.0,472.0,4137.0,2023-07-05 21:05:00.668,3.2.0,,134614.0,170.0,784.0,767.0,29.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,17.0,128500.0,https://anaconda.org/conda-forge/dtale,2023-07-05 22:00:42.053,232363.0,2.0,,,,,,,,,,,,,,,,,,,,,
24,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-07-12 14:53:11.000000,2023-07-05 20:16:32,723.0,43.0,339.0,72.0,258.0,46.0,472.0,4137.0,2023-07-05 20:35:56.000,3.2.0,,134614.0,132.0,767.0,767.0,29.0,https://pypi.org/project/dtale,,,128500.0,https://anaconda.org/conda-forge/dtale,2023-07-05 22:00:42.053,232363.0,1.0,,,,,,,,,,,,,,,,,,,,,
25,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,31,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2023-07-13 12:15:30.000000,2023-04-30 15:45:30,2000.0,15.0,161.0,46.0,365.0,65.0,237.0,2480.0,2023-04-30 16:02:31.000,3.2.1,,236532.0,23.0,127.0,124.0,45.0,https://pypi.org/project/nbdime,,,185335.0,https://anaconda.org/conda-forge/nbdime,2023-06-16 13:24:46.315,883580.0,2.0,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,40013.0,2023-04-22 13:32:12.327,3.0,,,,,,,,,,,
26,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,31,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-07-03 20:07:54.000000,2023-06-16 01:18:19,510.0,2.0,211.0,39.0,246.0,133.0,150.0,1446.0,2023-02-15 19:21:40.000,0.9.3,,216418.0,42.0,7921.0,7921.0,32.0,https://pypi.org/project/ipympl,,,180922.0,https://anaconda.org/conda-forge/ipympl,2023-06-16 13:22:32.078,1383170.0,2.0,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,17764.0,,,,,,,,,,,,,
27,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,31,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-07-12 19:46:46.000000,2023-07-04 07:41:07,1441.0,58.0,294.0,31.0,422.0,74.0,262.0,482.0,2023-05-31 09:13:00.761,6.0.0,,65819.0,35.0,147.0,133.0,80.0,https://pypi.org/project/jupyterhub-kubespawner,2018-01-30 12:48:13.000,14.0,65232.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-06-16 19:25:10.727,16440.0,1.0,,,,,,,,,,,,,,,,,,,,,
28,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,31,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-07-13 01:44:46.000000,2023-07-13 01:44:46,12631.0,28.0,229.0,38.0,895.0,133.0,266.0,403.0,2023-06-27 03:53:04.000,2.7.0,1753.0,14775571.0,100.0,,,510.0,https://pypi.org/project/jupyter_server,,,14578839.0,https://anaconda.org/conda-forge/jupyter_server,2023-06-27 13:00:55.378,6687423.0,3.0,,,,,,,,,,,,-4.0,,,,,,,,,
29,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,30,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,BSD-3-Clause,2016-06-03 20:09:17.000,2023-07-13 13:08:37.316000,,,,2708.0,,,2369.0,,13110.0,2023-07-13 10:53:30.787,4.0.3,,2384990.0,485.0,2515.0,,430.0,https://pypi.org/project/jupyterlab,2022-06-09 13:09:14.000,2164.0,1984600.0,https://anaconda.org/conda-forge/jupyterlab,2023-07-13 13:08:37.316,8253754.0,2.0,,,,,,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,183186.0,2023-07-13 10:53:30.787,351.0,,,,,,,,,,,
30,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,30,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-07-12 11:06:13.000000,2023-07-12 11:06:03,3378.0,79.0,2891.0,189.0,1109.0,22.0,807.0,7789.0,,,,931468.0,,,,233.0,,,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-07-11 11:57:07.903818,410.0,89421006.0,,,,,,,,,,,,,,,,
31,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,30,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,3.0,907.0,269.0,98.0,82.0,81.0,7144.0,2023-05-24 15:58:01.158,1.1.1,,119863.0,9.0,196.0,187.0,31.0,https://pypi.org/project/facets-overview,2023-01-30 13:48:01.697,9.0,119863.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
32,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,30,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-07-13 03:35:30.000000,2023-07-13 00:39:21,5683.0,122.0,767.0,109.0,1491.0,101.0,558.0,6480.0,2023-07-04 20:49:39.642,2.3.1,,17060.0,108.0,24.0,11.0,90.0,https://pypi.org/project/perspective-python,2023-01-02 16:46:26.700,10.0,5335.0,https://anaconda.org/conda-forge/perspective,2023-06-06 11:18:11.825,402923.0,1.0,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,836.0,2023-07-04 20:49:39.642,3.0,,,,,,,,,,,
33,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,30,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-06-28 21:44:22.000000,2023-06-08 14:23:52,939.0,1.0,379.0,91.0,348.0,126.0,246.0,5299.0,,,,955699.0,17.0,5019.0,5019.0,109.0,https://pypi.org/project/papermill,,,947784.0,https://anaconda.org/conda-forge/papermill,2023-06-16 16:09:40.383,467039.0,2.0,,,,,,,,,,,,,,,,,,,,,
34,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,30,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-07-13 12:19:05.000000,2023-07-13 11:00:30,3648.0,7.0,443.0,103.0,1030.0,219.0,364.0,3451.0,2023-07-11 13:52:57.000,0.12.40,,161229.0,62.0,43.0,43.0,62.0,https://pypi.org/project/bqplot,,,126869.0,https://anaconda.org/conda-forge/bqplot,2023-07-12 07:26:23.351,1184790.0,2.0,,,,,,bqplot,https://www.npmjs.com/package/bqplot,3182.0,,,,,,,,,,,,,
35,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,30,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-07-11 06:23:28.000000,2023-06-06 06:37:27,2821.0,22.0,962.0,122.0,473.0,53.0,289.0,2436.0,2023-04-14 13:35:06.415,8.6.1,,165884.0,45.0,290.0,,112.0,https://pypi.org/project/ipyparallel,2015-10-27 13:25:37.000,290.0,155935.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,865621.0,2.0,,,,,,,,,,,,,,,,,,,,,
36,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-07-12 14:58:28.000000,2023-04-21 20:49:35,292.0,2.0,297.0,49.0,95.0,111.0,42.0,1705.0,2023-02-27 00:06:57.430,0.5.0,,115708.0,19.0,4854.0,4786.0,55.0,https://pypi.org/project/ipython-sql,2022-06-12 04:51:46.000,68.0,112944.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,229450.0,1.0,,,,,,,,,,,,,,,,,,,,,
37,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,30,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2023-07-10 02:42:14.000000,2023-05-28 15:11:21,2631.0,38.0,117.0,17.0,471.0,174.0,305.0,1537.0,2023-05-28 15:29:13.000,4.2.0,,42788.0,46.0,1577.0,1577.0,48.0,https://pypi.org/project/jupyterlab-lsp,,,27534.0,https://anaconda.org/conda-forge/jupyter-lsp,2023-06-16 19:21:35.480,265677.0,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,7440.0,,,,,,,,,,,,,
38,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,30,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,BSD-3-Clause,2015-09-21 15:35:25.000,2023-06-28 16:00:21.000000,2023-04-05 15:30:30,1283.0,,424.0,51.0,390.0,142.0,296.0,1233.0,2023-04-05 15:34:02.134,0.20.5,,29485.0,55.0,330.0,308.0,59.0,https://pypi.org/project/sparkmagic,2023-01-30 15:51:14.959,22.0,28151.0,https://anaconda.org/conda-forge/sparkmagic,2023-06-16 13:24:44.059,94751.0,1.0,,,,,,,,,,,,,,,,,,,,,
