,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,pypi,cran_id,go_id,go_url,gem_id,docs_url,hex_id,bitbucket_id
79,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-12-16 13:00:07.000000,2023-12-16 02:33:59,3362.0,137.0,389.0,78.0,1101.0,222.0,484.0,2409.0,2018-11-07 17:41:58.000,0.1.0,,34.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,34.0,,,,3.0,,,,,,,,,,,,,binderhub,,,,,,,
80,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-11-14 17:49:30.000000,2023-03-06 15:57:54,599.0,,293.0,62.0,145.0,70.0,519.0,1659.0,2023-01-20 20:54:32.000,1.3.2,,16278.0,19.0,,,43.0,,,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,144656.0,2.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,57.0,1756859.0,,,,IRkernel,,,,,,
81,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-12-11 11:50:02.000000,2023-12-07 13:03:21,1476.0,31.0,242.0,58.0,972.0,128.0,206.0,1561.0,2023-05-15 14:58:56.000,0.13.14,2259.0,210.0,66.0,,,40.0,,,,,,,,2.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-10-19 23:11:45.308515,6.0,18443.0,,,,,,,,,,
82,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,24,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-12-07 22:44:00.000000,2023-12-07 08:08:15,187.0,18.0,86.0,27.0,116.0,39.0,131.0,1027.0,2023-11-04 07:42:41.000,3.1.0,15.0,16896.0,7.0,5.0,5.0,22.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,,,9987.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-11-04 16:50:36.029,22739.0,1.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,,,6199.0,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,,
83,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,24,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,176.0,40.0,173.0,60.0,174.0,910.0,2022-08-31 09:02:38.000,2.4.1,,63712.0,18.0,28.0,28.0,30.0,https://pypi.org/project/pythreejs,,,54628.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,517553.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,,,3397.0,,,,,,,,,,,,,,,
84,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,24,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-12-21 13:20:08.000000,2023-12-21 13:20:07,1200.0,60.0,87.0,15.0,201.0,12.0,75.0,892.0,2023-12-21 10:25:27.000,0.17.0,110.0,984.0,24.0,103.0,103.0,20.0,https://pypi.org/project/ipyvizzu,,,980.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
85,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,24,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-11-25 15:23:54.394000,2023-11-24 20:17:44,112.0,3.0,124.0,28.0,35.0,35.0,67.0,663.0,2023-11-24 20:37:29.000,0.9.3,,38727.0,5.0,191.0,191.0,20.0,https://pypi.org/project/bash_kernel,,,34684.0,https://anaconda.org/conda-forge/bash_kernel,2023-11-25 15:23:54.394,153642.0,2.0,,,,,,,,,,,,,,,,,,,,
86,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,24,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-12-15 13:18:38.000000,2023-12-09 20:00:09,798.0,10.0,45.0,15.0,337.0,61.0,71.0,459.0,2023-11-09 09:59:22.449,1.2.0,,23583.0,38.0,126.0,115.0,19.0,https://pypi.org/project/ipydatagrid,2023-09-08 07:36:21.000,9.0,19897.0,https://anaconda.org/conda-forge/ipydatagrid,2023-09-08 09:15:46.265,54047.0,2.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2023-11-09 09:59:22.449,2.0,2097.0,,,,,,,,,,,,,,,
87,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-10-02 22:12:46.000000,2023-05-23 19:06:45,716.0,,60.0,30.0,191.0,60.0,99.0,252.0,2022-03-28 22:52:15.000,1.3.1,3.0,54796.0,19.0,182.0,182.0,32.0,https://pypi.org/project/ipycytoscape,,,46054.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,351714.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,,,927.0,,,,,,,,,,,,,,,
88,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-12-04 20:27:38.000000,2023-11-07 09:02:05,190.0,4.0,171.0,20.0,83.0,71.0,83.0,194.0,2020-08-28 12:01:56.000,1.3.2,,9612.0,9.0,135.0,128.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,9099.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,33891.0,1.0,,,,,,,,,,,,,,,,,,,,
89,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,False,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,796.0,44.0,326.0,,328.0,3512.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
90,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,23,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,,89.0,19.0,119.0,,112.0,1325.0,2023-09-07 13:59:32.000,0.17.0,,20323.0,90.0,14.0,,16.0,https://pypi.org/project/datapane,2023-09-07 13:59:32.000,14.0,18398.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,78940.0,2.0,,,,,,,,,,,,,,,,,,,,
91,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,23,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,,88.0,13.0,47.0,19.0,28.0,848.0,2023-07-02 14:38:00.400,2.4.3,,34685.0,27.0,2230.0,2133.0,19.0,https://pypi.org/project/watermark,2023-07-02 14:38:00.400,97.0,27221.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,276184.0,2.0,,,,,,,,,,,,,,,,,,,,
92,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,132.0,129.0,91.0,34.0,67.0,645.0,2019-06-03 21:24:10.000,0.10.2,,11414.0,14.0,180.0,180.0,22.0,https://pypi.org/project/mapboxgl,,,11414.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
93,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,23,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-10-09 19:22:17.000000,2023-03-02 17:55:59,566.0,,120.0,40.0,202.0,15.0,168.0,460.0,2023-02-06 19:49:08.000,2.5.2,140.0,12707.0,15.0,46.0,46.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,,,10375.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,202751.0,2.0,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,
94,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,64.0,24.0,52.0,33.0,150.0,436.0,2022-11-29 02:05:39.186,0.35.1,151.0,12471.0,114.0,70.0,63.0,20.0,https://pypi.org/project/octave_kernel,2022-11-29 02:05:39.186,7.0,6361.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,513139.0,2.0,,,,,,,,,,,,,,,,,,,,
95,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,False,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-11-09 23:47:42.000000,2023-01-11 11:27:13,465.0,,46.0,11.0,97.0,39.0,65.0,424.0,,,,106167.0,9.0,2821.0,2821.0,33.0,https://pypi.org/project/nbval,,,96241.0,https://anaconda.org/conda-forge/nbval,2023-10-11 12:34:56.839,407003.0,2.0,,,,,,,,,,,,,,,,,,,,
96,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-12-21 10:05:25.000000,2023-12-21 10:01:33,823.0,35.0,64.0,23.0,503.0,101.0,123.0,354.0,2021-10-26 10:05:57.827,0.8.2,,10529.0,19.0,9.0,8.0,29.0,,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,2023-12-21 10:04:16.431,1.0,10529.0,,,,,,,,,,,,,,,
97,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,23,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,629.0,,144.0,29.0,141.0,62.0,93.0,233.0,2023-03-06 14:13:35.000,6.6.3,352.0,4000539.0,18.0,,,60.0,https://pypi.org/project/jupyter-console,,,3954956.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,4192235.0,2.0,,,,,,,,,,,,,,,,,,,,
98,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,38.0,11.0,74.0,34.0,28.0,229.0,2021-03-29 11:27:31.000,0.6.0,,46588.0,13.0,958.0,942.0,9.0,https://pypi.org/project/ipywebrtc,2021-03-29 11:27:31.000,13.0,41939.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,330586.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,3.0,300.0,,,,,,,,,,,,,,,
99,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,23,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,19.0,9.0,84.0,16.0,39.0,193.0,2023-07-28 20:17:21.000,0.8.4,,12747.0,13.0,208.0,208.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,,,9175.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,103110.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,,,350.0,,,,,,,,,,,,,,,
100,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,23,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-12-16 12:18:20.000000,2023-12-08 13:36:00,387.0,11.0,60.0,23.0,95.0,48.0,94.0,174.0,2022-06-25 19:35:21.000,0.4.0,,88473.0,13.0,,,27.0,https://pypi.org/project/jupyter_sphinx,,,85592.0,https://anaconda.org/conda-forge/jupyter_sphinx,2023-06-16 13:24:13.395,233377.0,2.0,,,,,,,,,,,,-4.0,,,,,,,,
101,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-12-20 06:17:32.000000,2023-01-10 01:11:13,2371.0,,352.0,87.0,880.0,170.0,1103.0,3881.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
102,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,1.0,244.0,83.0,78.0,52.0,130.0,3702.0,2022-05-31 17:34:28.000,0.7.5,44.0,918.0,17.0,15.0,15.0,29.0,,,,,,,,2.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87241.0,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,,,,
103,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,22,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,151.0,41.0,43.0,53.0,188.0,2098.0,2021-11-15 23:43:33.000,5.2.1,,1767.0,33.0,82.0,82.0,17.0,,,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,,,1767.0,,,,,,,,,,,,,,,
104,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,22,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-12-01 01:38:15.000000,2023-12-01 01:29:10,652.0,9.0,60.0,29.0,428.0,11.0,91.0,363.0,2023-07-18 13:09:18.000,4.0.0,,14016.0,28.0,3.0,3.0,15.0,https://pypi.org/project/vega,,,7661.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,572020.0,3.0,,,,,,,,,,,,,,,,,,,,
105,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-12-18 06:05:33.000000,2023-12-18 06:05:32,438.0,19.0,62.0,16.0,150.0,7.0,81.0,356.0,2023-07-14 16:47:40.070,0.5.0,,13177.0,27.0,9.0,7.0,19.0,https://pypi.org/project/jupyterlab_templates,,,10154.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-08-17 13:29:47.158,18110.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2023-07-14 16:47:40.070,2.0,2592.0,,,,,,finos/jupyterlab_templates,,,,,,,,,
106,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,28.0,19.0,41.0,25.0,25.0,275.0,2021-01-06 19:12:18.000,0.4.2,,9931.0,7.0,335.0,317.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,18.0,9588.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,15799.0,3.0,,,,,,,,,,,,,,,,,,,,
107,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-12-05 21:07:09.000000,2023-12-05 21:07:08,407.0,15.0,117.0,18.0,152.0,67.0,83.0,166.0,2022-10-05 04:48:28.224,1.2.0,,3749.0,10.0,34.0,30.0,44.0,https://pypi.org/project/batchspawner,2022-10-05 04:48:28.224,4.0,3749.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
108,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,22,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-10-31 13:55:23.000000,2023-10-09 07:01:31,224.0,1.0,12.0,8.0,89.0,23.0,21.0,160.0,2023-08-11 05:48:03.000,1.0.0,133.0,97080.0,16.0,78.0,76.0,7.0,https://pypi.org/project/ipylab,,,95692.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,27806.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,2023-08-11 05:47:59.304,2.0,592.0,,,,,,,,,,,,,,,
109,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-12-04 20:27:23.000000,2023-11-07 09:58:58,574.0,6.0,63.0,12.0,156.0,30.0,73.0,69.0,2023-05-22 08:28:01.738,1.2.0,,9490.0,13.0,71.0,71.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2022-09-09 11:33:03.525,,9490.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
110,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,847.0,1.0,424.0,72.0,33.0,2.0,91.0,3264.0,2021-07-13 22:12:59.000,0.13.2,,9996.0,4.0,,,12.0,,,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,549783.0,,,,,,,,,,
111,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-11-11 12:27:30.968000,2023-08-05 06:50:25,531.0,,277.0,65.0,224.0,160.0,123.0,2833.0,,,,5454.0,20.0,,,26.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,229103.0,2.0,,,,,,,,,,,,,,,,,,,,
112,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,284.0,19.0,39.0,63.0,33.0,1995.0,2021-06-11 15:17:12.000,0.3.0,,3028.0,13.0,148.0,148.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,3028.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
113,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,21,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,329.0,,156.0,29.0,108.0,65.0,56.0,861.0,2021-10-12 17:36:36.000,1.8.1,,54453.0,4.0,,,20.0,https://pypi.org/project/witwidget,,,3153.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2110759.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,,,1044.0,,,,,,,,,,,,,,,
114,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-12-06 04:45:55.894000,2018-12-04 14:43:25,32.0,,80.0,21.0,8.0,23.0,41.0,634.0,2018-01-15 18:11:51.000,0.9.0,,22467.0,8.0,387.0,387.0,3.0,https://pypi.org/project/pivottablejs,,,22437.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2840.0,3.0,,,,,,,,,,,,,,,,,,,,
115,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,21,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-12-18 22:10:58.000000,2023-12-18 22:10:57,1348.0,7.0,207.0,39.0,760.0,63.0,496.0,587.0,2023-03-18 23:02:09.000,3.2.2,32847.0,4553.0,40.0,,,115.0,https://pypi.org/project/jupyter_enterprise_gateway,2023-03-18 22:38:00.459,,2270.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,134325.0,2.0,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,
116,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,21,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-12-12 20:01:01.000000,2023-12-12 20:00:58,236.0,4.0,73.0,16.0,105.0,36.0,40.0,531.0,2023-08-25 14:12:11.000,0.9.0,,54005.0,123.0,6.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,2023-12-04 16:35:05.000,2.0,53011.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,37781.0,2.0,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,2.0,207.0,,,,,,,,,,,,,,,
117,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,,68.0,25.0,16.0,4.0,54.0,429.0,2023-05-18 14:28:00.000,0.9.0,,4199.0,9.0,354.0,354.0,9.0,https://pypi.org/project/appmode,,,1196.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,219277.0,2.0,,,,,,,,,,,,,,,,,,,,
118,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,29.0,6.0,60.0,27.0,44.0,293.0,2021-02-04 22:39:49.000,0.8.0,,9075.0,20.0,160.0,156.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,6526.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,31464.0,2.0,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,2.0,1624.0,,,,,,,,,,,,,,,
