,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
157,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-02-03 04:21:45.711711,2023-01-11 06:17:33,718.0,,19.0,31.0,140.0,45.0,143.0,762.0,2021-08-17 16:20:34.000,0.7.4,15.0,18.0,10.0,177.0,177.0,46.0,,,,,,3.0,,,,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,1856.0,,,,,,,,,iruby,,
158,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-10-29 16:32:26.594000,2020-11-30 15:55:07,335.0,,61.0,20.0,86.0,43.0,100.0,512.0,2020-09-05 22:35:32.000,2.3.0,,12614.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-10-29 16:32:26.594,1047015.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
159,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,18,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-05-03 11:07:51.000000,2023-03-17 16:46:08,577.0,28.0,96.0,33.0,303.0,30.0,147.0,464.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,36.0,,,,,,3.0,,,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,
160,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,False,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-01-05 16:15:48.000000,2022-04-28 22:45:01,515.0,,78.0,36.0,118.0,50.0,65.0,387.0,2020-05-27 00:10:19.202,2.0.0,,887.0,32.0,6.0,4.0,16.0,,,,,,2.0,@jupyterlab/google-drive,,,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,2.0,887.0,,,,,,,,,,,,,,,,,
161,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,True,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-05 18:31:01.490000,2022-08-04 11:15:04,66.0,,23.0,12.0,12.0,3.0,10.0,288.0,,,,19428.0,2.0,71.0,71.0,5.0,https://pypi.org/project/treon,19209.0,https://anaconda.org/conda-forge/treon,2022-08-05 18:31:01.490,5042.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
162,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-03-15 08:49:09.000000,2023-03-15 08:49:07,619.0,1.0,24.0,5.0,145.0,13.0,41.0,238.0,2022-07-25 13:09:54.000,npm@3.1.0,2.0,1111.0,29.0,4.0,4.0,25.0,https://pypi.org/project/mamba-gator,50.0,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,29574.0,3.0,@mamba-org/gator-lab,,,https://www.npmjs.com/package/@mamba-org/gator-lab,,,76.0,,,,,,,,,,,,,,,,,
163,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,18,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-03-15 11:51:05.000000,2023-03-14 10:04:23,136.0,5.0,42.0,21.0,93.0,16.0,82.0,216.0,,,,47182.0,8.0,2.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,41249.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-03-15 00:56:17.536,51702.0,2.0,@bokeh/jupyter_bokeh,,,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,,,4456.0,,,,,,,,,,,,,,,,,
164,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,188.0,,32.0,12.0,25.0,19.0,20.0,174.0,2017-03-05 04:26:44.000,0.2.0,,11505.0,8.0,114.0,114.0,6.0,https://pypi.org/project/spylon-kernel,9959.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,115977.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
165,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,18,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-04-27 09:23:19.000000,2023-04-27 09:23:10,1593.0,28.0,26.0,10.0,406.0,49.0,388.0,147.0,,,,2220.0,,,,20.0,,,,,,3.0,,,,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-04-07 10:26:15.311517,3.0,168791.0,,,,,,,,,,,
166,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,18,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,,2021-07-23 14:20:02.000,2023-05-02 15:22:52.000000,2023-05-02 15:22:52,573.0,53.0,22.0,9.0,244.0,16.0,37.0,145.0,2023-04-29 18:25:56.000,0.1.5,2812.0,1347.0,32.0,,,12.0,https://pypi.org/project/jupyverse,326.0,https://anaconda.org/conda-forge/fps-auth,2023-04-30 07:55:07.964,12231.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
167,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,18,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-04-26 07:46:29.000000,2023-04-26 07:46:28,220.0,12.0,11.0,7.0,82.0,16.0,20.0,142.0,2023-03-30 06:21:21.000,0.7.1,86.0,22285.0,14.0,2.0,2.0,7.0,https://pypi.org/project/ipylab,21463.0,https://anaconda.org/conda-forge/ipylab,2023-03-30 15:24:01.581,20112.0,2.0,ipylab,,,https://www.npmjs.com/package/ipylab,,,342.0,,,,,,,,,,,,,,,,,
168,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,60.0,,73.0,19.0,49.0,58.0,42.0,944.0,2019-07-16 04:33:54.000,0.11.0,,405.0,14.0,5.0,5.0,8.0,,,,,,2.0,jupyterlab_vim,,,https://www.npmjs.com/package/jupyterlab_vim,,,405.0,,,,,,,,,,,,,,,,,
169,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,17,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-04-17 13:19:30.000000,2022-11-06 15:47:40,299.0,,82.0,38.0,59.0,15.0,84.0,778.0,,,,75.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,3312.0,3.0,,,,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,413.0,,,,,,,,,,,
170,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,17,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,212.0,,55.0,21.0,51.0,16.0,29.0,518.0,,,,1511.0,2.0,10.0,10.0,10.0,https://pypi.org/project/ansible-kernel,103.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,13289.0,3.0,,,,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66462.0,,,,,,,,,,,
171,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-11-22 01:33:40.000000,2022-11-22 01:33:39,534.0,,20.0,13.0,25.0,11.0,188.0,332.0,2020-02-02 22:32:28.000,0.1.6,,96.0,26.0,18.0,18.0,3.0,https://pypi.org/project/pylantern,96.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
172,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2022-09-15 15:50:04.000000,2022-09-15 15:50:04,59.0,,55.0,14.0,17.0,38.0,26.0,292.0,2017-09-08 07:23:49.000,0.4.3,,826.0,9.0,10.0,,11.0,https://pypi.org/project/nbopen,826.0,,,,3.0,,2018-04-25 07:36:48.000,10.0,,,,,,,,,,,,,,,,,,,,,
173,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,17,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-03-29 20:58:45.000000,2023-03-29 20:58:44,44.0,1.0,37.0,4.0,39.0,9.0,38.0,264.0,,,,311545.0,8.0,2.0,2.0,13.0,https://pypi.org/project/jupyterlab-execute-time,308454.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2022-12-28 16:26:29.965,37868.0,2.0,jupyterlab-execute-time,,,https://www.npmjs.com/package/jupyterlab-execute-time,,,1739.0,,,,,,,,,,,,,,,,,
174,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-02-03 16:13:40.000000,2022-12-10 17:49:24,81.0,,39.0,13.0,74.0,22.0,11.0,218.0,2022-12-10 17:57:31.000,0.5.2,,3789.0,4.0,6.0,6.0,14.0,https://pypi.org/project/sidecar,3077.0,https://anaconda.org/conda-forge/sidecar,2022-12-10 22:58:53.725,16537.0,2.0,@jupyter-widgets/jupyterlab-sidecar,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,,,253.0,,,,,,,,,,,,,,,,,
175,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,404.0,,42.0,20.0,22.0,,80.0,174.0,2017-06-02 21:19:27.000,0.5.0,94.0,1257.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,91756.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
176,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,17,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-04-25 21:15:29.000000,2023-04-25 21:15:28,327.0,8.0,16.0,4.0,80.0,4.0,62.0,92.0,2022-04-11 20:18:27.000,0.4.4,,2145.0,17.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,926.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2022-04-12 02:28:00.150,20652.0,2.0,jupyterlab_iframe,,,https://www.npmjs.com/package/jupyterlab_iframe,,,646.0,,,,,,,,,,,,,,,,,
177,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,16.0,7.0,12.0,9.0,5.0,80.0,2018-08-10 16:52:09.000,0.1.0,,4817.0,4.0,350.0,346.0,6.0,https://pypi.org/project/nbzip,4817.0,,,,3.0,,2018-08-10 16:52:09.000,4.0,,,,,,,,,,,,,,,,,,,,,
178,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,72.0,2020-06-18 03:31:10.000,0.5.10,,709.0,23.0,31.0,27.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,709.0,,,,3.0,,2020-06-18 03:31:10.000,4.0,,,,,,,,,,,,,,,,,,,,,
179,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,17,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-05-02 16:09:30.000000,2023-05-02 16:09:30,149.0,32.0,10.0,6.0,48.0,4.0,5.0,59.0,2021-11-06 14:18:45.000,0.4.0,,57435.0,5.0,,,3.0,https://pypi.org/project/altair_viewer,55878.0,https://anaconda.org/conda-forge/altair_viewer,2021-11-06 17:22:59.600,62283.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
180,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,17,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-04-28 18:36:15.000000,2023-04-28 18:36:14,323.0,29.0,7.0,3.0,95.0,3.0,17.0,52.0,2022-09-23 17:10:56.000,0.3.7,,51468.0,16.0,2.0,2.0,3.0,https://pypi.org/project/ipydagred3,454.0,https://anaconda.org/conda-forge/ipydagred3,2022-09-24 12:43:09.322,19261.0,3.0,@jupyter-widgets/jupyterlab-manager,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,50479.0,,,,,,,,,,,,,,,,,
181,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,False,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,98.0,,26.0,5.0,28.0,6.0,17.0,45.0,2021-10-28 11:35:32.000,1.0.0,,4026.0,8.0,78.0,75.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,4026.0,,,,2.0,,2021-10-28 11:35:32.000,3.0,,,,,,,,,,,,,,,,,,,,,
182,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2022-12-07 12:46:17.000000,2021-09-10 08:58:36,115.0,,38.0,11.0,36.0,18.0,21.0,44.0,2018-06-19 13:50:35.000,0.5.2,,865.0,8.0,57.0,53.0,14.0,https://pypi.org/project/sudospawner,865.0,,,,3.0,,2018-06-19 13:50:35.000,4.0,,,,,,,,,,,,,,,,,,,,,
183,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,137.0,68.0,90.0,37.0,46.0,1069.0,,,,1601.0,,,,9.0,,,,,,3.0,,,,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131299.0,,,,,,,,,,,
184,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,16,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,120.0,18.0,16.0,42.0,28.0,773.0,2021-08-23 11:45:05.000,1.2.3,,4577.0,2.0,,,10.0,https://pypi.org/project/jupyter-tabnine,4577.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
185,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,34.0,67.0,26.0,13.0,12.0,570.0,2018-01-08 14:51:41.000,0.1.15,,1405.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,1405.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
186,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,16,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2023-04-04 08:01:17.000000,2023-04-04 08:01:17,265.0,41.0,179.0,19.0,38.0,4.0,70.0,511.0,2021-04-08 06:54:08.000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,12.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
187,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,40.0,35.0,22.0,19.0,213.0,2021-03-10 20:57:44.000,4.14.3,,1033.0,12.0,8.0,6.0,5.0,,,,,,3.0,jupyterlab-chart-editor,,,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,2.0,1033.0,,,,,,,,,,,,,,,,,
188,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,16,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,29.0,34.0,28.0,13.0,14.0,193.0,,,,1206.0,,18.0,18.0,12.0,https://pypi.org/project/jupyter-spark,1206.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
189,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,426.0,,34.0,28.0,58.0,58.0,34.0,174.0,,,,133.0,,12.0,12.0,9.0,,,,,,3.0,@jupyterlab/dataregistry-extension,,,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,,,133.0,,,,,,,,,,,,,,,,,
190,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,15.0,15.0,8.0,,41.0,153.0,2022-06-14 16:29:11.000,2.0.1,,569.0,10.0,14.0,12.0,5.0,https://pypi.org/project/igv-jupyter,569.0,,,,3.0,,2022-06-14 16:29:11.000,2.0,,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,
191,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,16,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-03-22 16:23:31.000000,2023-03-22 16:23:31,361.0,23.0,22.0,16.0,93.0,12.0,36.0,110.0,,,,1340.0,,2.0,2.0,7.0,https://pypi.org/project/jupyterlab_hdf,716.0,,,,3.0,@jupyterlab/hdf5,,,https://www.npmjs.com/package/@jupyterlab/hdf5,,,624.0,,,,,,,,,,,,,,,,,
192,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-03-16 10:32:03.354000,2023-03-15 08:49:27,224.0,1.0,11.0,4.0,79.0,1.0,35.0,61.0,2023-01-08 16:33:54.000,3.3.4,3252.0,7218.0,27.0,2.0,2.0,10.0,https://pypi.org/project/jupyter-archive,5724.0,https://anaconda.org/conda-forge/jupyter-archive,2023-03-16 10:32:03.354,43313.0,3.0,@hadim/jupyter-archive,,,https://www.npmjs.com/package/@hadim/jupyter-archive,,,412.0,,,,,,,,,,,,,,,,,
193,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,107.0,49.0,40.0,42.0,70.0,849.0,,,7598.0,161.0,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
194,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,15,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,16.0,10.0,40.0,29.0,461.0,,,,12723.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,12723.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
195,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,15,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,36.0,123.0,13.0,127.0,435.0,2020-03-08 20:03:38.000,3.0.4,5475.0,55.0,15.0,,,28.0,,,,,,3.0,,,,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,706.0,,,,,,,,,,,
196,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,46.0,12.0,92.0,44.0,37.0,393.0,2020-01-04 11:56:53.000,0.3.3,,425.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,425.0,,,,3.0,jupyterlab-sql,2020-01-04 11:56:53.000,,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,,,,,
197,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,15,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,18.0,,12.0,12.0,7.0,5.0,5.0,300.0,,,,2692.0,1.0,219.0,219.0,3.0,https://pypi.org/project/blackcellmagic,2614.0,https://anaconda.org/conda-forge/blackcellmagic,2020-08-07 03:01:49.996,2589.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
198,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,58.0,17.0,8.0,15.0,11.0,274.0,2020-02-03 15:59:07.000,1.0.0,2002.0,995.0,8.0,,,7.0,,,,,,3.0,,,,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44650.0,,,,,,,,,,,
