,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,conda_dependent_project_count,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
153,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2024-01-28 02:10:35.000000,2019-12-08 22:22:20,90.0,,209.0,34.0,14.0,83.0,59.0,1029.0,2019-05-06 03:28:50.000,1.3.0,160040.0,2319.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
154,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,102.0,30.0,63.0,64.0,51.0,724.0,2018-04-16 17:16:10.000,0.2.0,,111670.0,1.0,,,14.0,,,,,,,,2.0,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,111670.0,,,,,,,,,,,,,,,
155,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,446.0,,67.0,15.0,131.0,38.0,57.0,599.0,2023-05-31 04:26:11.000,3.2.0,,2741.0,16.0,5.0,,23.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,2.0,2021.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,13333.0,3.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,437.0,,2021-07-06 17:15:27.404,3.0,,,,,,,,,,,,
156,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,19,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-10-02 12:02:47.993000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,27.0,106.0,465.0,2022-05-09 10:23:00.581,0.17.1,,3846.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2017-04-20 00:39:18.000,5.0,2731.0,https://anaconda.org/conda-forge/matlab_kernel,2023-10-02 12:02:47.993,44633.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
157,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,247.0,,99.0,32.0,90.0,21.0,41.0,396.0,2023-08-03 14:12:11.000,4.0.0,30.0,3020.0,7.0,6.0,6.0,17.0,https://pypi.org/project/jupyterlab-github,,,2439.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,581.0,,,,,,,,,,,,,,,
158,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,19,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2024-02-05 14:28:40.000000,2024-02-05 14:28:39,541.0,3.0,21.0,13.0,28.0,5.0,194.0,343.0,2020-02-02 22:32:28.000,0.1.6,,123.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,,,123.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
159,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,26.0,13.0,12.0,4.0,10.0,294.0,2022-08-04 11:25:18.993,0.1.4,,29760.0,5.0,109.0,102.0,5.0,https://pypi.org/project/treon,2022-08-04 11:25:18.993,7.0,29481.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,9237.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
160,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,False,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,46.0,14.0,220.0,,111.0,281.0,2022-05-04 07:37:18.000,0.3.21,2791.0,3026.0,50.0,28.0,18.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,3.0,1420.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,51783.0,3.0,,,,,,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,12.0,,2021-04-19 14:22:28.986,7.0,,,,,,,,,,,,
161,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2024-01-25 21:07:30.000000,2023-08-11 05:18:21,385.0,,38.0,11.0,126.0,7.0,73.0,276.0,2023-08-11 02:56:40.000,2.8.3,118598.0,1482.0,35.0,,,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
162,naas,"Low-code Python library to safely use notebooks in production: schedule workflows, generate assets, trigger webhooks,..",https://github.com/jupyter-naas/naas,,notebook-tools,19,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2024-02-27 14:34:05.000000,2024-01-15 13:40:53,1852.0,2.0,23.0,4.0,249.0,40.0,144.0,269.0,2023-12-12 09:26:01.000,2.12.17,,1227.0,588.0,4.0,4.0,20.0,https://pypi.org/project/naas,2024-01-15 13:46:17.000,,1227.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
163,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2023-06-16 19:21:18.164000,2021-08-30 21:48:24,31.0,,50.0,13.0,2.0,21.0,9.0,266.0,2020-03-12 16:09:39.000,0.0.8,,62041.0,10.0,20.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,20.0,60734.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2023-06-16 19:21:18.164,56222.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
164,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2024-02-27 13:56:14.000000,2024-02-27 13:56:13,626.0,1.0,26.0,6.0,153.0,14.0,43.0,253.0,2023-05-05 13:00:11.000,5.2.1,2.0,1140.0,30.0,5.0,5.0,26.0,https://pypi.org/project/mamba-gator,,,119.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,39806.0,3.0,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,26.0,,,,,,,,,,,,,,,
165,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,19,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2024-02-21 02:16:28.000000,2023-11-11 18:56:51,567.0,,34.0,15.0,122.0,18.0,58.0,178.0,2023-11-11 19:03:07.000,0.4.1,,918.0,9.0,6.0,5.0,15.0,https://pypi.org/project/jupyter-fs,2023-11-11 19:03:07.000,1.0,701.0,https://anaconda.org/conda-forge/jupyter-fs,2023-11-12 01:40:07.839,9148.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
166,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,19,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,359.0,,12.0,5.0,18.0,47.0,154.0,161.0,2023-06-15 13:54:02.722,0.24.2,,1239.0,30.0,32.0,28.0,6.0,https://pypi.org/project/ipysigma,2022-06-08 16:10:49.000,1.0,955.0,,,,3.0,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,284.0,,2023-06-15 13:50:38.516,3.0,medialab/ipysigma,,,,,,,,,,,
167,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,19,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2024-02-21 08:03:56.000000,2024-02-21 08:03:55,236.0,2.0,14.0,5.0,90.0,3.0,36.0,70.0,2023-08-15 15:28:38.000,3.4.0,3269.0,30999.0,28.0,143.0,143.0,10.0,https://pypi.org/project/jupyter-archive,,,29477.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,60344.0,3.0,,,,,,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,90.0,,,,,,,,,,,,,,,
168,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,19,False,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,,9.0,6.0,47.0,3.0,10.0,39.0,2023-06-14 12:41:06.000,4.3.5,,76655.0,8.0,1054.0,1054.0,5.0,https://pypi.org/project/ipydatawidgets,,,72882.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,260391.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
169,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,18,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,79.0,16.0,10.0,45.0,29.0,464.0,2020-02-16 07:15:03.000,0.2.0,,2963.0,19.0,32.0,,4.0,https://pypi.org/project/jupyter-tensorboard,2020-02-16 07:15:03.000,32.0,2963.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
170,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,516.0,,74.0,34.0,118.0,,99.0,399.0,2018-02-05 18:54:22.000,0.11.1,,306.0,12.0,5.0,5.0,17.0,,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,306.0,,,,,,,,,,,,,,,
171,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,18,False,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2024-01-23 21:10:31.228000,2022-12-25 22:31:58,56.0,,47.0,7.0,1.0,1.0,,256.0,2024-01-23 21:10:31.228,0.8.2,,1415.0,28.0,36.0,19.0,2.0,https://pypi.org/project/notebookjs,2021-04-17 19:11:41.000,,538.0,,,,3.0,,,,,,notebookjs,https://www.npmjs.com/package/notebookjs,877.0,,2024-01-23 21:10:31.228,17.0,,,,,,,,,,,,
172,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 18:18:16.177000,2023-08-30 15:29:37,94.0,,40.0,15.0,76.0,37.0,13.0,240.0,2023-08-30 15:33:27.000,0.7.0,,8743.0,8.0,19.0,7.0,16.0,https://pypi.org/project/sidecar,2023-08-30 15:33:27.000,9.0,7990.0,https://anaconda.org/conda-forge/sidecar,2023-08-30 18:18:16.177,22278.0,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,167.0,,2021-07-05 14:42:11.336,3.0,,,,,,,,,,,,
173,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,18,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,619.0,,20.0,20.0,109.0,34.0,39.0,201.0,2019-12-03 17:50:40.000,2.5.0,,1995.0,6.0,17.0,17.0,7.0,https://pypi.org/project/bookstore,,,1995.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
174,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,False,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-06-16 13:24:59.052000,2023-01-13 14:14:25,262.0,,82.0,37.0,29.0,1.0,58.0,196.0,2022-12-01 21:51:02.000,2.4.13,,3744.0,20.0,1.0,,11.0,https://pypi.org/project/sas_kernel,2022-12-01 21:49:02.222,1.0,3711.0,https://anaconda.org/anaconda/sas_kernel,2023-06-16 13:24:59.052,2598.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
175,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,404.0,,41.0,21.0,22.0,14.0,80.0,177.0,2017-06-02 21:19:27.000,0.5.0,107.0,1213.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,100607.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
176,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,True,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,427.0,,36.0,27.0,58.0,59.0,93.0,177.0,2019-10-03 18:34:08.594,3.0.0,,24.0,17.0,21.0,14.0,10.0,,,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,24.0,,2019-10-03 18:34:08.594,7.0,,,,,,,,,,,,
177,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2024-01-25 15:00:22.000000,2022-05-16 18:45:37,215.0,,51.0,8.0,23.0,30.0,7.0,172.0,2024-01-25 15:00:22.000,3.0.2,2471.0,2907.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2024-01-25 15:00:22.000,,2866.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,962.0,,,,,,,,,,,,,,,,,,
178,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,18,False,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,111.0,,29.0,9.0,47.0,20.0,20.0,124.0,2022-08-24 12:33:17.000,0.2.2,,78055.0,12.0,25.0,,9.0,https://pypi.org/project/ipytree,2022-08-23 15:13:01.647,22.0,75891.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,102185.0,3.0,,,,,,ipytree,https://www.npmjs.com/package/ipytree,461.0,,2022-08-23 15:10:34.820,3.0,jupyter-widgets-contrib/ipytree,,,,,,,,,,,
179,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,18,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,74.0,2020-06-18 03:31:10.000,0.5.10,,1596.0,23.0,42.0,38.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,1596.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
180,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,17,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,847.0,,424.0,73.0,33.0,2.0,92.0,3300.0,2021-07-13 22:12:59.000,0.13.2,,,4.0,,,12.0,,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,,,,,,,,,,,-4.0,,,,,,,,,,
181,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,195.0,38.0,33.0,13.0,14.0,1071.0,2019-09-02 14:01:33.000,0.1.2,,3919.0,1.0,,,13.0,https://pypi.org/project/pyforest,,,3919.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
182,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,22.0,12.0,3.0,2.0,3.0,1022.0,2017-08-19 16:11:38.000,0.0.2,,573.0,2.0,43.0,43.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,573.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
183,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,17,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-12-29 20:15:18.000000,2023-12-29 20:15:15,323.0,18.0,82.0,37.0,61.0,15.0,89.0,810.0,,,,66.0,8.0,,,26.0,,,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3541.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,418.0,,,,,,,,,,,,,,,,,,
184,gpu-jupyter,GPU-Jupyter: Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,17,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2024-02-29 15:02:20.000000,2024-01-24 13:59:49,311.0,41.0,216.0,20.0,51.0,5.0,84.0,643.0,2023-12-19 15:55:23.000,1.5_cuda-12.0_ubuntu-22.04,,,7.0,,,15.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
185,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,17,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2024-03-10 00:09:38.000000,2023-10-17 14:42:45,580.0,,118.0,32.0,340.0,42.0,151.0,585.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,37.0,,,,,,,,3.0,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,,
186,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,66.0,36.0,123.0,13.0,127.0,441.0,2020-03-08 20:03:38.000,3.0.4,5560.0,50.0,15.0,,,28.0,,,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,716.0,,,,,,,,,,,,,,,,,,
187,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2023-06-16 19:21:13.443000,2021-09-18 19:09:46,18.0,,13.0,12.0,7.0,5.0,5.0,305.0,2021-09-18 19:13:12.000,0.0.3,,1401.0,3.0,236.0,233.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,1328.0,https://anaconda.org/conda-forge/blackcellmagic,2023-06-16 19:21:13.443,3157.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
188,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,64.0,,56.0,15.0,18.0,38.0,27.0,300.0,,,,1910.0,,129.0,129.0,11.0,https://pypi.org/project/nbopen,,,1910.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
189,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,17,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,44.0,35.0,22.0,19.0,223.0,2021-03-10 20:57:44.000,4.14.3,,359.0,12.0,10.0,7.0,5.0,,,,,,,,3.0,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,359.0,,2021-03-10 20:56:44.112,3.0,,,,,,,,,,,,
190,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,17,False,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2023-06-16 19:20:47.542000,2022-09-12 07:55:08,464.0,,38.0,7.0,19.0,34.0,59.0,196.0,2022-09-19 18:15:56.375,0.6.3,,1895.0,44.0,,,14.0,https://pypi.org/project/cdsdashboards,2022-04-29 11:08:28.000,,597.0,https://anaconda.org/conda-forge/cdsdashboards,2023-06-16 19:20:47.542,57143.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
191,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,17,False,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:45:34.886000,2022-11-23 11:42:26,83.0,,19.0,6.0,12.0,7.0,23.0,149.0,2022-11-23 11:45:34.886,1.2.0,,26995.0,4.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,2022-11-23 11:45:34.886,,26995.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
192,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,17,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2024-01-09 08:46:24.791000,2020-09-11 21:06:00,158.0,,30.0,12.0,37.0,35.0,28.0,138.0,,,,15002.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2024-01-09 08:46:24.791,615101.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
193,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,17,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2024-02-06 00:03:36.000000,2024-02-06 00:03:35,352.0,4.0,18.0,5.0,91.0,4.0,64.0,101.0,2023-07-16 16:12:50.000,0.5.0,,1871.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,,,1047.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2023-07-16 18:49:15.196,28073.0,3.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,140.0,,,,,,,,,,,,,,,
