,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
150,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,19,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000,2022-02-07 02:58:37.000000,2020-02-16 06:42:48,69.0,,69.0,18.0,9.0,41.0,29.0,449.0,2020-02-16 07:15:03.000,0.2.0,,3615.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,MIT,2020-02-16 07:15:03.000,31.0,3615.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
151,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,335.0,,54.0,18.0,86.0,33.0,98.0,438.0,2020-09-05 22:35:32.000,2.3.0,,8155.0,11.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,562758.0,3.0,,,,,,,,,,,,,,,,,,,,,,
152,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,19,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000,2022-03-02 03:45:42.000000,2021-08-10 23:33:46,513.0,,71.0,37.0,111.0,40.0,65.0,357.0,2020-05-27 00:10:19.202,2.0.0,,2843.0,32.0,2.0,2.0,15.0,,BSD-3-Clause,,,,,,,2.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,,2843.0,,,,,,,,,,,,,,,,,
153,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,True,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000,2022-03-14 11:09:14.000000,2021-08-30 21:48:24,31.0,,36.0,12.0,1.0,21.0,7.0,215.0,2020-03-12 16:09:39.000,0.0.8,,12577.0,10.0,15.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,Apache-2.0,2020-03-12 16:09:39.000,15.0,12295.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,5369.0,3.0,,,,,,,,,,,,,,,,,,,,,,
154,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000,2022-03-04 17:55:56.000000,2022-02-28 08:56:48,605.0,3.0,22.0,7.0,131.0,16.0,37.0,215.0,2021-09-03 10:15:28.752,3.0.2,2.0,1181.0,27.0,1.0,1.0,24.0,https://pypi.org/project/mamba-gator,BSD-3-Clause,2021-09-03 07:30:09.000,,247.0,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360,12380.0,3.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,,161.0,,,,,,,,,,,,,,,,,
155,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,19,True,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000,2022-02-26 04:09:27.000000,2021-04-15 20:39:36,590.0,,20.0,9.0,105.0,43.0,41.0,210.0,2021-01-05 06:49:22.791,0.2.6,,1554.0,46.0,38.0,1.0,8.0,https://pypi.org/project/nbinteract,BSD-3-Clause,2021-01-05 06:47:54.000,37.0,1436.0,,,,3.0,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,,118.0,,,,,,,,,,,,,,,,,
156,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,19,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000,2022-03-05 07:03:16.530000,2021-09-21 14:53:24,252.0,,71.0,35.0,28.0,3.0,53.0,184.0,2021-07-14 17:27:18.000,2.4.11,,1150.0,14.0,2.0,,7.0,https://pypi.org/project/sas_kernel,Apache-2.0,2017-09-13 16:41:27.000,2.0,1127.0,https://anaconda.org/anaconda/sas_kernel,2022-03-05 07:03:16.530,1255.0,3.0,,,,,,,,,,,,,,,,,,,,,,
157,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,19,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000,2022-03-24 01:14:04.000000,2020-05-24 13:16:16,426.0,,34.0,30.0,58.0,57.0,34.0,164.0,2019-10-03 18:34:08.594,3.0.0,,132.0,17.0,15.0,10.0,9.0,,BSD-3-Clause,,,,,,,2.0,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,5.0,132.0,,,,,,,,,,,,,,,,,
158,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000,2022-03-23 00:31:15.000000,2021-08-26 08:02:18,111.0,,24.0,4.0,30.0,5.0,16.0,141.0,2021-08-26 08:02:17.096,3.1.1,,2999.0,12.0,221.0,221.0,7.0,https://pypi.org/project/theme-darcula,BSD-3-Clause,2021-08-26 08:01:55.000,,1421.0,https://anaconda.org/conda-forge/theme-darcula,2021-09-20 17:55:41.101,2293.0,1.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2021-08-26 08:02:17.096,,1370.0,,,,,,,,,,,,,,,,,
159,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000,2022-03-05 00:08:17.000000,2022-03-05 00:08:17,329.0,2.0,94.0,15.0,116.0,45.0,71.0,131.0,2021-04-07 15:14:58.000,1.1.0,,2686.0,9.0,14.0,12.0,38.0,https://pypi.org/project/batchspawner,BSD-3-Clause,2021-04-07 15:14:58.000,2.0,2686.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
160,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,19,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000,2021-12-22 18:40:07.000000,2021-12-22 18:40:06,219.0,,66.0,12.0,56.0,26.0,42.0,88.0,2021-12-01 19:23:10.000,2.0.1,,2770.0,12.0,37.0,37.0,19.0,https://pypi.org/project/jupyter-rsession-proxy,BSD-3-Clause,2021-12-01 19:23:10.000,,2514.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2021-12-01 22:22:18.422,8713.0,3.0,,,,,,,,,,,,,-2.0,,,,,,,,,
161,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,19,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,9.0,159.0,88.0,93.0,73.0,2020-06-18 03:31:10.000,0.5.10,,1133.0,23.0,28.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,BSD-3-Clause,2020-06-18 03:31:10.000,4.0,1133.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
162,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,19,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,98.0,,21.0,4.0,28.0,6.0,17.0,40.0,2021-10-28 11:35:32.000,1.0.0,,5905.0,8.0,61.0,58.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,BSD-3-Clause,2021-10-28 11:35:32.000,3.0,5905.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
163,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,19,False,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53,266.0,,7.0,5.0,35.0,3.0,6.0,28.0,2021-01-04 10:18:03.000,4.2.0,,51051.0,16.0,481.0,457.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000,24.0,48120.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012,131926.0,3.0,,,,,,,,,,,,,,,,,,,,,,
164,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,18,True,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,4.0,67.0,36.0,123.0,13.0,127.0,436.0,2020-03-08 20:03:38.000,3.0.4,5334.0,60.0,15.0,,,28.0,,BSD-3-Clause,,,,,,,3.0,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,663.0,,,,,,,,,,,,
165,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,18,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000,2021-11-16 18:18:22.867000,2020-11-09 20:41:43,210.0,,72.0,22.0,31.0,26.0,102.0,419.0,2018-11-30 21:07:39.000,0.16.1,,2344.0,44.0,1.0,,17.0,https://pypi.org/project/matlab_kernel,BSD-3-Clause,2018-11-30 21:07:39.000,1.0,1551.0,https://anaconda.org/conda-forge/matlab_kernel,2021-11-16 18:18:22.867,12691.0,3.0,,,,,,,,,,,,,,,,,,,,,,
166,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,18,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000,2022-03-05 19:34:17.000000,2022-03-05 19:34:16,512.0,9.0,20.0,14.0,14.0,10.0,188.0,307.0,2020-02-02 22:32:28.000,0.1.6,,444.0,26.0,15.0,14.0,2.0,https://pypi.org/project/pylantern,Apache-2.0,2020-02-02 22:31:39.000,1.0,444.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
167,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,18,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,2020-02-26 19:43:22.000,2021-09-21 04:29:33.000000,2021-09-21 04:29:32,125.0,,26.0,15.0,58.0,37.0,45.0,290.0,2020-08-11 16:50:08.000,0.1.3,,962.0,7.0,88.0,88.0,14.0,https://pypi.org/project/nteract-testbook,BSD-3-Clause,2020-08-11 16:50:08.000,,50.0,https://anaconda.org/conda-forge/testbook,2021-06-02 23:59:03.381,14606.0,3.0,,,,,,,,,,,,,,,,,,,,,,
168,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000,2021-12-21 13:49:08.000000,2020-10-08 09:00:06,56.0,,22.0,11.0,11.0,2.0,9.0,280.0,2019-11-28 16:00:27.000,0.1.3,,6238.0,4.0,47.0,44.0,4.0,https://pypi.org/project/treon,MIT,2019-11-28 16:00:27.000,3.0,6200.0,https://anaconda.org/conda-forge/treon,2021-06-27 03:31:14.557,346.0,3.0,,,,,,,,,,,,,,,,,,,,,,
169,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,18,True,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,2021-04-12 03:55:17.000,2022-03-03 01:40:42.101000,2021-10-26 05:50:22,55.0,,43.0,4.0,1.0,1.0,,216.0,2022-03-03 01:40:42.101,0.6.7,,1226.0,25.0,15.0,2.0,2.0,https://pypi.org/project/notebookjs,MIT,2021-04-17 19:11:41.000,,173.0,,,,3.0,notebookjs,https://www.npmjs.com/package/notebookjs,2022-03-03 01:40:42.101,13.0,1053.0,,,,,,,,3.0,,,,,,,,,
170,jupyterlab-execute-time,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,18,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000,2022-03-05 01:04:12.000000,2022-03-05 01:04:11,36.0,1.0,29.0,6.0,33.0,3.0,27.0,203.0,2021-10-01 15:42:18.000,2.1.0,,12407.0,7.0,,,11.0,https://pypi.org/project/jupyterlab-execute-time,BSD-3-Clause,2021-10-01 15:42:18.000,,8361.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2021-10-02 03:21:44.554,10817.0,2.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,,3274.0,,,,,,,,,,,,,,,,,
171,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000,2022-01-18 10:19:53.000000,2021-02-03 03:28:02,214.0,,51.0,7.0,20.0,30.0,7.0,164.0,2022-01-18 10:19:53.000,2.1.1,2398.0,2014.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,Apache-2.0,2022-01-18 10:19:53.000,,1957.0,,,,3.0,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,912.0,,,,,,,,,,,,
172,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,18,True,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000,2022-02-04 16:33:56.000000,2022-02-04 16:33:56,452.0,2.0,32.0,7.0,17.0,29.0,55.0,155.0,2021-10-28 16:33:40.000,0.6.0,,2176.0,41.0,,,12.0,https://pypi.org/project/cdsdashboards,BSD-3-Clause,2021-10-28 16:33:40.000,,1146.0,https://anaconda.org/conda-forge/cdsdashboards,2021-10-28 20:01:06.914,20607.0,3.0,,,,,,,,,,,,,,,,,,,,,,
173,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,18,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000,2022-03-21 17:50:38.000000,2022-03-10 16:00:25,1468.0,10.0,22.0,11.0,298.0,86.0,272.0,142.0,,,,2477.0,,,,19.0,,MIT,,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2021-11-12 15:25:19.912128,3.0,153607.0,,,,,,,,,,,,
174,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,18,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,2013-10-08 13:16:17.000,2022-03-22 17:48:03.000000,2022-03-22 17:48:03,109.0,24.0,23.0,9.0,33.0,18.0,20.0,128.0,2013-10-13 16:56:18.000,0.1.4,,1123.0,5.0,23.0,17.0,10.0,https://pypi.org/project/ipycache,BSD-3-Clause,2013-10-13 16:56:18.000,6.0,154.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623,67881.0,2.0,,,,,,,,,,,,,,,,,,,,,,
175,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,18,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000,2022-01-26 17:24:06.000000,2021-08-06 12:10:14,146.0,,37.0,10.0,36.0,30.0,30.0,75.0,2020-12-07 11:49:55.000,0.15.0,,2413.0,16.0,21.0,20.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,BSD-3-Clause,2020-12-07 11:49:55.000,1.0,1944.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2021-11-17 00:47:23.558,15021.0,3.0,,,,,,,,,,,,,,,,,,,,,,
176,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000,2022-03-23 08:49:12.893000,2022-03-22 12:11:00,204.0,9.0,9.0,3.0,58.0,1.0,32.0,53.0,2022-03-22 12:16:35.773,3.3.0,3252.0,9673.0,31.0,,,8.0,https://pypi.org/project/jupyter-archive,BSD-3-Clause,2022-03-22 12:16:20.000,,1702.0,https://anaconda.org/conda-forge/jupyter-archive,2022-03-23 08:49:12.893,20073.0,3.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2022-03-22 12:16:35.773,,7167.0,,,,,,,,,,,,,,,,,
177,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,2019-08-11 10:10:05.000,2022-03-23 09:15:56.000000,2021-12-10 13:35:55,86.0,,11.0,4.0,50.0,2.0,4.0,36.0,2021-11-19 19:10:31.000,1.7.0,,49962.0,23.0,35.0,16.0,3.0,https://pypi.org/project/ipyvue,MIT,2021-10-28 09:32:48.000,9.0,45303.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,43441.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2021-10-28 09:33:39.041,10.0,3258.0,,,,,,,widgetti/ipyvue,,,,,,,,,,
178,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000,2022-03-23 03:12:25.000000,2019-07-16 04:37:36,60.0,,96.0,20.0,44.0,63.0,42.0,902.0,2019-07-16 04:35:55.953,0.11.0,,605.0,14.0,3.0,3.0,8.0,,MIT,,,,,,,2.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,,605.0,,,,,,,,,,,,,,,,,
179,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20,90.0,,147.0,31.0,10.0,64.0,57.0,765.0,2019-05-06 03:28:50.000,1.3.0,76076.0,1690.0,5.0,,,4.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
180,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,17,True,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,2019-09-07 00:30:49.000,2021-12-02 10:44:42.000000,2021-08-23 11:44:08,105.0,,108.0,16.0,14.0,42.0,25.0,743.0,2021-08-23 11:45:07.000,1.2.3,,10458.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,MIT,2021-08-23 11:45:07.000,,10458.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
181,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,17,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000,2022-03-02 16:25:58.000000,2020-01-04 12:02:35,634.0,,43.0,13.0,87.0,44.0,37.0,365.0,2020-01-04 11:56:53.000,0.3.3,,1246.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,MIT,2020-01-04 11:56:53.000,,1246.0,,,,2.0,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,,,,,
182,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,False,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18,57.0,,51.0,13.0,16.0,37.0,26.0,270.0,2017-09-08 07:23:49.000,0.4.3,,1653.0,9.0,9.0,,10.0,https://pypi.org/project/nbopen,BSD-3-Clause,2018-04-25 07:36:48.000,9.0,1653.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
183,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000,2022-03-02 03:18:47.000000,2021-07-04 21:12:58,69.0,,34.0,12.0,54.0,20.0,10.0,194.0,2021-07-05 14:42:11.336,0.6.1,,6527.0,7.0,9.0,3.0,13.0,https://pypi.org/project/sidecar,BSD-3-Clause,2021-01-15 16:35:10.000,6.0,5558.0,https://anaconda.org/conda-forge/sidecar,2021-03-18 08:13:18.464,7335.0,2.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,,636.0,,,,,,,,,,,,,,,,,
184,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,33.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,702.0,4.0,21.0,16.0,12.0,https://pypi.org/project/jupyter-spark,MPL-2.0,2018-03-08 14:28:54.000,5.0,702.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
185,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,True,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,404.0,1.0,42.0,20.0,22.0,14.0,80.0,176.0,2017-06-02 21:19:27.000,0.5.0,81.0,1281.0,15.0,,,9.0,,Apache-2.0,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,75571.0,3.0,,,,,,,,,,,,,,,,,,,,,,
186,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,17,True,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000,2022-03-24 09:59:24.000000,2021-05-22 01:41:35,98.0,,7.0,5.0,21.0,8.0,22.0,163.0,2021-05-22 01:50:04.000,3.1.0,,6581.0,18.0,4.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,BSD-3-Clause,2021-05-22 01:50:04.000,4.0,4349.0,,,,2.0,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,,2232.0,,,,,,,,,,,,,,,,,
187,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,17,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,2016-07-21 18:44:38.000,2022-02-17 21:52:54.000000,2022-02-17 21:52:51,133.0,14.0,15.0,15.0,8.0,1.0,41.0,145.0,2022-02-07 18:33:52.000,1.0.0,,449.0,9.0,8.0,7.0,5.0,https://pypi.org/project/igv-jupyter,MIT,2022-01-25 21:48:48.000,1.0,449.0,,,,3.0,,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,
188,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,17,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000,2022-03-01 08:11:44.000000,2022-02-28 07:33:00,195.0,10.0,6.0,7.0,62.0,9.0,19.0,99.0,2021-11-13 10:58:20.000,0.5.2,30.0,2055.0,12.0,2.0,,6.0,https://pypi.org/project/ipylab,BSD-3-Clause,2021-11-13 10:58:14.000,2.0,1573.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438,9123.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,2021-11-13 10:58:18.242,,156.0,,,,,,,,,,,,,,,,,
