,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,npm_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,trending,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,gem_id,hex_id,bitbucket_id
38,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,29,True,RISE,damianavila/RISE,conda-forge/rise,rise-reveal,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2022-08-05 09:22:34.000000,2022-03-28 15:25:07,751.0,,393.0,81.0,194.0,142.0,285.0,3328.0,2111.0,1944.0,41.0,https://pypi.org/project/RISE,2022-03-28 15:29:03.000,2020-10-29 01:31:20.000,5.7.1,30.0,167.0,5272.0,9320.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,218003.0,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,,11.0,2.0,,,,,,,,,,,,,,,,,,
39,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,29,False,beakerx,twosigma/beakerx,conda-forge/beakerx,beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2022-06-15 11:25:51.000000,2021-01-21 14:02:57,1689.0,,385.0,128.0,3797.0,349.0,4174.0,2674.0,23.0,,81.0,https://pypi.org/project/beakerx,2022-06-15 11:25:51.000,2022-06-15 11:25:51.000,2.3.13,54.0,22.0,7101.0,19015.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,531375.0,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,1.0,516.0,2.0,31.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,248815.0,,,,,,,,,,,,
40,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,29,True,nbdime,jupyter/nbdime,conda-forge/nbdime,nbdime-jupyterlab,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2022-07-05 16:29:00.000000,2022-07-05 16:29:00,1965.0,4.0,133.0,45.0,341.0,67.0,221.0,2271.0,219.0,78.0,40.0,https://pypi.org/project/nbdime,2021-10-25 23:22:53.000,2021-10-26 00:11:36.407,1.0.1,27.0,141.0,265720.0,369647.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,603895.0,https://www.npmjs.com/package/nbdime-jupyterlab,2021-10-26 00:11:36.407,,95047.0,2.0,,,,,,,,,,,,,,,,,,
41,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,29,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2022-07-26 13:33:49.000000,2022-07-26 13:21:25,974.0,3.0,224.0,53.0,116.0,168.0,128.0,1779.0,895.0,842.0,41.0,https://pypi.org/project/ipyvolume,2021-10-29 20:42:04.000,2019-07-07 19:46:13.862,0.5.2,48.0,50.0,61979.0,69686.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,374175.0,https://www.npmjs.com/package/ipyvolume,2021-10-29 20:42:48.194,3.0,2038.0,2.0,,,,,,,widgetti/ipyvolume,,,,,,,,,,,
42,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,29,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,@krassowski/jupyterlab-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2022-08-14 13:08:54.000000,2022-08-14 13:08:54,2396.0,34.0,105.0,18.0,405.0,158.0,264.0,1314.0,216.0,209.0,43.0,https://pypi.org/project/jupyterlab-lsp,2022-03-21 19:12:23.000,2022-03-21 19:31:19.000,3.10.1,66.0,5.0,20017.0,26447.0,https://anaconda.org/conda-forge/jupyter-lsp,2021-12-12 16:35:34.220,49879.0,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-03-21 19:22:11.218,2.0,4262.0,1.0,,,,,,,,,,,,,,,,,,
43,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,29,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,jupyter-threejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2022-08-16 12:41:31.000000,2022-08-16 12:41:31,1685.0,17.0,175.0,40.0,167.0,73.0,162.0,827.0,66.0,21.0,30.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,2021-02-26 14:01:21.000,2.3.0,43.0,38.0,69896.0,79523.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,406531.0,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,4207.0,2.0,,,,,,,,,1.0,,,,,,,,,
44,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2022-08-18 11:26:54.000000,2022-08-13 08:31:34,1227.0,30.0,261.0,32.0,340.0,55.0,241.0,425.0,123.0,109.0,73.0,https://pypi.org/project/jupyterhub-kubespawner,2022-05-19 17:08:22.000,2022-05-19 17:08:22.000,4.1.0,31.0,14.0,30546.0,30947.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2022-05-20 01:38:00.807,6819.0,,,,,1.0,,,,,,,,,,,,,,,,,,
45,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,True,,jupyterlab/jupyterlab-toc,,@jupyterlab/toc,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-08-10 13:48:45.265000,2021-08-10 23:33:21,523.0,,2430.0,30.0,63.0,64.0,51.0,12265.0,12.0,,14.0,,,2022-08-10 13:48:45.265,5.4.5,160.0,,,137572.0,,,,https://www.npmjs.com/package/@jupyterlab/toc,2022-08-10 13:48:45.265,12.0,137572.0,1.0,,,,,,,,,,,,,,,,,,
46,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,jupyterthemes,dunovank/jupyter-themes,,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,636.0,,1025.0,160.0,76.0,205.0,199.0,9201.0,99.0,,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,2018-11-22 17:02:16.000,0.20.0,116.0,99.0,33911.0,33911.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
47,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,28,True,evidently,evidentlyai/evidently,conda-forge/evidently,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2022-08-16 19:52:00.000000,2022-08-16 17:57:52,1135.0,234.0,264.0,28.0,186.0,28.0,88.0,2609.0,3.0,,24.0,https://pypi.org/project/evidently,2022-07-07 11:21:24.000,,,59.0,3.0,160553.0,160671.0,https://anaconda.org/conda-forge/evidently,2021-09-06 19:36:48.930,1419.0,,,,,2.0,,,,,,,,,,,,,,,,,,
48,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,28,True,jupyter-repo2docker,jupyterhub/repo2docker,,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2022-08-02 20:04:22.000000,2022-08-02 20:04:22,2378.0,47.0,305.0,45.0,699.0,169.0,324.0,1370.0,187.0,162.0,112.0,https://pypi.org/project/jupyter-repo2docker,2022-02-06 14:20:14.000,2022-02-06 14:43:19.000,2022.02.0,18.0,25.0,5005.0,5005.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
49,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,28,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,jupyterlab-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2022-06-28 17:24:24.000000,2022-06-28 17:24:21,156.0,7.0,208.0,32.0,36.0,39.0,23.0,795.0,1823.0,1784.0,10.0,https://pypi.org/project/jupyter-dash,2022-04-01 20:05:08.000,2022-04-01 20:13:44.000,0.4.2,14.0,39.0,377747.0,398013.0,https://anaconda.org/conda-forge/jupyter-dash,2022-04-02 17:05:39.218,185410.0,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,11435.0,2.0,77.0,,,,,,,,,,,,,,,,,
50,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,28,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2022-08-18 05:21:58.000000,2022-08-18 02:10:34,7238.0,354.0,150.0,38.0,2599.0,656.0,7050.0,702.0,,,253.0,,,2022-08-04 18:08:05.000,2022.07.100,28.0,,,1944.0,https://anaconda.org/conda-forge/vscode-jupyter,2022-04-12 12:37:00.421,33062.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
51,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,28,True,,stencila/stencila,,stencila,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2022-08-16 21:51:26.000000,2022-07-29 06:53:17,9651.0,347.0,39.0,24.0,912.0,77.0,497.0,647.0,25.0,17.0,34.0,,,2022-07-29 06:53:21.000,1.16.0,100.0,,,734.0,,,,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,8.0,360.0,2.0,3136.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,,,,,,,
52,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-06-22 20:53:41.164000,2022-06-21 19:01:37,7578.0,8.0,30.0,7.0,63.0,60.0,1367.0,231.0,2652.0,2619.0,36.0,https://pypi.org/project/sos-notebook,2022-04-09 05:07:36.000,2022-08-09 15:38:02.363,0.23.4,163.0,33.0,632.0,3273.0,https://anaconda.org/conda-forge/sos,2022-06-22 20:53:41.164,116237.0,,,,,2.0,,,,,,,,,-1.0,,,,,,,,,
53,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,28,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2022-06-23 05:16:34.737000,2022-06-22 16:00:22,584.0,3.0,134.0,26.0,126.0,56.0,88.0,199.0,77.0,,59.0,https://pypi.org/project/jupyter-console,2022-06-22 16:01:27.000,2022-06-22 16:01:33.000,6.4.4,20.0,77.0,3331115.0,3364553.0,https://anaconda.org/conda-forge/jupyter_console,2022-06-23 05:16:34.737,2540496.0,,,,,2.0,59.0,,,,,,,,,,,,,,,,,
54,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,27,False,,jupyterlab/debugger,,@jupyterlab/debugger,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-08-10 13:46:14.526000,2021-03-31 14:20:34,1174.0,,2430.0,20.0,322.0,31.0,245.0,12265.0,2.0,,11.0,,,2022-08-10 13:46:14.526,3.4.5,170.0,,,127775.0,,,,https://www.npmjs.com/package/@jupyterlab/debugger,2022-08-10 13:46:14.526,2.0,127775.0,1.0,,,,,,,,,-1.0,,,,,,,,,
55,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,27,False,facets-overview,pair-code/facets,,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,264.0,,853.0,277.0,93.0,76.0,76.0,6994.0,132.0,128.0,28.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000,2019-07-24 15:57:06.000,1.0.0,4.0,4.0,314859.0,314859.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
56,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,2157.0,,162.0,41.0,374.0,164.0,260.0,1026.0,268.0,239.0,33.0,https://pypi.org/project/pixiedust,2021-02-01 03:34:36.000,2021-02-01 03:34:36.000,1.1.19,92.0,29.0,11461.0,12630.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,38587.0,,,,,2.0,,,,,,,,,,,,,,,,,,
57,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-toolbox,,widgets,27,True,raiwidgets,microsoft/responsible-ai-toolbox,,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2022-08-18 14:23:21.000000,2022-08-17 19:06:56,1225.0,175.0,139.0,17.0,1381.0,56.0,218.0,546.0,38.0,35.0,28.0,https://pypi.org/project/raiwidgets,2022-06-10 06:18:19.000,2022-07-25 16:01:22.000,0.20.0,37.0,3.0,10517.0,10517.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
58,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,27,True,metakernel,Calysto/metakernel,conda-forge/metakernel,,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-08-09 16:57:34.000000,2022-08-09 16:57:34,1131.0,10.0,79.0,17.0,114.0,29.0,114.0,287.0,75.0,,31.0,https://pypi.org/project/metakernel,2022-03-29 15:39:38.000,2022-08-08 15:45:21.990,0.29.2,94.0,75.0,74835.0,82733.0,https://anaconda.org/conda-forge/metakernel,2022-08-09 13:33:11.047,600015.0,,,,,1.0,38.0,,,,,,,,,,,,,,,,,
59,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,27,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-06-25 22:24:01.026000,2022-06-25 19:26:22,372.0,17.0,53.0,21.0,86.0,41.0,83.0,154.0,136.0,,25.0,https://pypi.org/project/jupyter_sphinx,2022-06-25 19:39:15.000,2022-06-25 19:39:15.000,0.4.0,20.0,136.0,133626.0,135939.0,https://anaconda.org/conda-forge/jupyter_sphinx,2022-06-25 22:24:01.026,150382.0,,,,,2.0,,,,,,,,,,,,,,,,,,
60,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,26,False,qgrid,quantopian/qgrid,conda-forge/qgrid,qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-03-15 15:20:24.000000,2020-04-07 18:56:49,405.0,,388.0,90.0,102.0,152.0,125.0,2876.0,82.0,,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,2020-04-07 16:43:54.000,1.3.1,73.0,81.0,70780.0,78321.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,354850.0,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,1.0,970.0,2.0,,,,,,,,,,,,,,,,,,
61,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,26,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2022-08-08 22:58:47.000000,2022-07-05 08:59:36,628.0,5.0,277.0,25.0,205.0,17.0,239.0,430.0,157.0,131.0,64.0,https://pypi.org/project/dockerspawner,2021-07-22 10:16:21.000,2021-07-22 10:16:21.000,12.1.0,16.0,26.0,8272.0,8564.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,13143.0,,,,,2.0,,,,,,,,,,,,,,,,,,
62,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,nbval,computationalmodelling/nbval,conda-forge/nbval,,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2022-07-28 13:13:46.000000,2022-01-05 15:51:17,446.0,,42.0,10.0,84.0,37.0,61.0,384.0,1827.0,1624.0,29.0,https://pypi.org/project/nbval,2020-07-30 10:58:32.000,2020-07-30 10:58:32.000,0.9.6,19.0,203.0,112171.0,115684.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,224868.0,,,,,2.0,,,,,,,,,,,,,,,,,,
63,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,26,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-06-27 14:03:15.000000,2022-06-22 08:23:11,499.0,16.0,61.0,11.0,146.0,57.0,80.0,167.0,521.0,503.0,25.0,https://pypi.org/project/nbgitpuller,2022-03-19 21:53:15.000,2022-03-19 21:53:15.000,1.1.0,20.0,18.0,7412.0,8460.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,39852.0,,,,,2.0,,,,,,,,,,,,,,,,,,
64,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2022-08-17 07:13:17.000000,2022-08-17 07:13:17,1013.0,34.0,692.0,182.0,383.0,122.0,166.0,5158.0,1.0,,68.0,https://pypi.org/project/knowledge-repo,2022-04-20 02:55:58.000,2022-04-20 02:55:58.000,0.9.1,31.0,1.0,316.0,316.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
65,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,25,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,@jupyter-widgets/jupyterlab-manager,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-08-18 09:20:08.873000,2022-07-20 19:51:49,164.0,6.0,856.0,5.0,57.0,10.0,15.0,2556.0,90.0,9.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,2022-08-18 09:20:08.873,5.0.1,105.0,,229.0,73522.0,https://anaconda.org/conda-forge/ipyregulartable,2021-01-08 13:11:27.537,2686.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2022-08-18 09:20:08.873,81.0,73166.0,2.0,,,,,,,,,,,,,,,,,,
66,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,25,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,@jupyter-widgets/jupyterlab-manager,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-08-18 09:20:08.873000,2022-07-21 13:31:32,270.0,23.0,856.0,2.0,73.0,3.0,16.0,2556.0,93.0,11.0,3.0,https://pypi.org/project/ipydagred3,2022-05-06 22:43:10.000,2022-08-18 09:20:08.873,5.0.1,105.0,1.0,1108.0,74619.0,https://anaconda.org/conda-forge/ipydagred3,2022-05-07 03:39:00.452,9320.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2022-08-18 09:20:08.873,81.0,73166.0,2.0,,,,,,,,,,,,,,,,,,
67,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2022-08-17 15:58:29.000000,2022-08-04 16:17:46,2006.0,15.0,835.0,92.0,880.0,27.0,283.0,2170.0,,,146.0,,,2022-07-20 13:10:17.000,2af29ddd126e13ed6b1aebdd84c7f87992e71290f852f0bccd53df1ed7408594,79.0,,,2196.0,,,,,,,,3.0,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-07-20 13:51:29.415140,163.0,193264.0,,,,,,,,,,,,
68,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,25,True,datalab,googledatalab/datalab,,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-03-18 08:36:18.000000,2021-08-16 17:52:48,2054.0,,255.0,82.0,1292.0,228.0,667.0,977.0,12.0,,52.0,https://pypi.org/project/datalab,2020-03-25 23:36:46.000,2021-08-16 19:04:35.000,1.2.20210816,19.0,12.0,49774.0,49774.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
69,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2022-07-17 11:55:06.000000,2022-07-09 09:08:49,502.0,11.0,109.0,20.0,58.0,53.0,32.0,908.0,185.0,,20.0,https://pypi.org/project/jupyter_nbextensions_configurator,2018-12-29 12:36:16.000,2022-07-17 11:55:06.000,0.5.0,13.0,185.0,304567.0,319223.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2021-03-04 09:52:38.721,1069926.0,,,,,2.0,,,,,,,,,,,,,,,,,,
70,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,25,True,nglview,nglviewer/nglview,conda-forge/nglview,nglview-js-widgets,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2022-07-25 16:46:50.000000,2022-07-25 16:46:50,1420.0,8.0,110.0,23.0,593.0,31.0,403.0,584.0,41.0,2.0,33.0,https://pypi.org/project/nglview,2021-06-11 00:32:29.000,2021-06-11 00:32:29.000,3.0.3,75.0,37.0,4280.0,17162.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,466199.0,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,5708.0,2.0,224.0,,,,,,,,,,,,,,,,,
71,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,25,True,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,BSD-3-Clause,2017-04-21 16:05:14.000,2022-08-16 21:12:22.000000,2022-08-16 20:24:50,1213.0,52.0,186.0,42.0,612.0,49.0,470.0,524.0,,,102.0,https://pypi.org/project/jupyter_enterprise_gateway,2022-01-27 22:13:14.000,2022-01-27 22:17:10.000,2.6.0,33.0,,1322.0,3373.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-04-18 17:30:18.864,97528.0,,,,,1.0,19723.0,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
72,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,25,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2022-08-18 14:18:26.000000,2022-08-15 15:32:36,139.0,131.0,63.0,23.0,316.0,83.0,110.0,455.0,14.0,,21.0,https://pypi.org/project/itkwidgets,2022-06-16 15:50:05.000,2022-07-11 19:38:44.000,0.32.2,73.0,14.0,10095.0,17747.0,https://anaconda.org/conda-forge/itkwidgets,2020-08-10 14:40:39.579,280992.0,https://www.npmjs.com/package/itkwidgets,2022-07-11 19:27:50.082,,1406.0,2.0,66.0,,,,,,,,,,,,,,,,,
73,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,25,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,@jupyterlab/server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2022-07-20 05:42:51.000000,2022-07-08 18:44:35,802.0,10.0,112.0,16.0,187.0,64.0,94.0,251.0,93.0,4.0,64.0,https://pypi.org/project/jupyter-server-proxy,2022-01-24 23:18:09.000,2022-01-24 23:18:09.000,3.2.1,27.0,89.0,106378.0,132811.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,789029.0,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-01-24 23:17:43.903,,7647.0,2.0,,,,,,,,,,,,,,,,,,
74,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,25,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,jupyter-cytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-07-21 01:25:53.000000,2022-05-20 15:19:36,709.0,,55.0,31.0,177.0,59.0,99.0,200.0,87.0,77.0,32.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,2022-04-04 22:26:36.000,1.3.3,22.0,10.0,8279.0,11399.0,https://anaconda.org/conda-forge/ipycytoscape,2022-04-05 02:28:16.580,50581.0,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,,1376.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,
