,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
152,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,19,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2022-09-21 09:08:34.000000,2022-09-21 09:08:32,1735.0,42.0,20.0,1.0,197.0,30.0,116.0,208.0,2022-09-20 08:15:42.652,2.6.18,,4231.0,541.0,3.0,3.0,18.0,https://pypi.org/project/naas,2022-07-07 10:58:01.000,,4231.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
153,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,19.0,20.0,109.0,35.0,39.0,185.0,2019-12-09 16:49:29.000,2.5.1,,26349.0,19.0,12.0,11.0,7.0,https://pypi.org/project/bookstore,2019-12-09 16:49:29.000,1.0,26349.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
154,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,19,True,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2022-09-12 14:05:53.294000,2022-09-12 07:55:08,464.0,3.0,36.0,8.0,19.0,32.0,58.0,174.0,2022-09-19 18:15:56.375,0.6.3,,1730.0,44.0,,,14.0,https://pypi.org/project/cdsdashboards,2022-04-29 11:08:28.000,,468.0,https://anaconda.org/conda-forge/cdsdashboards,2022-09-12 14:05:53.294,32823.0,3.0,,,,,,,,,,,,,,,,,,,,,,
155,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,188.0,,29.0,12.0,25.0,18.0,18.0,166.0,2018-03-23 20:36:58.000,0.4.1,,4887.0,14.0,93.0,93.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,3421.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,98247.0,3.0,,,,,,,,,,,,,,,,,,,,,,
156,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,19,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-08-19 16:01:16.000000,2022-04-22 08:28:24,150.0,,41.0,10.0,39.0,35.0,32.0,80.0,2020-12-07 11:49:55.000,0.15.0,,2233.0,17.0,22.0,21.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,2022-04-22 08:27:58.000,1.0,1704.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2021-11-17 00:47:23.558,20134.0,3.0,,,,,,,,,,,,,,,,,,,,,,
157,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,90.0,,171.0,32.0,11.0,73.0,57.0,831.0,2019-05-06 03:28:50.000,1.3.0,94197.0,1847.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
158,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-08-31 17:32:38.909630,2022-07-05 23:32:06,715.0,2.0,19.0,30.0,137.0,45.0,141.0,729.0,2021-08-17 16:20:34.000,0.7.4,15.0,18.0,10.0,169.0,169.0,44.0,,,,,,,,3.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-08-31 17:32:38.909630,3.0,1702.0,,,,,,,,,,,,,,,iruby,,
159,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,True,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,212.0,,54.0,19.0,51.0,15.0,29.0,500.0,2022-02-11 15:19:00.000,1.0.0,,2048.0,11.0,9.0,9.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,456.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,11332.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66450.0,,,,,,,,,,,,,,,,,
160,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,335.0,,57.0,20.0,86.0,35.0,99.0,476.0,2020-09-05 22:35:32.000,2.3.0,,10172.0,11.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,762926.0,3.0,,,,,,,,,,,,,,,,,,,,,,
161,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,18,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,16.0,10.0,41.0,29.0,457.0,2020-02-16 07:15:03.000,0.2.0,,3110.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,2020-02-16 07:15:03.000,31.0,3110.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
162,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,18,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-06-13 13:36:59.000000,2022-06-13 13:36:58,532.0,,20.0,14.0,24.0,11.0,188.0,322.0,2020-02-02 22:32:28.000,0.1.6,,236.0,26.0,18.0,17.0,3.0,https://pypi.org/project/pylantern,2020-02-02 22:31:39.000,1.0,236.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
163,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,18,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2022-07-21 14:30:24.000000,2022-06-22 18:38:58,342.0,,48.0,6.0,70.0,12.0,44.0,266.0,2021-10-02 05:04:29.585,0.8.1,,1280.0,16.0,1.0,1.0,4.0,https://pypi.org/project/jupyter-flex,2021-09-29 21:27:13.000,,802.0,https://anaconda.org/conda-forge/jupyter-flex,2021-10-01 19:49:41.488,9013.0,3.0,,,,,,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,,103.0,,,,,,,,,,,,
164,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,18,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-04-01 12:43:46.000000,2021-08-30 21:48:24,31.0,,38.0,11.0,1.0,21.0,8.0,229.0,2020-03-12 16:09:39.000,0.0.8,,54789.0,10.0,15.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,15.0,54252.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,13434.0,3.0,,,,,,,,,,,,,,,,,,,,,,
165,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,372.0,,30.0,9.0,119.0,5.0,68.0,228.0,2022-04-10 08:38:48.000,2.8.0,71852.0,1158.0,32.0,,,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
166,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,18,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2022-07-22 02:00:04.000000,2021-04-15 20:39:36,590.0,,20.0,9.0,112.0,62.0,41.0,218.0,2021-01-05 06:49:22.791,0.2.6,,787.0,46.0,40.0,1.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:47:54.000,39.0,679.0,,,,3.0,,,,,,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,,108.0,,,,,,,,,,,,
167,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,18,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2022-07-08 05:34:02.000000,2021-03-10 20:56:11,71.0,,22.0,39.0,34.0,12.0,19.0,210.0,2021-03-10 20:57:44.000,4.14.3,,1345.0,12.0,3.0,3.0,5.0,,,,,,,,3.0,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,,1345.0,,,,,,,,,,,,
168,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-06-01 15:55:57.000000,2022-06-01 15:55:57,253.0,,74.0,36.0,28.0,3.0,54.0,189.0,2021-07-14 17:32:33.000,2.4.11,,2089.0,19.0,1.0,,9.0,https://pypi.org/project/sas_kernel,2021-07-14 17:32:33.000,1.0,2060.0,https://anaconda.org/anaconda/sas_kernel,2022-03-05 07:03:16.530,1759.0,3.0,,,,,,,,,,,,,,,,,,,,,,
169,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,426.0,,34.0,28.0,58.0,57.0,34.0,172.0,2019-10-03 18:34:08.594,3.0.0,,119.0,17.0,15.0,10.0,9.0,,,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,5.0,119.0,,,,,,,,,,,,
170,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,18,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2022-09-22 16:25:04.000000,2022-08-31 12:35:25,1507.0,16.0,23.0,10.0,319.0,70.0,306.0,143.0,,,,2365.0,,,,19.0,,,,,,,,3.0,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2022-08-19 15:47:03.596875,3.0,160828.0,,,,,,,,,,,,,,,,,
171,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,18,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2022-09-29 09:46:57.000000,2022-09-23 15:17:07,471.0,104.0,14.0,7.0,197.0,12.0,32.0,113.0,2022-09-23 15:26:01.000,0.0.44,1357.0,1719.0,38.0,,,10.0,https://pypi.org/project/jupyverse,2022-05-17 16:40:06.000,,868.0,https://anaconda.org/conda-forge/fps-auth,2022-09-24 10:28:49.968,4371.0,3.0,,,,,,,,,,,,,,,,,,,,,,
172,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,18,True,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-08-23 16:41:28.248000,2022-08-23 15:09:07,107.0,4.0,26.0,8.0,36.0,16.0,16.0,96.0,2022-08-24 12:33:17.000,0.2.2,,37305.0,12.0,8.0,,8.0,https://pypi.org/project/ipytree,2021-03-03 12:59:31.000,8.0,35711.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,48457.0,3.0,,,,,,ipytree,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,,441.0,,,,,,,,,,,,
173,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,18,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2022-01-14 00:49:57.000000,2022-01-14 00:49:56,117.0,,8.0,5.0,43.0,3.0,4.0,54.0,2021-11-06 14:18:45.000,0.4.0,,699327.0,7.0,12.0,,3.0,https://pypi.org/project/altair_viewer,2021-11-06 14:16:09.000,12.0,697946.0,https://anaconda.org/conda-forge/altair_viewer,2021-11-06 17:22:59.600,44193.0,3.0,,,,,,,,,,,,,,,,,,,,,,
174,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,True,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,22.0,12.0,3.0,2.0,3.0,993.0,2017-08-19 16:11:38.000,0.0.2,,1502.0,2.0,29.0,29.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,1502.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
175,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-07-06 19:26:23.000000,2019-07-16 04:37:36,60.0,,96.0,19.0,46.0,63.0,42.0,922.0,2019-07-16 04:35:55.953,0.11.0,,382.0,14.0,3.0,3.0,8.0,,,,,,,,2.0,,,,,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,,382.0,,,,,,,,,,,,
176,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,17,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2022-05-08 10:19:47.000000,2021-08-23 11:44:08,105.0,,112.0,15.0,15.0,42.0,28.0,754.0,2021-08-23 11:45:07.000,1.2.3,,8334.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,2021-08-23 11:45:07.000,,8334.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
177,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,17,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2022-08-15 12:29:55.000000,2021-12-29 07:49:50,283.0,,82.0,38.0,56.0,18.0,79.0,748.0,,,,84.0,7.0,,,26.0,,,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,3113.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,395.0,,,,,,,,,,,,,,,,,
178,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,17,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,34.0,63.0,26.0,12.0,12.0,561.0,2018-01-08 14:52:15.000,0.1.15,,2190.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,2018-01-08 14:52:15.000,2.0,2190.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
179,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,True,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,67.0,36.0,123.0,13.0,127.0,434.0,2020-03-08 20:03:38.000,3.0.4,5409.0,58.0,15.0,,,28.0,,,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,676.0,,,,,,,,,,,,,,,,,
180,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2022-08-25 11:47:46.000000,2022-07-05 01:10:42,656.0,4.0,32.0,,,,,364.0,2022-05-11 00:34:12.000,0.2.0,,913.0,16.0,,,7.0,https://pypi.org/project/tributary,2022-05-11 00:34:12.000,,96.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,22068.0,3.0,,,,,,,,,,,,,,,,,,,,,,
181,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2022-09-15 15:50:04.000000,2022-09-15 15:50:04,59.0,2.0,54.0,14.0,17.0,37.0,26.0,281.0,2017-09-08 07:23:49.000,0.4.3,,1318.0,9.0,9.0,,11.0,https://pypi.org/project/nbopen,2018-04-25 07:36:48.000,9.0,1318.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
182,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,17,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2022-09-27 08:22:40.000000,2022-08-12 19:12:00,37.0,1.0,34.0,5.0,34.0,6.0,30.0,232.0,2021-10-01 15:42:18.000,2.1.0,,14539.0,7.0,,,11.0,https://pypi.org/project/jupyterlab-execute-time,2021-10-01 15:42:18.000,,11162.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2021-10-02 03:21:44.554,20466.0,2.0,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,,2354.0,,,,,,,,,,,,
183,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,False,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-07-20 03:28:49.000000,2021-07-04 21:12:58,69.0,,36.0,13.0,62.0,22.0,10.0,203.0,2021-07-05 14:42:11.336,0.6.1,,5530.0,7.0,9.0,3.0,13.0,https://pypi.org/project/sidecar,2021-01-15 16:35:10.000,6.0,4429.0,https://anaconda.org/conda-forge/sidecar,2021-03-18 08:13:18.464,11731.0,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,,683.0,,,,,,,,,,,,
184,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,33.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,649.0,4.0,22.0,17.0,12.0,https://pypi.org/project/jupyter-spark,2018-03-08 14:28:54.000,5.0,649.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
185,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,True,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,404.0,,42.0,20.0,22.0,14.0,80.0,175.0,2017-06-02 21:19:27.000,0.5.0,87.0,1275.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,82831.0,3.0,,,,,,,,,,,,,,,,,,,,,,
186,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,17,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2022-07-20 03:22:41.000000,2021-05-22 01:41:35,98.0,,7.0,4.0,26.0,9.0,22.0,170.0,2021-05-22 01:50:04.000,3.1.0,,3445.0,18.0,4.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,4.0,2034.0,,,,2.0,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,,1411.0,,,,,,,,,,,,
187,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-07-20 04:32:58.000000,2022-02-22 17:17:32,152.0,,18.0,7.0,65.0,16.0,33.0,162.0,2021-10-08 10:09:24.361,0.7.2,,6460.0,19.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2021-10-08 10:08:30.000,,1961.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-10-08 12:51:13.093,50396.0,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,,1535.0,,,,,,,,,,,,
188,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,17,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2022-06-14 16:29:11.000000,2022-06-14 16:28:41,139.0,,15.0,15.0,8.0,,41.0,151.0,2022-06-14 16:29:11.000,2.0.1,,309.0,10.0,13.0,12.0,5.0,https://pypi.org/project/igv-jupyter,2022-06-14 16:29:11.000,1.0,309.0,,,,3.0,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,,
189,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,17,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2022-08-22 19:50:43.000000,2022-08-22 19:50:43,113.0,2.0,24.0,9.0,35.0,17.0,22.0,130.0,2013-10-13 16:56:18.000,0.1.4,,1136.0,5.0,29.0,23.0,10.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,6.0,187.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623,72186.0,2.0,,,,,,,,,,,,,,,,,,,,,,
190,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,17,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2022-08-28 14:05:16.000000,2022-08-28 14:05:15,201.0,6.0,7.0,7.0,71.0,13.0,19.0,119.0,2022-08-25 07:45:36.605,0.6.0,41.0,6477.0,13.0,3.0,,6.0,https://pypi.org/project/ipylab,2021-11-13 10:58:14.000,3.0,5787.0,https://anaconda.org/conda-forge/ipylab,2022-08-25 11:30:14.285,14064.0,2.0,,,,,,ipylab,https://www.npmjs.com/package/ipylab,2022-08-25 07:45:26.801,,276.0,,,,,,,,,,,,
191,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,16.0,7.0,12.0,9.0,5.0,80.0,2018-08-10 16:52:09.000,0.1.0,,1322.0,4.0,297.0,293.0,6.0,https://pypi.org/project/nbzip,2018-08-10 16:52:09.000,4.0,1322.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
