,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
113,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-12-23 18:21:53.000000,2022-12-18 09:16:32,101.0,4.0,127.0,27.0,30.0,36.0,63.0,622.0,2022-12-17 19:23:02.426,0.9.0,,13686.0,12.0,28.0,,16.0,https://pypi.org/project/bash_kernel,2022-12-17 19:23:02.426,28.0,11239.0,https://anaconda.org/conda-forge/bash_kernel,2022-12-19 09:25:54.193,100333.0,2.0,,,,,,,,,,,,,,,,,,,,,,
114,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,22,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,64.0,22.0,7.0,19.0,41.0,524.0,2018-01-15 18:14:37.000,0.9.0,,23906.0,10.0,328.0,306.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,23882.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,2061.0,3.0,,,,,,,,,,,,,,,,,,,,,,
115,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-02-07 16:40:07.000000,2023-02-07 16:39:52,611.0,8.0,74.0,34.0,189.0,37.0,72.0,457.0,2022-11-15 08:09:59.040,3.3.1,,2013.0,32.0,7.0,3.0,29.0,https://pypi.org/project/jupyterlab-katex,2022-01-17 16:38:22.000,1.0,361.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,2216.0,1.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2022-11-15 08:09:59.040,3.0,1556.0,,,,,,,,,,,,,,,,,
116,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,22,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,423.0,4.0,62.0,23.0,52.0,29.0,148.0,422.0,2022-11-29 02:05:39.186,0.35.1,98.0,14830.0,114.0,7.0,,20.0,https://pypi.org/project/octave_kernel,2022-11-29 02:05:39.186,7.0,8594.0,https://anaconda.org/conda-forge/octave_kernel,2022-11-29 06:02:13.184,461432.0,2.0,,,,,,,,,,,,,,,,,,,,,,
117,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,22,False,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-02-21 14:05:13.000000,2021-04-26 19:20:06,96.0,,70.0,24.0,10.0,5.0,50.0,413.0,2020-06-09 08:23:50.000,0.8.0,,4648.0,16.0,360.0,338.0,8.0,https://pypi.org/project/appmode,2020-06-09 08:23:50.000,22.0,1556.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,194855.0,2.0,,,,,,,,,,,,,,,,,,,,,,
118,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-02-22 23:06:53.000000,2023-02-22 23:06:53,383.0,32.0,59.0,16.0,119.0,6.0,77.0,324.0,2022-11-16 20:29:42.000,0.3.2,,12123.0,25.0,9.0,7.0,17.0,https://pypi.org/project/jupyterlab_templates,2019-06-30 05:07:41.000,,7547.0,https://anaconda.org/conda-forge/jupyterlab_templates,2022-11-17 01:01:00.524,9731.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2022-11-16 20:28:24.501,2.0,4282.0,,,,,,,,finos/jupyterlab_templates,,,,,,,,,
119,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,22,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-02-14 10:36:06.000000,2023-01-31 15:46:01,215.0,1.0,47.0,14.0,64.0,51.0,126.0,282.0,2022-09-02 09:19:01.295,1.8.4,,142381.0,49.0,39.0,7.0,11.0,https://pypi.org/project/ipyvuetify,2022-09-02 09:19:01.295,29.0,131107.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,108692.0,3.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-09-02 09:16:38.852,3.0,8747.0,,,,,,,,widgetti/ipyvuetify,,,,,,,,,
120,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,27.0,18.0,41.0,24.0,25.0,257.0,2021-01-06 19:12:18.000,0.4.2,,51886.0,7.0,225.0,208.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,17.0,51520.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,13209.0,3.0,,,,,,,,,,,,,,,,,,,,,,
121,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-01-11 22:53:14.000000,2023-01-11 22:53:14,278.0,2.0,19.0,5.0,35.0,1.0,51.0,246.0,2022-11-05 17:38:31.000,0.13.0,,14452.0,34.0,277.0,262.0,5.0,https://pypi.org/project/ipytest,2022-11-05 17:38:06.036,15.0,14452.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
122,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,22,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-02-23 01:31:45.000000,2023-02-17 14:43:33,4168.0,137.0,45.0,18.0,1196.0,324.0,540.0,88.0,2023-02-09 15:04:47.000,3.3.0,,386.0,29.0,,,31.0,https://pypi.org/project/jdaviz,2022-07-06 20:49:58.000,,386.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
123,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-02-07 08:14:03.000000,2023-02-07 08:14:03,519.0,8.0,61.0,10.0,131.0,29.0,70.0,59.0,2022-09-09 11:33:03.525,1.1.0,,6702.0,12.0,49.0,49.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2022-09-09 11:33:03.525,,6702.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
124,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-02-19 22:37:21.000000,2023-02-19 22:18:22,300.0,3.0,9.0,5.0,45.0,7.0,9.0,36.0,2023-02-19 22:37:47.000,4.3.3,,79669.0,20.0,731.0,705.0,5.0,https://pypi.org/project/ipydatawidgets,2022-08-24 15:30:20.601,26.0,75875.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,212515.0,3.0,,,,,,,,,,,,,,,,,,,,,,
125,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,21,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-01-17 17:13:36.000000,2023-01-17 17:10:37,713.0,7.0,397.0,121.0,263.0,125.0,694.0,2586.0,2022-12-20 22:13:40.000,1.24.0,,,43.0,,,106.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
126,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,21,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-01-05 09:23:11.000000,2022-12-19 05:10:00,2156.0,5.0,250.0,47.0,636.0,46.0,716.0,2447.0,2018-08-01 13:19:52.714,0.0.6,,18.0,6.0,,,111.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,18.0,,,,,,,,IHaskell/IHaskell,,,,,,,,,
127,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,44.0,,278.0,18.0,39.0,61.0,33.0,1888.0,2021-06-11 15:17:12.000,0.3.0,,4063.0,13.0,94.0,94.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,4063.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
128,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-01-20 07:58:41.000000,2023-01-10 15:02:24,169.0,3.0,83.0,24.0,98.0,39.0,123.0,958.0,2021-04-10 13:07:39.934,3.0.9,,13816.0,11.0,5.0,5.0,19.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2021-04-10 13:07:22.000,,9204.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,12689.0,2.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,4036.0,,,,,,,,,,,,,,,,,
129,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,114.0,20.0,29.0,46.0,29.0,842.0,2017-11-16 17:59:43.000,1.5.1,,5923.0,26.0,242.0,214.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,28.0,5303.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34743.0,3.0,,,,,,,,,,,,,,,,,,,,,,
130,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,21,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-02-17 14:29:39.000000,2023-02-17 12:57:52,639.0,27.0,59.0,16.0,134.0,27.0,50.0,759.0,2022-10-19 12:12:10.141,0.13.0,38.0,443.0,18.0,35.0,35.0,10.0,https://pypi.org/project/ipyvizzu,2022-10-19 12:12:10.141,,441.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
131,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,428.0,,50.0,8.0,126.0,29.0,138.0,653.0,2022-08-10 21:15:00.665,1.5.3,,58496.0,60.0,12.0,2.0,37.0,https://pypi.org/project/jupyterlab_code_formatter,2022-08-10 21:15:00.665,8.0,42804.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2022-08-11 01:44:26.140,607112.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2022-08-10 21:12:04.073,2.0,2494.0,,,,,,,,,,,,,,,,,
132,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,21,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2022-11-21 06:29:00.831000,2020-11-04 01:10:24,87.0,,52.0,5.0,26.0,4.0,5.0,572.0,2022-11-21 06:29:00.831,2.2.0,,61738.0,29.0,126.0,,5.0,https://pypi.org/project/pick,2022-11-21 06:29:00.831,126.0,61738.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
133,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2023-02-03 22:41:22.000000,2022-11-28 09:20:26,307.0,1.0,66.0,20.0,121.0,70.0,61.0,515.0,2022-11-28 09:27:38.314,0.7.0,,47698.0,24.0,29.0,6.0,13.0,https://pypi.org/project/ipysheet,2022-11-28 09:25:01.163,21.0,44569.0,https://anaconda.org/conda-forge/ipysheet,2022-11-28 14:56:47.302,71661.0,3.0,ipysheet,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,2.0,1667.0,,,,,,,,,,,,,,,,,
134,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,21,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-02-15 09:46:35.000000,2023-02-15 09:46:02,228.0,6.0,66.0,14.0,89.0,33.0,36.0,491.0,2022-05-10 19:49:24.000,0.7.0,,61531.0,118.0,5.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,2022-11-23 09:59:00.656,1.0,59945.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2022-05-11 10:48:15.511,28981.0,2.0,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,2.0,824.0,,,,,,,,,,,,,,,,,
135,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,21,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-02-21 10:24:02.000000,2022-11-14 17:21:31,131.0,,42.0,20.0,87.0,21.0,79.0,211.0,2022-09-20 16:25:47.708,3.0.5,,55029.0,18.0,14.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,2022-09-20 16:25:47.708,10.0,40670.0,https://anaconda.org/conda-forge/jupyter_bokeh,2022-09-20 21:36:48.574,43905.0,2.0,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2022-09-20 16:21:03.440,2.0,12987.0,,,,,,,,,,,,,,,,,
136,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,21,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-02-03 18:17:08.000000,2022-07-20 12:02:54,113.0,,35.0,4.0,44.0,21.0,16.0,174.0,2022-07-20 12:04:00.552,4.0.0,,3951.0,13.0,1139.0,1137.0,7.0,https://pypi.org/project/theme-darcula,2022-07-20 12:04:00.552,,2528.0,https://anaconda.org/conda-forge/theme-darcula,2022-07-20 16:15:49.885,13991.0,1.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,2.0,788.0,,,,,,,,,,,,,,,,,
137,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-02-08 19:00:19.000000,2023-02-08 18:57:02,180.0,12.0,17.0,7.0,74.0,15.0,35.0,169.0,2023-02-08 19:04:01.721,0.7.3,,8314.0,19.0,6.0,3.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2021-10-08 10:08:30.000,1.0,2490.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-10-08 12:51:13.093,63975.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,2.0,2917.0,,,,,,,,,,,,,,,,,
138,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-02-20 22:14:06.000000,2022-12-20 09:33:35,362.0,4.0,115.0,16.0,136.0,67.0,76.0,147.0,2022-10-05 04:48:28.224,1.2.0,,4492.0,10.0,29.0,25.0,42.0,https://pypi.org/project/batchspawner,2022-10-05 04:48:28.224,4.0,4492.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
139,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-02-08 04:43:20.000000,2022-12-20 11:05:47,1701.0,8.0,20.0,2.0,1056.0,36.0,25.0,111.0,2021-09-07 13:41:02.000,0.7.0,,18572.0,846.0,382.0,356.0,13.0,https://pypi.org/project/mknotebooks,2022-12-20 11:06:52.930,26.0,18572.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
140,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,21,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-02-04 11:00:49.000000,2023-02-04 11:00:45,342.0,150.0,10.0,3.0,16.0,41.0,150.0,80.0,2023-01-18 10:34:00.939,0.24.1,,1020.0,29.0,23.0,20.0,6.0,https://pypi.org/project/ipysigma,2023-01-18 10:34:00.939,1.0,383.0,,,,3.0,ipysigma,https://www.npmjs.com/package/ipysigma,2023-01-18 10:31:17.105,2.0,637.0,,,,,,,,medialab/ipysigma,,,,,,,,,
141,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,21,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-02-23 09:49:31.000000,2023-02-20 11:08:02,328.0,27.0,43.0,6.0,90.0,5.0,35.0,58.0,2021-11-15 20:11:03.000,1.3.0,,1945.0,8.0,97.0,88.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2021-11-15 20:11:03.000,9.0,1945.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
142,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-02-23 13:03:26.000000,2023-02-23 12:37:17,104.0,14.0,12.0,5.0,59.0,3.0,5.0,48.0,2022-09-22 15:30:48.129,1.8.0,,135386.0,24.0,52.0,22.0,3.0,https://pypi.org/project/ipyvue,2022-09-22 15:30:48.129,18.0,130035.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,74735.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2022-09-22 15:29:28.870,12.0,3572.0,,,,,,,,widgetti/ipyvue,,,,,,,,,
143,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,20,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,196.0,,187.0,34.0,31.0,13.0,14.0,1020.0,2021-06-14 15:07:13.000,1.1.0,,12040.0,10.0,6.0,,13.0,https://pypi.org/project/pyforest,2021-06-14 15:07:13.000,6.0,12040.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
144,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,101.0,,65.0,27.0,52.0,41.0,25.0,555.0,2021-04-29 10:22:28.814,0.9.0,,6725.0,11.0,13.0,13.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,2805.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,12358.0,2.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,3332.0,,,,,,,,,,,,,,,,,
145,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-02-03 21:51:39.000000,2022-11-18 19:34:59,438.0,,65.0,14.0,121.0,36.0,55.0,543.0,2021-09-15 15:34:35.000,3.1.0,,4379.0,16.0,9.0,5.0,22.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,2.0,2945.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,8252.0,2.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,2.0,1192.0,,,,,,,,,,,,,,,,,
146,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-02-04 01:02:55.000000,2022-09-05 14:24:06,238.0,,98.0,27.0,82.0,28.0,37.0,345.0,2021-11-27 17:02:34.000,3.0.1,,7789.0,23.0,9.0,5.0,16.0,https://pypi.org/project/jupyterlab-github,2021-11-27 16:59:30.000,2.0,1330.0,,,,2.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,2.0,6459.0,,,,,,,,,,,,,,,,,
147,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-02-19 13:16:50.000000,2022-11-29 20:28:15,127.0,1.0,36.0,15.0,65.0,44.0,47.0,345.0,2020-08-11 16:50:08.000,0.1.3,,1612.0,7.0,203.0,203.0,15.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,7.0,https://anaconda.org/conda-forge/testbook,2021-06-02 23:59:03.381,43346.0,3.0,,,,,,,,,,,,,,,,,,,,,,
148,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,20,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-01-06 02:50:11.000000,2022-02-15 08:27:46,176.0,,29.0,5.0,58.0,27.0,21.0,279.0,2021-02-04 22:39:49.000,0.8.0,,14761.0,20.0,4.0,2.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,9929.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2022-09-02 08:38:51.500,19260.0,2.0,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,4030.0,,,,,,,,,,,,,,,,,
149,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-02-11 02:19:48.000000,2022-11-16 22:02:38,343.0,,53.0,6.0,82.0,11.0,46.0,277.0,2021-10-02 05:04:29.585,0.8.1,,1422.0,16.0,39.0,39.0,4.0,https://pypi.org/project/jupyter-flex,2021-09-29 21:27:13.000,,981.0,https://anaconda.org/conda-forge/jupyter-flex,2021-10-01 19:49:41.488,11599.0,3.0,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,,42.0,,,,,,,,,,,,,,,,,
