,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,conda_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
39,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,29,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-07-19 05:21:42.000000,2023-06-19 16:00:23,1898.0,5.0,290.0,45.0,1457.0,251.0,1349.0,1647.0,2023-03-29 14:23:28.000,3.15.0,,4292.0,29.0,47.0,47.0,58.0,https://pypi.org/project/elyra,2398.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,37675.0,1.0,,,,,,,,@elyra/services,https://www.npmjs.com/package/@elyra/services,848.0,,,,,,,,,,,,,,
40,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,29,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-08-03 13:36:29.000000,2023-07-19 14:27:24,1840.0,11.0,266.0,35.0,670.0,99.0,463.0,1285.0,2022-12-15 13:25:32.000,0.41.0,14.0,125882.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,97218.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-06-16 16:12:20.095,459027.0,1.0,,,,,,,,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,20468.0,,,,,,,,,,,,,,
41,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,28,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2023-07-13 10:50:00.575000,2021-03-31 14:20:34,1174.0,,2724.0,20.0,322.0,31.0,245.0,13138.0,2023-07-13 10:50:00.575,4.0.3,,81339.0,222.0,9.0,,11.0,,,,,,1.0,,,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,81339.0,,2023-07-13 10:50:00.575,9.0,,7.0,,,,,,,,,
42,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,3.0,867.0,269.0,98.0,78.0,81.0,7154.0,2019-07-01 16:35:20.000,1.0.0,,183527.0,4.0,193.0,193.0,31.0,https://pypi.org/project/facets-overview,183527.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
43,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,28,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-07-31 15:31:35.000000,2023-05-31 20:49:34,1634.0,1.0,453.0,45.0,533.0,133.0,704.0,4444.0,2023-02-15 02:45:01.409,2.3.12,,61710.0,154.0,125.0,,88.0,https://pypi.org/project/nbdev,61710.0,,,,2.0,,2023-02-15 02:45:01.409,125.0,,,,,,,,,,,,,,,,,,,,,
44,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,28,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,1689.0,,386.0,124.0,3797.0,349.0,4175.0,2766.0,2022-06-15 11:25:51.000,2.3.13,35.0,17233.0,55.0,25.0,,81.0,https://pypi.org/project/beakerx,6233.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,608295.0,2.0,beakerx/beakerx,2022-06-15 11:25:51.000,22.0,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249178.0,beakerx,https://www.npmjs.com/package/beakerx,285.0,,2019-04-06 03:31:02.776,3.0,,,,,,,,,,,
45,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,28,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-08-03 14:12:45.000000,2023-08-03 14:12:44,8187.0,187.0,221.0,44.0,3785.0,579.0,8534.0,1084.0,2022-10-12 16:44:26.000,2022.09.120,,2071.0,32.0,,,264.0,,,https://anaconda.org/conda-forge/vscode-jupyter,2023-06-16 19:25:09.142,60073.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
46,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,28,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,162.0,42.0,374.0,164.0,261.0,1030.0,2021-02-01 03:34:36.000,1.1.19,,15576.0,92.0,286.0,257.0,33.0,https://pypi.org/project/pixiedust,14524.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,47373.0,2.0,,2021-02-01 03:34:36.000,29.0,,,,,,,,,,,,,,,,,,,,,
47,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,28,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-08-03 11:42:36.000000,2023-08-03 06:51:05,1694.0,130.0,243.0,20.0,1923.0,81.0,222.0,906.0,2023-07-07 02:56:02.235,0.29.0,,5939.0,47.0,64.0,61.0,38.0,https://pypi.org/project/raiwidgets,5939.0,,,,2.0,,2023-01-18 23:21:09.936,3.0,,,,,,,,,,,,,,,,,,,,,
48,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-06-20 14:53:13.483000,2023-06-15 19:17:00,7588.0,5.0,36.0,8.0,68.0,62.0,1377.0,255.0,2019-05-21 01:06:30.000,0.9.11,,5036.0,56.0,4437.0,4437.0,36.0,https://pypi.org/project/sos-notebook,1045.0,https://anaconda.org/conda-forge/sos,2023-06-20 14:53:13.483,155687.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
49,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,27,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-08-03 09:19:41.000000,2023-08-01 18:21:06,10449.0,25.0,588.0,105.0,2569.0,260.0,2190.0,7166.0,2023-05-19 13:34:12.000,0.14.0,8971.0,7408.0,98.0,,,313.0,https://pypi.org/project/xonsh,7320.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
50,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,27,False,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2023-08-01 21:52:00.000000,2023-04-30 15:45:30,2000.0,,146.0,46.0,365.0,65.0,237.0,2486.0,2023-04-30 16:02:31.000,3.2.1,,227551.0,23.0,126.0,126.0,45.0,https://pypi.org/project/nbdime,180307.0,https://anaconda.org/conda-forge/nbdime,2023-06-16 13:24:46.315,895867.0,2.0,,,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,36046.0,,,,,,,,,,,,,,
51,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,27,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-08-01 12:38:18.000000,2023-07-26 16:14:19,1418.0,215.0,238.0,60.0,910.0,129.0,204.0,1540.0,2023-05-15 14:58:56.000,0.13.14,2119.0,212.0,64.0,,,40.0,,,,,,1.0,almondsh/almond,,,https://hub.docker.com/r/almondsh/almond,2023-07-17 13:12:50.397725,6.0,17958.0,,,,,,,,,,,,,,,,,
52,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-08-03 06:44:06.000000,2022-10-21 14:50:27,161.0,,236.0,42.0,49.0,46.0,27.0,934.0,2022-04-01 20:13:44.000,0.4.2,99.0,238635.0,11.0,3155.0,3155.0,10.0,https://pypi.org/project/jupyter-dash,222162.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,335504.0,2.0,,,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,6305.0,,,,,,,,,,,,,,
53,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,27,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2023-07-16 17:52:23.000000,2023-07-16 17:21:25,1433.0,7.0,124.0,24.0,604.0,32.0,429.0,708.0,2023-06-20 20:42:37.000,3.0.6,274.0,33447.0,78.0,62.0,5.0,37.0,https://pypi.org/project/nglview,9960.0,https://anaconda.org/conda-forge/nglview,2023-06-21 15:12:16.593,645054.0,2.0,,2021-06-11 00:32:29.000,53.0,,,,,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,6510.0,,2023-06-20 20:36:32.803,4.0,,,,,,,,,,,
54,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,27,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-08-03 12:45:12.000000,2023-08-02 23:40:15,451.0,75.0,76.0,27.0,422.0,110.0,144.0,538.0,2023-03-02 22:39:14.000,0.32.6,85.0,12251.0,50.0,259.0,259.0,7.0,https://pypi.org/project/itkwidgets,5846.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,337601.0,2.0,,,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,482.0,,,,,,,,,,,,,,
55,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-08-01 08:34:17.000000,2023-06-01 09:50:05,684.0,27.0,300.0,27.0,226.0,22.0,242.0,457.0,2021-12-15 16:31:08.730,0.0.1,,19811.0,16.0,190.0,164.0,66.0,https://pypi.org/project/dockerspawner,19488.0,https://anaconda.org/conda-forge/dockerspawner,2023-06-16 16:11:56.911,18466.0,2.0,,2021-07-22 10:16:21.000,26.0,,,,,,,,,,,,,,,,,,,,,
56,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,26,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2023-07-12 17:45:36.000000,2023-07-04 23:34:35,692.0,2.0,343.0,91.0,262.0,70.0,159.0,4663.0,2022-02-19 00:48:20.000,0.5.1,,8562.0,12.0,154.0,154.0,21.0,https://pypi.org/project/lux-api,7461.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,20120.0,2.0,,,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,431.0,,,,,,,,,,,,,,
57,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,26,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2023-08-02 15:57:09.000000,2023-08-02 15:57:05,747.0,63.0,192.0,43.0,19.0,30.0,285.0,3368.0,2023-06-05 11:41:41.000,2.3.1,,416.0,37.0,54.0,54.0,8.0,https://pypi.org/project/mljar-mercury,416.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
58,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-08-02 16:52:39.000000,2023-07-31 15:16:37,2229.0,41.0,855.0,92.0,951.0,14.0,306.0,2374.0,2023-07-08 23:06:46.000,c9685df01da5eb87edda0deeba7af579b10f8e27d22811b0c2b32be3078465ed,,1946.0,100.0,,,150.0,,,,,,3.0,kaggle/python,,,https://hub.docker.com/r/kaggle/python,2023-07-08 22:58:34.518300,170.0,194633.0,,,,,,,,,,,,,,,,,
59,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,26,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-07-07 18:11:05.000000,2023-07-07 13:05:16,1007.0,12.0,230.0,52.0,123.0,184.0,131.0,1874.0,,,,70264.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,63154.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,439732.0,2.0,,,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,1473.0,widgetti/ipyvolume,,,,,,,,,,,,,
60,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,113711.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,113711.0,,,,3.0,,2022-09-02 21:15:20.926,12.0,,,,,,,,,,,,,,,,,,,,,
61,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,26,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-06-25 17:12:22.000000,2023-06-25 17:10:39,207.0,9.0,39.0,10.0,98.0,19.0,72.0,487.0,2023-06-11 13:28:34.000,1.5.3,,526611.0,38.0,280.0,280.0,6.0,https://pypi.org/project/itables,525326.0,https://anaconda.org/conda-forge/itables,2023-06-11 15:02:14.701,24428.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
62,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2023-06-16 13:18:53.317000,2023-01-11 11:27:13,465.0,,51.0,11.0,95.0,45.0,65.0,408.0,2023-01-11 11:30:08.757,0.10.0,,135736.0,20.0,2703.0,2377.0,33.0,https://pypi.org/project/nbval,130969.0,https://anaconda.org/conda-forge/nbval,2023-06-16 13:18:53.317,362332.0,2.0,,2023-01-11 11:30:08.757,326.0,,,,,,,,,,,,,,,,,,,,,
63,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,26,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-08-02 13:45:47.000000,2023-08-02 13:45:47,367.0,13.0,94.0,8.0,129.0,35.0,44.0,385.0,2023-07-28 12:39:18.000,1.0.0,235.0,41733.0,12.0,407.0,407.0,33.0,https://pypi.org/project/jupyter-resource-usage,28179.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,540135.0,1.0,,,,,,,,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,373.0,,,,,,,,,,,,,,
64,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-07-10 17:36:32.644000,2023-07-10 14:17:26,1142.0,3.0,85.0,17.0,122.0,30.0,115.0,316.0,2023-07-10 14:19:01.843,0.29.5,107.0,41971.0,97.0,833.0,757.0,33.0,https://pypi.org/project/metakernel,21746.0,https://anaconda.org/conda-forge/metakernel,2023-07-10 17:36:32.644,727929.0,1.0,,2023-07-10 14:19:01.843,76.0,,,,,,,,,,,,,,,,,,,,,
65,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,26,False,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-08-01 18:26:35.000000,2022-06-25 19:26:22,372.0,,60.0,23.0,89.0,54.0,86.0,166.0,2022-06-25 19:39:15.000,0.4.0,,73929.0,20.0,205.0,,25.0,https://pypi.org/project/jupyter_sphinx,71062.0,https://anaconda.org/conda-forge/jupyter_sphinx,2023-06-16 13:24:13.395,220798.0,2.0,,2022-06-25 19:39:15.000,205.0,,,,,,,,,,,,,,,,,,,,,
66,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-07-25 21:05:05.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,461.0,174.0,405.0,2142.0,,,,21093.0,,12.0,12.0,96.0,,,,,,2.0,jupyter/nbviewer,,,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2784323.0,,,,,,,,,,,,,,,,,
67,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2023-06-16 13:20:40.292000,2023-06-10 07:46:30,525.0,3.0,115.0,19.0,69.0,62.0,34.0,943.0,2023-05-05 07:10:14.000,0.6.3,,490849.0,14.0,461.0,461.0,23.0,https://pypi.org/project/jupyter_nbextensions_configurator,473120.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1506977.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
68,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,25,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,176.0,39.0,173.0,59.0,173.0,884.0,2022-08-31 09:02:38.000,2.4.1,,80179.0,18.0,26.0,26.0,30.0,https://pypi.org/project/pythreejs,70220.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,499203.0,2.0,,,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4222.0,,,,,,,,,,,,,,
69,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,24.0,88.0,13.0,47.0,19.0,28.0,818.0,2023-07-02 14:38:00.400,2.4.3,,28160.0,27.0,2054.0,1967.0,19.0,https://pypi.org/project/watermark,20120.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,265333.0,2.0,,2023-07-02 14:38:00.400,87.0,,,,,,,,,,,,,,,,,,,,,
70,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-06-16 16:15:58.169000,2023-04-26 08:52:00,246.0,,49.0,14.0,74.0,60.0,131.0,305.0,2022-02-07 15:18:40.000,1.8.2,,128498.0,31.0,871.0,871.0,12.0,https://pypi.org/project/ipyvuetify,117136.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,136641.0,2.0,,,,,,,,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,8574.0,widgetti/ipyvuetify,,,,,,,,,,,,,
71,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,25,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-06-16 13:18:03.803000,2023-03-06 14:13:15,629.0,,143.0,27.0,140.0,60.0,93.0,222.0,2023-03-06 14:13:35.000,6.6.3,292.0,5149353.0,18.0,,,60.0,https://pypi.org/project/jupyter-console,5106288.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,3788301.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
72,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,25,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-08-01 08:34:53.000000,2023-06-05 08:00:57,186.0,19.0,171.0,20.0,79.0,71.0,83.0,190.0,2020-08-28 12:01:56.000,1.3.2,,15490.0,9.0,119.0,112.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,14976.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,31875.0,1.0,,2020-08-28 12:01:56.000,7.0,,,,,,,,,,,,,,,,,,,,,
73,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-08-02 21:54:20.000000,2023-08-02 18:31:12,4495.0,170.0,48.0,18.0,1410.0,305.0,613.0,100.0,2023-08-01 20:35:46.000,3.6.1,,1149.0,27.0,26.0,26.0,29.0,https://pypi.org/project/jdaviz,1149.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
74,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,24,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,1329.0,,709.0,176.0,478.0,134.0,167.0,5351.0,2023-02-22 03:49:00.886,0.9.3,,520.0,33.0,1.0,,73.0,https://pypi.org/project/knowledge-repo,520.0,,,,2.0,,2023-02-22 03:49:00.886,1.0,,,,,,,,,,,,,,,,,,,,,
75,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,24,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-06-16 13:22:12.750000,2022-12-21 19:56:24,2660.0,,776.0,135.0,847.0,340.0,460.0,5057.0,2022-11-15 17:24:23.000,0.7.0,,412631.0,16.0,,,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,391585.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2023-06-16 13:22:12.750,1767937.0,2.0,,,,,,,,,,,,,,,-6.0,,,,,,,,,
76,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-08-03 08:43:02.000000,2023-08-03 01:33:34,4795.0,165.0,327.0,65.0,1668.0,411.0,936.0,2482.0,2023-06-13 20:52:14.000,1.0.4313020,427.0,15.0,22.0,,,113.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
77,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-08-02 08:28:22.000000,2023-08-02 08:28:21,3170.0,66.0,377.0,80.0,1037.0,222.0,477.0,2356.0,2018-11-07 17:41:58.000,0.1.0,,34.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,34.0,,,,2.0,,2018-11-07 17:41:58.000,,,,,,,,,,,,,,binderhub,,,,,,,,
78,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,183.0,41.0,43.0,54.0,185.0,2056.0,2021-11-15 23:43:33.000,5.2.1,,2739.0,33.0,101.0,77.0,17.0,,,,,,1.0,,,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2739.0,,2021-11-15 23:33:51.644,24.0,,,,,,,,,,,
