,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,47,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2024-04-25 13:33:38.000000,2024-04-17 18:45:47,26978.0,133.0,4410.0,750.0,7052.0,1685.0,5682.0,16136.0,2024-03-31 13:01:52.000,8.23.0,320874.0,44188617.0,185.0,572814.0,535498.0,986.0,https://pypi.org/project/ipython,2024-03-31 13:01:52.000,37316.0,43524779.0,https://anaconda.org/conda-forge/ipython,2024-03-04 14:01:19.927,27114636.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,45,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-04-25 14:29:00.000000,2024-04-22 21:44:20,20465.0,92.0,4158.0,442.0,6040.0,759.0,6874.0,18836.0,2024-04-11 21:02:24.000,3.4.1,,5601564.0,200.0,90504.0,86637.0,691.0,https://pypi.org/project/bokeh,2024-04-11 21:02:24.000,3857.0,5294700.0,https://anaconda.org/conda-forge/bokeh,2024-04-12 05:55:15.282,13731205.0,1.0,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,2024-04-11 21:02:14.826,10.0,8360.0,,,,,,,,,,,,,,,,,,
3,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,45,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2024-04-24 12:34:32.000000,2024-04-22 16:23:35,13540.0,39.0,4596.0,323.0,2424.0,1940.0,2932.0,12224.0,2024-04-17 16:24:29.000,7.1.3,17651.0,24455901.0,153.0,288481.0,279327.0,646.0,https://pypi.org/project/notebook,2024-04-19 17:39:21.000,9154.0,24045651.0,https://anaconda.org/conda-forge/jupyter,2023-10-02 14:08:37.561,4174798.0,1.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-10-20 20:06:40.614669,1071.0,32724507.0,,,,,,,,,,,,,
4,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,40,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,BSD-3-Clause,2015-04-09 06:58:23.000,2024-04-10 16:50:06.799000,2024-04-08 11:09:18,4057.0,20.0,540.0,50.0,973.0,532.0,651.0,1663.0,2024-03-21 17:59:32.000,7.16.3,1101.0,25681042.0,100.0,276875.0,268095.0,271.0,https://pypi.org/project/nbconvert,2024-03-21 17:59:23.000,8780.0,25271910.0,https://anaconda.org/conda-forge/nbconvert,2024-04-10 16:50:06.799,16773710.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
5,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,40,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,BSD-3-Clause,2015-04-09 07:44:14.000,2024-04-22 17:44:40.000000,2024-04-08 12:32:26,2916.0,24.0,369.0,38.0,733.0,269.0,242.0,613.0,2024-03-27 22:25:50.000,6.29.4,2333.0,26702344.0,132.0,368115.0,357291.0,182.0,https://pypi.org/project/ipykernel,2024-03-27 22:25:41.000,10785.0,26693543.0,https://anaconda.org/anaconda/ipykernel,2024-01-22 15:02:52.448,882247.0,1.0,,,,,,,,,,,39.0,,,,,,,,,,,,
6,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,39,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,BSD-3-Clause,2014-06-12 23:22:10.000,2024-04-24 21:11:17.000000,2024-04-24 17:24:13,7507.0,267.0,1967.0,266.0,2335.0,175.0,2223.0,7909.0,2024-04-04 20:15:43.000,4.1.5,,226340.0,81.0,3213.0,2816.0,357.0,https://pypi.org/project/jupyterhub,2024-04-22 06:42:38.000,397.0,158622.0,https://anaconda.org/conda-forge/jupyterhub,2024-04-05 00:18:51.452,1071714.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2024-04-24 17:30:00.494765,333.0,5180622.0,,,,,,,,,,,,,
7,panel,Panel: The powerful data exploration & web app framework for Python.,https://github.com/holoviz/panel,,widgets,39,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2024-04-25 12:26:33.000000,2024-04-24 10:11:06,3873.0,291.0,456.0,55.0,3369.0,1050.0,2371.0,4200.0,2024-04-23 09:51:51.000,1.4.2,,589902.0,378.0,11264.0,11041.0,170.0,https://pypi.org/project/panel,2024-04-23 09:51:51.000,220.0,530801.0,https://anaconda.org/conda-forge/panel,2024-04-09 14:44:10.039,1378046.0,1.0,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,2024-04-23 09:51:36.535,3.0,29144.0,,,,,,,,,,,,,,,,,,
8,pandas-profiling,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,https://github.com/ydataai/ydata-profiling,,widgets,37,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-04-23 19:13:44.000000,2024-04-09 16:00:51,1390.0,19.0,1616.0,151.0,770.0,215.0,558.0,12044.0,2024-03-18 18:22:40.000,4.7.0,82.0,657627.0,57.0,3158.0,2962.0,120.0,https://pypi.org/project/pandas-profiling,2023-02-03 17:59:40.571,196.0,652991.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,426534.0,1.0,,,,,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,,
9,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,37,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2024-04-18 08:55:47.000000,2024-02-08 15:35:20,7825.0,8.0,931.0,78.0,1893.0,750.0,1325.0,3051.0,2024-02-22 16:47:17.000,8.1.2,,17787025.0,155.0,9870.0,3.0,212.0,https://pypi.org/project/ipywidgets,2024-02-08 15:31:21.000,9766.0,17412369.0,https://anaconda.org/conda-forge/ipywidgets,2024-02-08 21:24:52.939,13297986.0,1.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2024-02-08 15:12:36.059,101.0,65401.0,,,,,,,,,,,,,,,,,,
10,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,36,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2024-04-24 18:19:33.000000,2024-04-11 15:34:02,12742.0,23.0,265.0,38.0,975.0,169.0,280.0,449.0,2024-04-11 15:34:20.000,2.14.0,2823.0,25924636.0,150.0,474.0,,522.0,https://pypi.org/project/jupyter_server,2024-04-11 15:34:12.000,474.0,25675108.0,https://anaconda.org/conda-forge/jupyter_server,2024-04-12 01:22:33.105,10726564.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,36,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2024-02-22 18:19:19.000000,2023-11-25 20:30:31,1971.0,,199.0,23.0,262.0,111.0,230.0,393.0,2023-11-15 22:59:37.000,5.5.1,,5079475.0,48.0,177647.0,171254.0,123.0,https://pypi.org/project/qtconsole,2023-11-15 22:59:37.000,6393.0,4977984.0,https://anaconda.org/conda-forge/qtconsole,2023-11-16 21:13:55.750,4668596.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,36,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2024-04-04 13:59:41.149000,2024-04-04 11:20:24,1052.0,11.0,152.0,26.0,256.0,65.0,82.0,247.0,2024-04-04 11:20:44.000,5.10.4,266.0,25911508.0,43.0,288881.0,279792.0,80.0,https://pypi.org/project/nbformat,2024-04-04 11:20:34.000,9086.0,25422837.0,https://anaconda.org/conda-forge/nbformat,2024-04-04 13:59:41.149,21986083.0,1.0,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,2024-04-04 11:20:41.048,3.0,86.0,,,,,,,,,,,,,,,,,,
13,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,35,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2024-04-25 13:45:15.000000,2024-04-25 13:14:54,2057.0,105.0,522.0,45.0,733.0,151.0,206.0,4644.0,2024-04-05 15:28:26.000,0.4.19,33.0,1420085.0,98.0,3326.0,3318.0,66.0,https://pypi.org/project/evidently,2024-04-05 15:28:08.000,8.0,1419600.0,https://anaconda.org/conda-forge/evidently,2024-04-10 19:55:42.879,15547.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,34,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh/blob/main/license,2015-01-21 22:05:27.000,2024-04-25 10:13:50.000000,2024-04-25 09:46:36,10563.0,71.0,620.0,103.0,2649.0,269.0,2255.0,8002.0,2024-04-23 18:35:57.000,0.16.0,9990.0,44679.0,129.0,773.0,671.0,326.0,https://pypi.org/project/xonsh,2024-04-23 18:35:57.000,102.0,44568.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
15,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,34,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2024-04-11 03:48:44.000000,2024-04-04 21:09:10,986.0,11.0,410.0,90.0,392.0,135.0,258.0,5629.0,2023-11-01 22:59:26.000,2.5.0,,1509775.0,74.0,6142.0,5891.0,121.0,https://pypi.org/project/papermill,2023-11-01 22:59:26.000,251.0,1497131.0,https://anaconda.org/conda-forge/papermill,2024-04-09 05:32:22.467,581652.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
16,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,34,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2024-03-25 11:45:32.000000,2024-03-12 11:58:46,2597.0,5.0,270.0,34.0,644.0,190.0,198.0,357.0,2024-03-12 11:59:02.000,8.6.1,1547.0,28905364.0,94.0,2460.0,,131.0,https://pypi.org/project/jupyter-client,2024-03-12 11:58:55.000,2460.0,28428094.0,https://anaconda.org/conda-forge/jupyter_client,2024-03-12 15:19:45.712,21475005.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
17,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,33,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2024-03-24 23:07:40.000000,2024-03-24 22:59:09,2447.0,2.0,380.0,70.0,567.0,134.0,538.0,6417.0,2024-01-13 17:42:20.000,1.16.1,,630787.0,126.0,7566.0,7244.0,85.0,https://pypi.org/project/jupytext,2024-01-13 17:42:20.000,319.0,607658.0,https://anaconda.org/conda-forge/jupytext,2024-01-13 18:58:26.560,782855.0,1.0,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2024-01-13 17:12:47.276,3.0,6111.0,,,,,,,,,,,,,,,,,,
18,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,33,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,BSD-3-Clause,2018-08-21 14:21:42.000,2024-04-17 14:28:59.000000,2024-04-17 14:28:59,1451.0,9.0,488.0,76.0,735.0,305.0,430.0,5211.0,2024-04-02 14:40:48.000,0.2.17,1090.0,122632.0,106.0,11105.0,11006.0,69.0,https://pypi.org/project/voila,2024-04-02 14:39:15.000,96.0,114665.0,https://anaconda.org/conda-forge/voila,2024-04-02 15:31:53.941,333088.0,1.0,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,3.0,186.0,,,,,,,,,,,,,,,,,,
19,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,33,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2024-04-22 16:34:22.000000,2024-03-11 09:38:53,1529.0,9.0,651.0,61.0,767.0,598.0,748.0,3691.0,2024-01-26 21:10:26.000,1.0.0,,93036.0,47.0,13619.0,13456.0,137.0,https://pypi.org/project/jupyter-book,2024-01-26 14:30:38.000,163.0,89603.0,https://anaconda.org/conda-forge/jupyter-book,2024-02-21 13:26:30.376,130482.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
20,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,33,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-04-24 11:50:07.575000,2024-04-24 08:13:45,1179.0,8.0,359.0,66.0,603.0,272.0,350.0,1452.0,2024-04-23 16:00:01.000,0.19.0,,170640.0,82.0,8649.0,8458.0,88.0,https://pypi.org/project/ipyleaflet,2024-04-23 16:00:01.000,185.0,137932.0,https://anaconda.org/conda-forge/ipyleaflet,2024-04-24 11:50:07.575,1123041.0,2.0,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2024-04-23 15:59:25.544,6.0,8814.0,,,,,,,,,,,,,,,,,,
21,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,32,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2024-04-19 09:33:48.000000,2024-04-19 09:33:42,3715.0,22.0,2986.0,190.0,1230.0,11.0,869.0,8190.0,,,,863227.0,,21.0,21.0,246.0,,,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-10-20 20:03:34.298948,445.0,90638899.0,,,,,,,,,,,,,
22,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,32,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-12-30 16:09:02.000000,2023-12-30 16:09:02,11273.0,,552.0,149.0,3990.0,190.0,1522.0,6152.0,2021-10-22 17:46:48.907,7.0.20,1501015.0,90060.0,94.0,45.0,3.0,180.0,https://pypi.org/project/nteract_on_jupyter,2019-07-16 03:59:16.000,5.0,968.0,,,,2.0,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,37.0,73292.0,,,,,,,,,,,,,,,,,,
23,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,32,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2024-04-09 17:44:28.000000,2024-04-09 17:44:28,10410.0,8.0,441.0,78.0,1554.0,65.0,2110.0,2548.0,2024-01-10 20:52:22.000,8.3.0,112.0,2177.0,88.0,648.0,512.0,239.0,https://pypi.org/project/nikola,2024-01-10 20:49:58.000,136.0,2177.0,,,,2.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
24,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,32,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2024-04-16 07:16:47.069000,2024-04-15 13:15:20,518.0,6.0,223.0,38.0,253.0,149.0,162.0,1527.0,2024-04-15 13:25:04.000,0.9.4,,354092.0,50.0,11284.0,11079.0,33.0,https://pypi.org/project/ipympl,2024-04-15 13:20:55.000,201.0,309739.0,https://anaconda.org/conda-forge/ipympl,2024-04-16 07:16:47.069,1559987.0,2.0,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2024-04-15 13:22:39.503,4.0,9687.0,,,,,,,,,,,,,,,,,,
25,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,32,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2024-04-17 12:40:04.000000,2024-04-17 12:40:03,1888.0,4.0,293.0,39.0,704.0,96.0,495.0,1390.0,2023-11-21 14:39:09.000,0.50.0,180.0,157159.0,78.0,2748.0,2710.0,94.0,https://pypi.org/project/jupyterlab-git,2023-11-21 14:38:56.000,31.0,127640.0,https://anaconda.org/conda-forge/jupyterlab-git,2024-02-07 14:03:02.767,538421.0,1.0,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,2023-11-21 14:38:51.510,7.0,17811.0,,,,,,,,,,,,,,,,,,
26,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,32,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2024-04-24 20:56:07.000000,2024-04-22 04:24:58,8746.0,162.0,261.0,42.0,4494.0,399.0,9390.0,1221.0,2024-02-28 17:55:49.000,2024.2.0,,1796.0,34.0,3.0,3.0,272.0,,,,,https://anaconda.org/conda-forge/vscode-jupyter,2023-06-16 19:25:09.142,66485.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
27,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,31,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,BSD-3-Clause,2016-06-03 20:09:17.000,2024-04-20 02:09:07.000000,,,,3069.0,,,2418.0,,13759.0,2024-04-08 14:08:25.772,4.1.6,,19685774.0,522.0,2997.0,,485.0,https://pypi.org/project/jupyterlab,2024-04-19 19:56:02.000,2605.0,19197184.0,https://anaconda.org/conda-forge/jupyterlab,2024-04-19 00:28:24.656,10110043.0,2.0,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,2024-04-19 20:07:19.729,392.0,273483.0,,,,,,,,,,,,,,,,,,
28,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,31,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-04-21 07:15:46.000000,2024-03-26 15:14:29,5965.0,67.0,973.0,113.0,1635.0,98.0,646.0,7530.0,2024-03-25 22:52:24.000,2.10.0,2545.0,21040.0,121.0,141.0,120.0,93.0,https://pypi.org/project/perspective-python,2024-03-25 22:45:59.000,17.0,5147.0,https://anaconda.org/conda-forge/perspective,2024-03-26 20:17:11.439,557803.0,1.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2024-03-25 22:45:31.297,4.0,3485.0,,,,,,,,,,,,,,,,,,
29,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,31,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,BSD-3-Clause,2013-07-13 17:05:16.000,2024-03-21 14:05:18.000000,2022-12-21 19:56:24,2660.0,,803.0,134.0,852.0,352.0,462.0,5172.0,2022-11-15 17:33:00.905,0.7.0,,551373.0,18.0,273.0,20.0,135.0,https://pypi.org/project/jupyter_contrib_nbextensions,2022-11-15 17:33:00.905,253.0,530598.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2023-06-16 13:22:12.750,1911360.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
30,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,31,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2024-03-16 19:02:57.000000,2023-11-21 09:21:22,2132.0,,155.0,42.0,413.0,87.0,263.0,2595.0,2023-11-21 09:21:51.000,4.0.1,126.0,396513.0,36.0,299.0,139.0,50.0,https://pypi.org/project/nbdime,2023-11-21 09:21:36.000,155.0,341534.0,https://anaconda.org/conda-forge/nbdime,2023-11-21 14:11:17.594,992672.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2023-11-21 09:21:48.655,5.0,31334.0,,,,,,,,,,,,,,,,,,
31,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,31,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2024-04-22 14:11:44.000000,2024-04-09 16:58:35,2944.0,67.0,139.0,20.0,531.0,186.0,368.0,1730.0,2024-04-09 17:59:47.000,jupyter-lsp-2.2.5,,88124.0,67.0,1925.0,1893.0,52.0,https://pypi.org/project/jupyterlab-lsp,2024-02-26 15:39:40.000,27.0,50846.0,https://anaconda.org/conda-forge/jupyter-lsp,2024-04-10 00:11:10.767,1560548.0,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-08-26 15:27:01.064,5.0,987.0,,,,,,,,,,,,,,,,,,
32,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,31,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2024-04-15 11:19:02.000000,2024-03-13 00:25:11,382.0,6.0,53.0,11.0,206.0,41.0,70.0,137.0,2024-03-13 00:25:28.000,0.10.0,442.0,20530960.0,41.0,160772.0,160567.0,38.0,https://pypi.org/project/nbclient,2024-03-13 00:25:21.000,205.0,20221985.0,https://anaconda.org/conda-forge/nbclient,2024-03-13 08:16:55.142,14212297.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
33,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,30,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-03-25 09:04:27.051000,2024-03-25 08:55:18,3659.0,3.0,459.0,100.0,1047.0,255.0,368.0,3552.0,2024-02-27 15:38:38.000,0.12.43,,150193.0,112.0,180.0,55.0,64.0,https://pypi.org/project/bqplot,2024-03-25 09:03:21.000,108.0,119802.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1281746.0,2.0,bqplot,https://www.npmjs.com/package/bqplot,2024-03-25 09:04:27.051,17.0,3120.0,,,,,,,,,,,,,,,,,,
34,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,30,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-04-05 13:21:22.787000,2024-04-05 11:33:33,2908.0,40.0,1055.0,121.0,515.0,61.0,300.0,2551.0,2024-04-05 11:35:24.000,8.8.0,,355516.0,47.0,311.0,,113.0,https://pypi.org/project/ipyparallel,2024-04-05 11:35:24.000,311.0,331958.0,https://anaconda.org/conda-forge/ipyparallel,2024-04-05 13:21:22.787,989451.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
35,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2024-03-27 15:24:21.000000,2023-04-21 20:49:35,292.0,,297.0,48.0,98.0,111.0,44.0,1763.0,2023-02-27 00:06:57.430,0.5.0,,204515.0,19.0,6392.0,6324.0,55.0,https://pypi.org/project/ipython-sql,2023-02-27 00:06:57.430,68.0,201724.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,256862.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
36,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,30,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2024-04-24 18:04:27.000000,2024-03-28 20:03:27,3416.0,7.0,310.0,44.0,943.0,257.0,663.0,1255.0,2024-03-26 10:47:37.000,0.9.2,352.0,13490.0,40.0,566.0,544.0,105.0,https://pypi.org/project/nbgrader,2024-03-26 10:47:25.000,22.0,9213.0,https://anaconda.org/conda-forge/nbgrader,2024-03-27 13:36:44.749,158158.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
