,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,conda_dependent_project_count,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
191,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,17,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2022-06-23 18:20:38.000000,2022-06-23 18:20:37,209.0,1.0,10.0,3.0,63.0,1.0,32.0,56.0,2022-04-08 13:51:10.322,3.3.1,3252.0,9415.0,32.0,,,9.0,https://pypi.org/project/jupyter-archive,2022-04-08 13:50:50.000,,2233.0,https://anaconda.org/conda-forge/jupyter-archive,2022-04-08 17:06:07.608,25030.0,3.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2022-04-08 13:51:10.322,,6326.0,,,,,,,,,,,,,,,,,
192,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,98.0,,21.0,4.0,28.0,6.0,17.0,40.0,2021-10-28 11:35:32.000,1.0.0,,4133.0,8.0,67.0,64.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,2021-10-28 11:35:32.000,3.0,4133.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
193,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,17,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2022-06-10 13:52:59.742000,2022-06-10 13:52:09,160.0,25.0,5.0,3.0,13.0,42.0,57.0,39.0,2022-06-10 13:52:59.742,0.17.0,,317.0,19.0,1.0,,3.0,https://pypi.org/project/ipysigma,2022-06-08 16:10:49.000,1.0,270.0,,,,3.0,ipysigma,https://www.npmjs.com/package/ipysigma,2022-06-10 13:52:59.742,,47.0,,,,,,medialab/ipysigma,,,,,,,,,,,
194,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,139.0,66.0,90.0,39.0,46.0,1050.0,,,,1823.0,,,,9.0,,,,,,,,3.0,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,7.0,131279.0,,,,,,,,,,,,
195,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2022-04-15 12:53:57.000000,2021-12-29 07:49:50,283.0,,82.0,38.0,56.0,17.0,79.0,739.0,,,,84.0,7.0,,,26.0,,,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,2936.0,3.0,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,388.0,,,,,,,,,,,,
196,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38,57.0,,33.0,63.0,25.0,11.0,12.0,558.0,2018-01-08 14:52:15.000,0.1.15,,2744.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,2018-01-08 14:52:15.000,2.0,2744.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
197,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,16,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2022-07-07 15:24:16.000000,2020-01-04 12:02:35,634.0,,44.0,12.0,89.0,44.0,37.0,372.0,2020-01-04 11:56:53.000,0.3.3,,525.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,2020-01-04 11:56:53.000,,525.0,,,,3.0,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,,,,,
198,JupyterWith,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,16,True,,tweag/jupyterWith,,https://github.com/tweag/jupyterWith,MIT,2018-12-18 10:10:58.000,2022-07-13 06:29:10.000000,2022-07-11 19:13:07,394.0,11.0,78.0,39.0,118.0,46.0,58.0,343.0,,,,,,,,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
199,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,16,False,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-06 23:10:43.000000,2021-02-24 06:31:50,31.0,,31.0,10.0,25.0,17.0,10.0,292.0,2020-06-27 13:40:43.778,0.2.1,,7161.0,9.0,2.0,2.0,6.0,,,,,,,,3.0,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,,7161.0,,,,,,,,,,,,,,,,,
200,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,16,False,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18,57.0,,53.0,13.0,16.0,37.0,26.0,276.0,2017-09-08 07:23:49.000,0.4.3,,804.0,9.0,9.0,,10.0,https://pypi.org/project/nbopen,2018-04-25 07:36:48.000,9.0,804.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
201,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,16,True,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,51.0,17.0,8.0,15.0,11.0,245.0,2020-02-03 15:59:07.000,1.0.0,1881.0,1245.0,8.0,,,7.0,,,,,,,,3.0,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44056.0,,,,,,,,,,,,
202,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,True,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,1.0,51.0,7.0,23.0,30.0,7.0,164.0,2022-01-18 10:19:53.000,2.1.1,2403.0,1935.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2022-01-18 10:19:53.000,,1881.0,,,,3.0,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,916.0,,,,,,,,,,,,
203,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,16,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,158.0,,31.0,10.0,36.0,38.0,28.0,129.0,,,,5227.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,376388.0,3.0,,,,,,,,,,,,,,,,,,,,,,
204,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,16,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,7.0,189.0,31.0,103.0,121.0,2021-03-24 19:57:48.307,1.0.0,,3475.0,16.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,2021-03-24 19:56:11.000,,3275.0,,,,3.0,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,,200.0,,,,,,,,,,,,,,,,,
205,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,16,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2022-07-14 10:13:03.000000,2022-07-06 14:21:20,374.0,22.0,10.0,5.0,155.0,7.0,31.0,108.0,2022-05-17 16:40:31.000,0.0.33,793.0,573.0,28.0,,,8.0,https://pypi.org/project/jupyverse,2022-05-17 16:40:06.000,,119.0,https://anaconda.org/conda-forge/fps-auth,2022-05-18 07:18:25.801,1465.0,3.0,,,,,,,,,,,,,,,,,,,,,,
206,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,16,True,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,7.0,13.0,6.0,33.0,105.0,2021-09-16 15:37:05.151,0.7.1,,63637.0,20.0,,,5.0,https://pypi.org/project/jupyterlab-flake8,2021-09-16 15:36:42.000,,63377.0,,,,3.0,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,260.0,,,,,,,,,,,,,,,,,
207,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,16,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2022-07-07 10:57:13.000000,2022-02-21 08:59:58,337.0,,19.0,15.0,86.0,11.0,33.0,93.0,2022-02-21 09:56:36.997,1.2.0,,1059.0,14.0,1.0,,6.0,https://pypi.org/project/jupyterlab_hdf,2022-02-21 09:56:23.000,1.0,515.0,,,,3.0,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2022-02-21 09:56:36.997,,544.0,,,,,,,,,,,,,,,,,
208,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,16,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,15.0,7.0,12.0,9.0,5.0,80.0,2018-08-10 16:52:09.000,0.1.0,,674.0,4.0,287.0,283.0,6.0,https://pypi.org/project/nbzip,2018-08-10 16:52:09.000,4.0,674.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
209,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,136.0,,25.0,22.0,32.0,7.0,20.0,76.0,2017-04-05 01:49:01.000,0.7.0,,1264.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,2017-04-05 01:49:01.000,6.0,192.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,75074.0,3.0,,,,,,,,,,,,,,,,,,,,,,
210,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,16,True,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36,115.0,,36.0,10.0,36.0,17.0,20.0,44.0,2018-06-19 13:50:35.000,0.5.2,,905.0,8.0,43.0,40.0,14.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,3.0,905.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
211,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,16,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2022-07-04 19:08:27.000000,2022-07-04 19:08:26,231.0,39.0,6.0,1.0,57.0,1.0,22.0,37.0,2022-04-11 19:08:49.000,0.3.4,,325.0,13.0,3.0,3.0,2.0,https://pypi.org/project/jupyterlab-commands,2022-04-11 19:08:49.000,,98.0,https://anaconda.org/conda-forge/jupyterlab_commands,2022-04-11 23:57:50.509,5909.0,3.0,,,,,,,,,,,,,,,,,,,,,,
212,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,True,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-02-23 01:53:13.000000,2022-02-19 09:55:04,143.0,,96.0,48.0,39.0,28.0,65.0,741.0,,,5807.0,156.0,3.0,,,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
213,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,15,False,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2022-07-07 11:02:09.000000,2020-02-14 15:11:45,343.0,,29.0,13.0,39.0,10.0,16.0,444.0,2020-02-06 15:50:53.838,0.6.1,,33.0,9.0,,,12.0,,,,,,,,3.0,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838,,33.0,,,,,,,,,,,,,,,,,
214,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,15,True,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,37.0,21.0,6.0,1.0,15.0,442.0,2018-03-28 15:38:57.000,0.3.0,,166.0,9.0,,,4.0,https://pypi.org/project/py_d3,2018-03-28 15:38:57.000,,166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
215,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,235.0,2020-07-07 15:27:22.000,0.2.4,,32.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,2020-07-07 15:27:22.000,1.0,32.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
216,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,True,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,8.0,9.0,4.0,10.0,13.0,217.0,2020-03-14 15:54:46.503,1.0.0,,3178.0,19.0,14.0,11.0,2.0,,,,,,,,3.0,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503,3.0,3178.0,,,,,,,,,,,,,,,,,
217,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,15,True,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2022-07-07 21:16:18.000000,2022-04-13 05:12:13,318.0,,27.0,10.0,107.0,32.0,12.0,198.0,2021-04-01 19:36:39.000,0.4.0,,145.0,5.0,,,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,34.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2021-05-13 17:42:03.926,704.0,3.0,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,,61.0,,,,,,,,,,,,,,,,,
218,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2022-04-25 14:34:00.000000,2022-04-09 19:55:54,125.0,,14.0,7.0,33.0,6.0,18.0,153.0,2021-07-17 23:46:41.952,0.4.1,,4271.0,12.0,3.0,3.0,4.0,,,,,,,,3.0,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,,4271.0,,,,,,,,,,,,,,,,,
219,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,False,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01,77.0,,16.0,6.0,11.0,7.0,22.0,143.0,2018-02-12 13:01:06.000,1.1.1,,2908.0,3.0,6.0,,6.0,https://pypi.org/project/environment_kernels,2018-02-12 12:56:44.000,6.0,2908.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
220,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2022-04-29 05:20:16.000000,2022-04-29 05:20:16,378.0,8.0,23.0,13.0,86.0,12.0,42.0,117.0,2021-06-04 01:03:11.000,0.3.1,,537.0,7.0,,,9.0,https://pypi.org/project/jupyter-fs,2021-06-04 01:03:11.000,,381.0,https://anaconda.org/conda-forge/jupyter-fs,2021-06-04 06:32:01.358,3445.0,3.0,,,,,,,,,,,,,,,,,,,,,,
221,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,15,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2022-07-08 04:18:14.000000,2022-02-28 07:33:00,195.0,,7.0,7.0,66.0,11.0,19.0,109.0,2021-11-13 10:58:20.000,0.5.2,32.0,3098.0,12.0,2.0,,6.0,https://pypi.org/project/ipylab,2021-11-13 10:58:14.000,2.0,2630.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438,11649.0,3.0,ipylab,https://www.npmjs.com/package/ipylab,2021-11-13 10:58:18.242,,103.0,,,,,,,,,,,,,,,,,
222,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,15,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2022-07-05 01:10:30.000000,2022-07-05 01:10:29,193.0,36.0,9.0,2.0,35.0,4.0,32.0,105.0,2022-03-15 23:37:04.000,0.2.4,,342.0,20.0,,,2.0,https://pypi.org/project/jupyterlab-email,2022-03-15 23:37:04.000,,82.0,,,,3.0,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,260.0,,,,,,,,,,,,,,,,,
223,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,22.0,26.0,32.0,24.0,10.0,90.0,2020-05-01 11:39:08.310,0.3.0,,172.0,4.0,,,10.0,https://pypi.org/project/jupyterlab-commenting-service,2019-10-18 14:13:09.000,,29.0,,,,3.0,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,,143.0,,,,,,,,,,,,,,,,,
224,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,15,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2022-07-11 11:16:46.000000,2022-07-11 08:51:03,2089.0,321.0,6.0,,4.0,,,69.0,,,,,,,,34.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
225,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,15,True,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,BSD-3-Clause,2018-04-20 16:11:58.000,2022-06-23 18:21:56.000000,2022-06-23 18:21:55,134.0,3.0,9.0,6.0,66.0,2.0,11.0,68.0,2022-04-19 08:16:34.666,3.1.0,,529.0,22.0,3.0,3.0,4.0,https://pypi.org/project/jupyterlab-kernelspy,2022-04-19 08:16:15.000,,88.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2022-04-19 12:19:19.604,3328.0,3.0,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2022-04-19 08:16:34.666,,164.0,,,,,,,,,,,,,,,,,
226,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,15,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-04-08 03:46:35.294000,2022-02-15 23:26:20,310.0,,3.0,4.0,,11.0,48.0,53.0,2022-02-15 23:26:01.000,0.8.4,,779.0,43.0,,,4.0,https://pypi.org/project/jupyterlab-sos,2022-02-15 23:26:01.000,,154.0,https://anaconda.org/conda-forge/jupyterlab-sos,2022-04-08 03:46:35.294,16220.0,3.0,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,,148.0,,,,,,,,,,,,,,,,,
227,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,15,True,knowledgelab,timkpaine/knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2022-06-13 12:58:37.000000,2022-06-13 12:58:36,151.0,16.0,6.0,7.0,35.0,5.0,24.0,45.0,2018-10-16 21:43:49.317,0.0.6,,27.0,5.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,2017-10-19 21:16:50.000,,9.0,,,,3.0,knowledgelab,https://www.npmjs.com/package/knowledgelab,2018-10-16 21:43:49.317,,18.0,,,,,,,,,,,,,,,,,
228,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,15,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2022-07-12 21:43:12.000000,2021-10-21 06:25:29,348.0,,4.0,5.0,294.0,,32.0,13.0,2020-04-22 09:38:54.000,0.7.3,,1123.0,15.0,,,12.0,https://pypi.org/project/jupyter-nbrequirements,2020-04-22 09:38:54.000,,1123.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
229,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,15,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43,172.0,,3.0,2.0,21.0,2.0,4.0,13.0,2021-01-05 12:56:20.000,0.6.0,,1177.0,10.0,61.0,53.0,4.0,https://pypi.org/project/ipyscales,2021-01-05 12:56:20.000,1.0,76.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793,52851.0,3.0,jupyter-scales,https://www.npmjs.com/package/jupyter-scales,2021-01-05 09:52:46.342,7.0,23.0,,,,,,,,,,,,,,,,,
230,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,112.0,48.0,16.0,23.0,53.0,2248.0,,,,,,,,9.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
