,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
112,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,22,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-04-12 08:56:19.000000,2023-04-12 08:55:43,520.0,16.0,264.0,60.0,217.0,144.0,121.0,2593.0,,,,3711.0,18.0,,,24.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-04-12 08:30:57.660,193015.0,2.0,,,,,,,,,,,,,,,,,,,,,,
113,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,22,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-04-04 22:48:47.000000,2023-04-04 22:48:47,2159.0,3.0,250.0,47.0,638.0,49.0,718.0,2461.0,2018-08-01 13:19:52.714,0.0.6,,23.0,6.0,,,112.0,,,,,,,,2.0,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,23.0,,,,,,,IHaskell/IHaskell,,,,,,,,,
114,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,237.0,48.0,12.0,22.0,8.0,884.0,2021-01-22 17:06:54.671,0.4.0,,12138.0,10.0,357.0,354.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,1753.0,,,,1.0,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,2.0,10385.0,,,,,,,,,,,,,,,,
115,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,False,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,328.0,,151.0,29.0,104.0,80.0,56.0,796.0,2021-10-12 17:42:50.869,1.8.1,,63109.0,40.0,5.0,,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,4.0,10711.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1748307.0,3.0,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,1.0,978.0,,,,,,,,,,,,,,,,
116,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,99.0,,82.0,14.0,44.0,17.0,28.0,781.0,2022-05-27 13:55:46.000,2.3.1,,27613.0,22.0,1913.0,1834.0,17.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,79.0,24397.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,250906.0,2.0,,,,,,,,,,,,,,,,,,,,,,
117,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-02-16 15:13:34.000000,2023-02-08 18:25:23,1153.0,1.0,218.0,52.0,199.0,12.0,,712.0,2022-04-21 19:01:00.000,0.5.0,,11442.0,14.0,9.0,,106.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,11442.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
118,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,22,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2023-03-15 06:08:24.000000,2022-11-28 09:20:26,307.0,,66.0,20.0,122.0,70.0,61.0,519.0,2022-11-28 09:27:38.314,0.7.0,,50043.0,24.0,29.0,6.0,13.0,https://pypi.org/project/ipysheet,2022-11-28 09:25:01.163,21.0,47005.0,https://anaconda.org/conda-forge/ipysheet,2022-11-28 14:56:47.302,75817.0,3.0,,ipysheet,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,2.0,1552.0,,,,,,,,,,,,,,,,
119,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-04-12 12:19:01.000000,2023-04-12 12:18:58,615.0,8.0,74.0,36.0,193.0,37.0,72.0,462.0,2022-11-15 08:09:59.040,3.3.1,,2178.0,32.0,7.0,3.0,29.0,https://pypi.org/project/jupyterlab-katex,2022-01-17 16:38:22.000,1.0,428.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,2374.0,1.0,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2022-11-15 08:09:59.040,3.0,1656.0,,,,,,,,,,,,,,,,
120,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,22,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2023-04-13 01:01:23.000000,2023-03-23 06:21:41,267.0,85.0,40.0,20.0,106.0,19.0,24.0,428.0,2022-04-19 10:58:08.000,2.0.3,,1783.0,8.0,36.0,33.0,4.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,115.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,126808.0,3.0,,,,,,,,,,,,,,,,,,,,,,
121,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,22,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,423.0,,63.0,24.0,52.0,31.0,150.0,425.0,2022-11-29 02:05:39.186,0.35.1,104.0,11848.0,114.0,7.0,,20.0,https://pypi.org/project/octave_kernel,2022-11-29 02:05:39.186,7.0,5646.0,https://anaconda.org/conda-forge/octave_kernel,2022-11-29 06:02:13.184,471302.0,2.0,,,,,,,,,,,,,,,,,,,,,,
122,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-03-28 19:13:43.000000,2023-03-28 19:13:42,393.0,24.0,61.0,16.0,124.0,6.0,79.0,332.0,2023-03-28 17:03:54.000,0.4.0,,11926.0,25.0,9.0,7.0,17.0,https://pypi.org/project/jupyterlab_templates,2019-06-30 05:07:41.000,,8087.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-03-28 18:54:57.217,10821.0,2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2022-11-16 20:28:24.501,2.0,3530.0,,,,,,,finos/jupyterlab_templates,,,,,,,,,
123,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,27.0,18.0,41.0,24.0,25.0,257.0,2021-01-06 19:12:18.000,0.4.2,,18484.0,7.0,237.0,220.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,17.0,18125.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,13647.0,3.0,,,,,,,,,,,,,,,,,,,,,,
124,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,22,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-04-13 13:18:52.000000,2023-04-13 13:01:34,4284.0,166.0,45.0,19.0,1280.0,324.0,579.0,88.0,2023-03-22 17:25:06.000,3.4.0,,458.0,31.0,,,31.0,https://pypi.org/project/jdaviz,2023-03-09 20:14:00.721,,458.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
125,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-04-07 14:00:33.000000,2023-04-07 14:00:33,531.0,15.0,61.0,11.0,139.0,29.0,70.0,62.0,2022-09-09 11:33:03.525,1.1.0,,6151.0,12.0,51.0,51.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2022-09-09 11:33:03.525,,6151.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
126,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-04-13 14:41:22.000000,2023-02-23 20:04:13,107.0,17.0,12.0,5.0,60.0,3.0,5.0,48.0,2023-02-23 19:57:58.885,1.9.0,,143057.0,25.0,457.0,427.0,3.0,https://pypi.org/project/ipyvue,2022-09-22 15:30:48.129,18.0,136867.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,82001.0,3.0,,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2023-02-23 19:57:28.315,12.0,4327.0,,,,,,,widgetti/ipyvue,,,,,,,,,
127,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-03-15 04:40:31.000000,2023-02-19 22:18:22,300.0,3.0,9.0,5.0,46.0,7.0,9.0,37.0,2023-02-19 22:37:47.000,4.3.3,,86676.0,20.0,774.0,748.0,5.0,https://pypi.org/project/ipydatawidgets,2022-08-24 15:30:20.601,26.0,82863.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,221211.0,3.0,,,,,,,,,,,,,,,,,,,,,,
128,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-01-06 01:49:20.000000,2022-04-28 20:49:58,640.0,,577.0,42.0,254.0,52.0,39.0,5988.0,2020-10-27 19:53:29.453,5.11.0,,245.0,71.0,7.0,5.0,27.0,,,,,,,,3.0,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,2.0,245.0,,,,,,,,,,,,,,,,
129,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,394.0,72.0,32.0,3.0,90.0,3035.0,2021-07-13 22:12:59.000,0.13.2,,11094.0,4.0,,,11.0,,,,,,,,3.0,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,521419.0,,,,,,,,,,,
130,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,44.0,,284.0,19.0,39.0,63.0,33.0,1903.0,2021-06-11 15:17:12.000,0.3.0,,4015.0,13.0,103.0,103.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,4015.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
131,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-03-14 17:39:07.000000,2023-01-10 15:02:24,169.0,,84.0,24.0,100.0,39.0,123.0,971.0,2021-04-10 13:07:39.934,3.0.9,,13478.0,11.0,5.0,5.0,19.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2021-04-10 13:07:22.000,,9273.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,14245.0,2.0,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,3612.0,,,,,,,,,,,,,,,,
132,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,114.0,20.0,29.0,46.0,29.0,843.0,2017-11-16 17:59:43.000,1.5.1,,6846.0,26.0,247.0,219.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,28.0,6246.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34845.0,3.0,,,,,,,,,,,,,,,,,,,,,,
133,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,21,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-04-11 12:08:51.000000,2023-04-11 12:08:51,103.0,2.0,127.0,26.0,31.0,36.0,63.0,628.0,2022-12-17 19:23:02.426,0.9.0,,14689.0,12.0,28.0,,17.0,https://pypi.org/project/bash_kernel,2022-12-17 19:23:02.426,28.0,12117.0,https://anaconda.org/conda-forge/bash_kernel,2022-12-19 09:25:54.193,110609.0,2.0,,,,,,,,,,,,,,,,,,,,,,
134,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,21,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2022-11-21 06:29:00.831000,2020-11-04 01:10:24,87.0,,52.0,5.0,26.0,4.0,5.0,573.0,2022-11-21 06:29:00.831,2.2.0,,63792.0,29.0,126.0,,5.0,https://pypi.org/project/pick,2022-11-21 06:29:00.831,126.0,63792.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
135,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,21,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-04-13 10:24:17.577000,2023-04-12 13:35:06,229.0,7.0,67.0,15.0,91.0,33.0,38.0,497.0,2023-04-12 13:50:00.731,0.8.0,,58110.0,120.0,5.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,2022-11-23 09:59:00.656,1.0,56502.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-04-13 10:24:17.577,30156.0,2.0,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,2.0,855.0,,,,,,,,,,,,,,,,
136,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-03-09 15:40:33.000000,2023-03-09 15:40:32,97.0,1.0,70.0,27.0,11.0,7.0,50.0,417.0,2020-06-09 08:23:50.000,0.8.0,,4868.0,16.0,364.0,342.0,9.0,https://pypi.org/project/appmode,2020-06-09 08:23:50.000,22.0,1791.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,200028.0,2.0,,,,,,,,,,,,,,,,,,,,,,
137,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,21,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-02-19 13:16:50.000000,2022-11-29 20:28:15,127.0,,38.0,15.0,65.0,45.0,47.0,352.0,2020-08-11 16:50:08.000,0.1.3,,1577.0,7.0,216.0,216.0,15.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,14.0,https://anaconda.org/conda-forge/testbook,2021-06-02 23:59:03.381,45347.0,3.0,,,,,,,,,,,,,,,,,,,,,,
138,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,21,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-03-15 11:51:05.000000,2023-03-14 10:04:23,136.0,5.0,42.0,20.0,93.0,18.0,81.0,214.0,2023-03-14 10:13:01.307,3.0.7,,55507.0,19.0,18.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,2022-09-20 16:25:47.708,14.0,44927.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-03-15 00:56:17.536,49064.0,2.0,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2023-03-14 10:13:01.307,2.0,9137.0,,,,,,,,,,,,,,,,
139,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,21,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-03-15 03:17:02.000000,2022-07-20 12:02:54,113.0,,35.0,4.0,46.0,21.0,16.0,178.0,2022-07-20 12:04:00.552,4.0.0,,2839.0,13.0,1228.0,1226.0,7.0,https://pypi.org/project/theme-darcula,2022-07-20 12:04:00.552,,1553.0,https://anaconda.org/conda-forge/theme-darcula,2022-07-20 16:15:49.885,16196.0,1.0,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,2.0,612.0,,,,,,,,,,,,,,,,
140,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-04-04 06:22:43.000000,2023-03-01 16:11:38,371.0,4.0,115.0,17.0,137.0,67.0,76.0,150.0,2022-10-05 04:48:28.224,1.2.0,,4001.0,10.0,29.0,25.0,42.0,https://pypi.org/project/batchspawner,2022-10-05 04:48:28.224,4.0,4001.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
141,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-03-15 11:59:49.000000,2022-12-20 11:05:47,1701.0,,20.0,2.0,1062.0,36.0,25.0,112.0,2021-09-07 13:41:02.000,0.7.0,,20678.0,846.0,394.0,368.0,13.0,https://pypi.org/project/mknotebooks,2022-12-20 11:06:52.930,26.0,20678.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
142,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,21,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-01-05 11:12:53.000000,2022-09-24 00:33:01,231.0,,83.0,14.0,64.0,32.0,47.0,103.0,2022-09-07 23:29:00.801,2.1.0,,12930.0,13.0,44.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,2022-09-07 23:29:00.801,1.0,12575.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2022-09-08 05:30:35.228,16715.0,2.0,,,,,,,,,,,,,,,,,,,,,,
143,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,20,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,196.0,,188.0,35.0,31.0,13.0,14.0,1026.0,2021-06-14 15:07:13.000,1.1.0,,16805.0,10.0,6.0,,13.0,https://pypi.org/project/pyforest,2021-06-14 15:07:13.000,6.0,16805.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
144,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-03-24 20:43:49.000000,2022-11-18 19:34:59,438.0,,67.0,15.0,123.0,38.0,55.0,545.0,2021-09-15 15:34:35.000,3.1.0,,5247.0,16.0,9.0,5.0,22.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,2.0,3977.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,9130.0,2.0,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,2.0,1017.0,,,,,,,,,,,,,,,,
145,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,20,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,212.0,,55.0,21.0,51.0,16.0,29.0,517.0,2022-02-11 15:19:00.000,1.0.0,,1508.0,11.0,10.0,10.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,80.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,13033.0,3.0,,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66460.0,,,,,,,,,,,
146,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-03-14 15:25:47.000000,2022-09-05 14:24:06,238.0,,99.0,31.0,83.0,29.0,37.0,351.0,2021-11-27 17:02:34.000,3.0.1,,6029.0,23.0,9.0,5.0,16.0,https://pypi.org/project/jupyterlab-github,2021-11-27 16:59:30.000,2.0,1430.0,,,,2.0,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,2.0,4599.0,,,,,,,,,,,,,,,,
147,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,20,False,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-03-04 10:34:32.000000,2022-02-15 08:27:46,176.0,,29.0,5.0,59.0,27.0,21.0,281.0,2021-02-04 22:39:49.000,0.8.0,,15775.0,20.0,4.0,2.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,11388.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2022-09-02 08:38:51.500,21411.0,2.0,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,3564.0,,,,,,,,,,,,,,,,
148,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,20,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-02-16 13:40:19.000000,2023-02-16 13:40:18,633.0,2.0,46.0,15.0,220.0,4.0,111.0,268.0,2022-05-04 07:37:18.000,0.3.21,979.0,4715.0,50.0,122.0,115.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,3.0,3028.0,https://anaconda.org/conda-forge/retrolab,2022-05-04 08:31:56.164,36948.0,3.0,,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,47.0,,,,,,,,,,,,,,,,
149,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,20,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-03-29 20:58:45.000000,2023-03-29 20:58:44,44.0,1.0,38.0,4.0,39.0,6.0,38.0,262.0,2022-12-28 12:53:08.808,2.3.1,,311611.0,10.0,4.0,2.0,13.0,https://pypi.org/project/jupyterlab-execute-time,2022-12-28 12:53:08.808,,308530.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2022-12-28 16:26:29.965,36155.0,2.0,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,2.0,1742.0,,,,,,,,,,,,,,,,
