,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
39,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,29,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-06-01 13:34:25.015706,2023-06-01 12:54:47,3322.0,35.0,2891.0,190.0,1084.0,21.0,802.0,7700.0,,,,939524.0,,,,232.0,,,,,,2.0,,,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-06-01 13:34:25.015706,402.0,89254800.0,,,,,,,,,,,
40,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-06-01 05:57:47.000000,2023-05-31 16:36:59,2606.0,35.0,326.0,47.0,770.0,182.0,347.0,1491.0,2022-10-18 19:01:00.000,2022.10.0,,2547.0,19.0,208.0,181.0,116.0,https://pypi.org/project/jupyter-repo2docker,2547.0,,,,2.0,,2022-10-18 19:00:01.421,27.0,,,,,,,,,,,,,,,,,,,,
41,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-06-01 13:56:56.000000,2023-05-31 21:34:03,1594.0,79.0,218.0,22.0,1805.0,44.0,221.0,845.0,2023-04-27 13:14:59.000,0.27.0,,4956.0,30.0,58.0,58.0,36.0,https://pypi.org/project/raiwidgets,4956.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
42,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,3.0,864.0,269.0,98.0,78.0,81.0,7139.0,2019-07-01 16:35:20.000,1.0.0,,131876.0,4.0,181.0,181.0,31.0,https://pypi.org/project/facets-overview,131876.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
43,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-04-07 08:27:25.000000,2023-04-07 08:27:12,764.0,2.0,414.0,82.0,199.0,154.0,288.0,3545.0,2020-10-29 01:31:20.000,5.7.1,,11626.0,31.0,2639.0,2469.0,44.0,https://pypi.org/project/RISE,7438.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,267698.0,2.0,rise-reveal,2022-11-03 16:45:29.021,169.0,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,1.0,6.0,,,,,,,,,,,,,,,,
44,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,28,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-05-30 13:50:55.000000,2023-04-07 13:49:17,1829.0,3.0,262.0,37.0,659.0,98.0,462.0,1266.0,2022-12-15 13:25:32.000,0.41.0,,136301.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,114953.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-12-16 08:18:31.363,427627.0,1.0,@jupyterlab/git,,,https://www.npmjs.com/package/@jupyterlab/git,,,13429.0,,,,,,,,,,,,,,,,
45,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-05-26 18:34:47.000000,2023-02-18 21:57:11,7583.0,,35.0,8.0,68.0,63.0,1375.0,252.0,2019-05-21 01:06:30.000,0.9.11,,5500.0,55.0,4179.0,4179.0,36.0,https://pypi.org/project/sos-notebook,2762.0,https://anaconda.org/conda-forge/sos,2023-02-19 02:04:39.589,147864.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
46,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,27,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-05-31 22:51:26.080000,2023-05-31 04:46:37,5629.0,148.0,679.0,110.0,1458.0,78.0,544.0,6287.0,,,,16867.0,38.0,9.0,9.0,88.0,https://pypi.org/project/perspective-python,5285.0,https://anaconda.org/conda-forge/perspective,2023-05-31 22:51:26.080,354317.0,1.0,@finos/perspective-jupyterlab,,,https://www.npmjs.com/package/@finos/perspective-jupyterlab,,,1740.0,,,,,,,,,,,,,,,,
47,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,27,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2022-11-03 11:08:08.841000,2021-01-21 14:02:57,1689.0,,386.0,123.0,3797.0,349.0,4175.0,2754.0,2022-06-15 11:25:51.000,2.3.13,32.0,15789.0,55.0,25.0,,81.0,https://pypi.org/project/beakerx,4838.0,https://anaconda.org/conda-forge/beakerx,2022-11-03 11:08:08.841,595397.0,2.0,beakerx,2022-06-15 11:25:51.000,22.0,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,3.0,138.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249108.0,,,,,,,,,,,
48,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,27,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-06-01 09:27:26.000000,2023-05-31 07:22:59,8035.0,172.0,212.0,45.0,3590.0,513.0,8414.0,1033.0,2022-10-12 16:44:26.000,2022.09.120,,2042.0,32.0,,,261.0,,,https://anaconda.org/conda-forge/vscode-jupyter,2022-10-06 10:03:22.369,55157.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
49,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,2157.0,,162.0,41.0,374.0,165.0,260.0,1031.0,2021-02-01 03:34:36.000,1.1.19,,17838.0,92.0,284.0,255.0,33.0,https://pypi.org/project/pixiedust,16777.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,45653.0,2.0,,2021-02-01 03:34:36.000,29.0,,,,,,,,,,,,,,,,,,,,
50,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-05-28 13:58:18.000000,2022-10-21 14:50:27,161.0,,240.0,41.0,46.0,47.0,25.0,915.0,2022-04-01 20:13:44.000,0.4.2,89.0,385949.0,11.0,2924.0,2924.0,10.0,https://pypi.org/project/jupyter-dash,367282.0,https://anaconda.org/conda-forge/jupyter-dash,2022-04-02 17:05:39.218,325858.0,2.0,jupyterlab-dash,,,https://www.npmjs.com/package/jupyterlab-dash,,,8154.0,,,,,,,,,,,,,,,,
51,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,27,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-05-26 02:20:09.000000,2023-05-26 02:20:09,400.0,66.0,75.0,27.0,415.0,112.0,141.0,531.0,2023-03-02 22:39:14.000,0.32.6,78.0,11186.0,49.0,248.0,248.0,7.0,https://pypi.org/project/itkwidgets,4698.0,https://anaconda.org/conda-forge/itkwidgets,2023-05-08 02:09:29.581,326422.0,2.0,itkwidgets,,,https://www.npmjs.com/package/itkwidgets,,,553.0,,,,,,,,,,,,,,,,
52,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-06-01 09:50:05.000000,2023-06-01 09:50:05,684.0,31.0,300.0,27.0,224.0,22.0,241.0,452.0,2021-12-15 16:31:08.730,0.0.1,,11201.0,16.0,182.0,156.0,66.0,https://pypi.org/project/dockerspawner,10884.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,17453.0,2.0,,2021-07-22 10:16:21.000,26.0,,,,,,,,,,,,,,,,,,,,
53,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,27,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2023-04-04 22:10:33.000000,2023-01-11 11:27:13,465.0,,51.0,11.0,95.0,43.0,65.0,405.0,2023-01-11 11:30:08.757,0.10.0,,137441.0,20.0,2654.0,2309.0,33.0,https://pypi.org/project/nbval,132845.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,340150.0,2.0,,2023-01-11 11:30:08.757,345.0,,,,,,,,,,,,,,,,,,,,
54,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,26,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-05-02 00:17:16.000000,2023-04-17 04:04:39,1329.0,25.0,706.0,175.0,475.0,125.0,167.0,5331.0,2023-02-22 03:49:00.886,0.9.3,,615.0,33.0,1.0,,74.0,https://pypi.org/project/knowledge-repo,615.0,,,,2.0,,2023-01-05 19:51:36.871,1.0,,,,,,,,,,,,,,,,,,,,
55,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-05-30 18:54:23.000000,2023-05-30 18:54:22,2206.0,82.0,847.0,91.0,938.0,10.0,305.0,2339.0,2023-05-23 20:01:23.000,8a151f075ccff2e272bcada1d6ae32f4f527fdd1aadcb710f25c2eb557e91d55,,1983.0,100.0,,,148.0,,,,,,3.0,,,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-05-23 20:03:06.552954,169.0,194387.0,,,,,,,,,,,
56,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,26,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-06-01 14:03:26.000000,2023-06-01 13:27:55,1260.0,165.0,237.0,61.0,818.0,121.0,203.0,1521.0,2023-05-15 14:58:56.000,0.13.14,1898.0,209.0,53.0,,,40.0,,,,,,1.0,,,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-05-15 16:55:58.708574,6.0,17614.0,,,,,,,,,,,
57,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,978.0,2022-09-02 21:15:20.926,1.2.1,,96804.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,96804.0,,,,3.0,,2022-09-02 21:15:20.926,12.0,,,,,,,,,,,,,,,,,,,,
58,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,26,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-05-28 00:03:30.000000,2023-05-09 05:06:51,10553.0,165.0,39.0,25.0,1026.0,77.0,561.0,677.0,2023-05-04 17:20:42.000,2.0.0-alpha.4,3669.0,356.0,100.0,9.0,,36.0,,,,,,2.0,stencila,,,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,9.0,67.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,,,,,,
59,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,26,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-05-27 00:51:09.460000,2023-04-26 08:52:00,246.0,30.0,50.0,15.0,74.0,56.0,131.0,295.0,2023-04-18 19:26:36.690,1.8.10,,128014.0,55.0,851.0,811.0,12.0,https://pypi.org/project/ipyvuetify,116663.0,https://anaconda.org/conda-forge/ipyvuetify,2023-05-27 00:51:09.460,125489.0,2.0,jupyter-vuetify,2022-09-02 09:19:01.295,37.0,https://www.npmjs.com/package/jupyter-vuetify,2023-04-18 19:26:36.690,3.0,8682.0,,,,,,widgetti/ipyvuetify,,,,,,,,,,
60,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,26,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-05-25 20:05:28.000000,2023-05-25 20:05:27,210.0,43.0,36.0,5.0,65.0,17.0,70.0,237.0,,,,69939.0,15.0,1215.0,1215.0,19.0,https://pypi.org/project/mkdocs-jupyter,68706.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-03-27 16:53:20.645,38250.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
61,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,26,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-04-24 07:30:00.000000,2022-06-25 19:26:22,372.0,,56.0,22.0,88.0,51.0,86.0,163.0,2022-06-25 19:39:15.000,0.4.0,,100785.0,20.0,245.0,,25.0,https://pypi.org/project/jupyter_sphinx,97973.0,https://anaconda.org/conda-forge/jupyter_sphinx,2022-11-04 09:54:55.560,210949.0,2.0,,2022-06-25 19:39:15.000,245.0,,,,,,,,,,,,,,,,,,,,
62,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,25,False,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2022-11-29 02:06:27.000000,2022-05-21 19:17:40,690.0,,339.0,92.0,259.0,67.0,159.0,4584.0,2022-02-19 00:48:20.000,0.5.1,,13390.0,12.0,143.0,143.0,20.0,https://pypi.org/project/lux-api,12327.0,https://anaconda.org/conda-forge/lux-api,2022-02-22 06:05:22.978,18837.0,2.0,luxwidget,,,https://www.npmjs.com/package/luxwidget,,,391.0,,,,,,,,,,,,,,,,
63,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,25,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-05-10 08:36:12.000000,2023-05-10 08:36:07,326.0,17.0,905.0,3.0,96.0,4.0,17.0,2757.0,2023-05-10 08:40:40.213,0.3.8,,47247.0,112.0,98.0,2.0,3.0,https://pypi.org/project/ipydagred3,551.0,https://anaconda.org/conda-forge/ipydagred3,2022-09-24 12:43:09.322,20369.0,2.0,@jupyter-widgets/jupyterlab-manager,2022-09-23 17:20:12.220,3.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-03-28 15:12:19.903,93.0,46146.0,,,,,,,,,,,,,,,,
64,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,25,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-05-31 16:46:49.000000,2023-05-31 11:37:14,4698.0,241.0,322.0,67.0,1609.0,396.0,911.0,2424.0,2023-05-08 18:30:56.000,1.0.4258030,418.0,16.0,20.0,,,111.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
65,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-05-25 18:41:39.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,459.0,174.0,405.0,2123.0,,,,21398.0,,10.0,10.0,96.0,,,,,,3.0,,,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,32.0,2781797.0,,,,,,,,,,,
66,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,25,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-06-01 13:34:01.633967,2023-03-06 15:57:54,599.0,4.0,293.0,62.0,143.0,70.0,516.0,1624.0,2023-01-20 20:54:32.000,1.3.2,,15586.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,126781.0,1.0,,,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-06-01 13:34:01.633967,54.0,1600899.0,,,IRkernel,,,,,,,,
67,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-05-23 17:25:44.000000,2023-05-23 17:25:44,119.0,20.0,84.0,14.0,46.0,19.0,28.0,803.0,2023-05-23 19:02:01.083,2.4.2,,21464.0,25.0,2006.0,1913.0,18.0,https://pypi.org/project/watermark,18246.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,257487.0,2.0,,2022-05-27 13:55:46.000,93.0,,,,,,,,,,,,,,,,,,,,
68,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,25,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-05-21 09:56:02.000000,2023-04-14 09:35:48,198.0,24.0,36.0,10.0,94.0,17.0,71.0,457.0,2023-03-26 18:44:00.475,1.5.2,,50806.0,37.0,267.0,254.0,6.0,https://pypi.org/project/itables,49812.0,https://anaconda.org/conda-forge/itables,2023-03-26 19:48:42.616,16914.0,2.0,,2023-01-31 23:27:00.572,13.0,,,,,,,,,,,,,,,,,,,,
69,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,25,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-05-09 13:29:13.000000,2023-05-09 13:28:47,355.0,8.0,90.0,7.0,117.0,37.0,39.0,371.0,2023-02-20 14:54:36.000,0.7.2,193.0,41395.0,11.0,367.0,367.0,32.0,https://pypi.org/project/jupyter-resource-usage,27318.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,534915.0,1.0,@jupyter-server/resource-usage,,,https://www.npmjs.com/package/@jupyter-server/resource-usage,,,356.0,,,,,,,,,,,,,,,,
70,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,25,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-06-01 02:37:21.000000,2023-06-01 02:37:20,636.0,18.0,62.0,32.0,391.0,13.0,91.0,346.0,2023-04-12 02:09:01.110,4.0.0,,15931.0,40.0,86.0,2.0,14.0,https://pypi.org/project/vega,9350.0,https://anaconda.org/conda-forge/vega,2023-04-12 22:40:11.820,552817.0,2.0,,2022-02-10 02:01:39.000,84.0,,,,,,,,,,,,,,,,,,,,
71,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-06-01 13:54:57.000000,2023-06-01 12:04:20,4354.0,155.0,46.0,18.0,1343.0,324.0,593.0,92.0,2023-05-25 17:31:49.000,3.5.0,,1818.0,32.0,24.0,24.0,32.0,https://pypi.org/project/jdaviz,1818.0,,,,2.0,,2023-03-09 20:14:00.721,,,,,,,,,,,,,,,,,,,,,
72,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,24,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-05-10 15:33:59.000000,2022-12-21 19:56:24,2660.0,,777.0,136.0,846.0,336.0,459.0,5036.0,2022-11-15 17:24:23.000,0.7.0,,326470.0,16.0,,,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,305766.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2022-12-03 12:02:55.462,1697769.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
73,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,24,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-04-07 02:30:44.000000,2020-04-07 18:56:49,405.0,,398.0,88.0,104.0,157.0,126.0,2963.0,2020-04-07 16:34:17.000,1.3.1,,65284.0,21.0,2.0,2.0,30.0,https://pypi.org/project/qgrid,58894.0,https://anaconda.org/conda-forge/qgrid,2022-11-02 16:27:28.702,385206.0,2.0,qgrid,,,https://www.npmjs.com/package/qgrid,,,372.0,,,,,,,,,,,,,,,,
74,mercury,Build Web Apps in Jupyter Notebook with Python only.,https://github.com/mljar/mercury,,notebook-tools,24,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2023-05-29 10:18:20.000000,2023-05-29 10:18:17,704.0,148.0,179.0,39.0,18.0,18.0,265.0,2813.0,2023-05-26 09:54:10.000,2.3.0,,1010.0,50.0,42.0,42.0,7.0,https://pypi.org/project/mljar-mercury,1010.0,,,,2.0,,2022-09-02 09:05:19.173,,,,,,,,,,,,,,,,,,,,,
75,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-04-25 20:59:16.000000,2023-04-25 20:59:15,216.0,9.0,905.0,7.0,81.0,10.0,16.0,2757.0,2023-03-28 15:12:19.903,5.0.7,,46478.0,112.0,107.0,12.0,5.0,https://pypi.org/project/ipyregulartable,182.0,https://anaconda.org/conda-forge/ipyregulartable,2022-09-24 21:00:28.551,4655.0,2.0,@jupyter-widgets/jupyterlab-manager,2022-09-24 16:00:47.625,2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-03-28 15:12:19.903,93.0,46146.0,,,,,,finos/ipyregulartable,,,,,,,,,,
76,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-06-01 05:16:40.000000,2023-06-01 05:16:38,3128.0,101.0,377.0,81.0,1017.0,222.0,476.0,2322.0,2018-11-07 17:41:58.000,0.1.0,,23.0,1.0,8.0,8.0,95.0,https://pypi.org/project/binderhub,23.0,,,,3.0,,2018-11-07 17:41:58.000,,,,,,,,,,,,,,binderhub,,,,,,,
77,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,24,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-02-25 14:32:40.000000,2023-02-25 14:32:40,995.0,,229.0,52.0,121.0,183.0,130.0,1857.0,,,,66648.0,18.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,59333.0,https://anaconda.org/conda-forge/ipyvolume,2023-02-25 10:49:17.977,428336.0,2.0,ipyvolume,,,https://www.npmjs.com/package/ipyvolume,,,1679.0,,,,,,widgetti/ipyvolume,,,,,,,,,,
78,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,24,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-03-16 19:17:40.741000,2023-02-20 00:24:10,1723.0,,176.0,40.0,173.0,57.0,173.0,870.0,2022-08-31 09:02:38.000,2.4.1,,95463.0,18.0,26.0,26.0,30.0,https://pypi.org/project/pythreejs,85524.0,https://anaconda.org/conda-forge/pythreejs,2023-03-16 19:17:40.741,484812.0,2.0,jupyter-threejs,,,https://www.npmjs.com/package/jupyter-threejs,,,4236.0,,,,,,,-5.0,,,,,,,,,
