,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
38,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,29,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-09-17 10:44:45.000000,2023-09-17 10:44:24,767.0,3.0,414.0,83.0,199.0,153.0,293.0,3606.0,2020-10-29 01:31:20.000,5.7.1,,21125.0,31.0,2799.0,2627.0,44.0,https://pypi.org/project/RISE,16976.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,281819.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,5.0,,2022-11-03 16:45:29.021,171.0,,,,,,,2019-07-03 12:51:16.722,1.0,,,,,,,,,,
39,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,29,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-10-11 17:53:58.000000,2023-04-21 20:49:35,292.0,,264.0,47.0,96.0,108.0,43.0,1727.0,,,,106657.0,3.0,5199.0,5199.0,55.0,https://pypi.org/project/ipython-sql,103859.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,240690.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
40,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,29,False,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2023-10-10 00:09:41.000000,2023-10-03 02:40:42,1325.0,42.0,406.0,50.0,409.0,129.0,299.0,1259.0,2023-09-13 15:49:53.000,0.21.0,,33999.0,23.0,313.0,313.0,63.0,https://pypi.org/project/sparkmagic,31124.0,https://anaconda.org/conda-forge/sparkmagic,2023-09-23 23:23:29.586,106380.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
41,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-10-12 02:00:52.000000,2023-10-11 23:03:47,1827.0,146.0,250.0,21.0,2100.0,81.0,224.0,983.0,2023-09-05 14:05:47.000,0.30.0,,5512.0,48.0,71.0,68.0,38.0,https://pypi.org/project/raiwidgets,5512.0,,,,2.0,,,,,2023-08-30 17:31:07.000,3.0,,,,,,,,,,,,,,,,,,
42,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,29,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-10-03 10:42:18.000000,2023-10-03 10:42:17,698.0,11.0,300.0,27.0,233.0,23.0,245.0,460.0,2021-12-15 16:31:08.730,0.0.1,,62752.0,16.0,195.0,168.0,69.0,https://pypi.org/project/dockerspawner,62421.0,https://anaconda.org/conda-forge/dockerspawner,2023-06-16 16:11:56.911,19547.0,2.0,,,,,2021-07-22 10:16:21.000,27.0,,,,,,,,,,,,,,,,,,
43,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,29,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-10-11 15:24:23.901000,2023-10-11 13:27:36,2576.0,12.0,260.0,35.0,618.0,166.0,197.0,331.0,2023-10-11 13:27:55.000,8.4.0,1309.0,22637149.0,62.0,,,130.0,https://pypi.org/project/jupyter-client,22152824.0,https://anaconda.org/conda-forge/jupyter_client,2023-10-11 15:24:23.901,18886752.0,2.0,,,,,,,,,,,,,,,-5.0,,,,,,,,,
44,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,29,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-10-04 03:36:05.000000,2023-10-04 03:25:07,7594.0,6.0,40.0,8.0,70.0,64.0,1380.0,257.0,2023-09-25 05:56:08.000,0.24.4,,5171.0,168.0,4804.0,4768.0,36.0,https://pypi.org/project/sos-notebook,1251.0,https://anaconda.org/conda-forge/sos,2023-09-17 06:17:50.200,160746.0,2.0,,,,,2023-09-25 05:56:08.000,36.0,,,,,,,,,,,,,,,,,,
45,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,869.0,269.0,98.0,78.0,81.0,7186.0,2019-07-01 16:35:20.000,1.0.0,,191978.0,4.0,201.0,201.0,31.0,https://pypi.org/project/facets-overview,191978.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
46,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,28,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-09-17 20:01:08.000000,2023-05-31 20:49:34,1634.0,,453.0,45.0,533.0,133.0,705.0,4521.0,2023-02-15 02:45:01.409,2.3.12,,42114.0,154.0,125.0,,88.0,https://pypi.org/project/nbdev,42114.0,,,,2.0,,,,,2023-02-15 02:45:01.409,125.0,,,,,,,,,,,,,,,,,,
47,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,28,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-10-04 15:09:10.000000,2023-10-04 15:09:09,1905.0,7.0,301.0,46.0,1463.0,267.0,1353.0,1675.0,2023-03-29 14:23:28.000,3.15.0,,4057.0,126.0,60.0,51.0,59.0,https://pypi.org/project/elyra,1337.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,40390.0,1.0,@elyra/services,https://www.npmjs.com/package/@elyra/services,1658.0,,2023-03-29 00:28:01.071,3.0,,,,,,,2023-03-29 00:30:07.768,6.0,,,,,,,,,,
48,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,28,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-10-11 14:28:19.000000,2023-10-10 10:21:10,1858.0,19.0,273.0,37.0,679.0,85.0,481.0,1315.0,2023-09-25 14:00:40.000,0.43.0,59.0,162935.0,51.0,2.0,2.0,92.0,https://pypi.org/project/jupyterlab-git,132250.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-09-25 15:58:41.156,489014.0,1.0,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,18459.0,,,,,,,,,,,,,,,,,,,,,
49,Stencila,"Programmable, reproducible, interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,28,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-10-12 03:32:19.000000,2023-10-12 01:50:40,11066.0,500.0,45.0,25.0,1104.0,10.0,572.0,728.0,2023-10-08 18:44:51.000,2.0.0-alpha.15,3834.0,370.0,100.0,28.0,19.0,37.0,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,103.0,stencila/cloud,,,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,2020-11-06 15:20:04.059,9.0,,,,,,,,,,
50,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,28,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,629.0,,152.0,27.0,141.0,67.0,93.0,230.0,2023-03-06 14:15:13.579,6.6.3,324.0,4824239.0,26.0,110.0,,60.0,https://pypi.org/project/jupyter-console,4779303.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,4042773.0,2.0,,,,,2023-03-06 14:15:13.579,110.0,,,,,,,,,,,,,,,,,,
51,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,27,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-10-09 17:48:08.000000,2023-09-25 08:53:15,10466.0,22.0,592.0,106.0,2580.0,269.0,2196.0,7327.0,2023-08-16 07:02:39.000,0.14.1,9181.0,6551.0,99.0,,,317.0,https://pypi.org/project/xonsh,6462.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
52,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,27,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,1689.0,,386.0,124.0,3797.0,350.0,4176.0,2775.0,2022-06-15 11:25:51.000,2.3.13,35.0,18571.0,55.0,25.0,,81.0,https://pypi.org/project/beakerx,7085.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,614301.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,959.0,beakerx/beakerx,2022-06-15 11:25:51.000,22.0,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249275.0,,,2019-04-06 03:31:02.776,3.0,,,,,,,,,,
53,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,27,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-10-02 19:23:28.000000,2023-09-26 19:50:52,2273.0,51.0,864.0,93.0,974.0,15.0,309.0,2424.0,2023-09-05 22:54:02.000,85f560cfbe1be66639fc12b29d36aa706790633c7ed069ee5aab233920f0daab,,1911.0,100.0,,,153.0,,,,,,3.0,,,,kaggle/python,,,https://hub.docker.com/r/kaggle/python,2023-09-05 22:53:49.745305,174.0,194935.0,,,,,,,,,,,,,,
54,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,27,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-07-07 18:11:05.000000,2023-07-07 13:05:16,1007.0,,238.0,52.0,123.0,184.0,131.0,1882.0,2023-06-02 14:35:02.046,0.6.3,,68492.0,53.0,71.0,15.0,45.0,https://pypi.org/project/ipyvolume,61568.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,447306.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,1333.0,,2023-06-02 14:35:02.046,51.0,,,,,,widgetti/ipyvolume,2023-06-02 14:33:47.239,5.0,,,,,,,,,,
55,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,162.0,42.0,374.0,164.0,261.0,1032.0,2021-02-01 03:34:36.000,1.1.19,,10770.0,92.0,289.0,260.0,33.0,https://pypi.org/project/pixiedust,9747.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,48082.0,2.0,,,,,2021-02-01 03:34:36.000,29.0,,,,,,,,,,,,,,,,,,
56,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,27,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2023-09-15 17:05:02.000000,2023-09-11 15:52:48,1436.0,4.0,126.0,24.0,608.0,35.0,432.0,723.0,2023-09-11 15:53:18.000,3.0.8,276.0,33081.0,80.0,66.0,3.0,38.0,https://pypi.org/project/nglview,10233.0,https://anaconda.org/conda-forge/nglview,2023-09-15 01:27:48.506,678796.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,5877.0,,2023-09-11 15:49:51.000,59.0,,,,,,,2023-09-11 15:48:05.865,4.0,,,,,,,,,,
57,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,27,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-10-08 03:53:32.000000,2023-10-03 10:43:08,1043.0,47.0,134.0,18.0,245.0,72.0,121.0,308.0,2023-09-25 10:56:23.000,4.1.0,,260435.0,30.0,133.0,2.0,70.0,https://pypi.org/project/jupyter-server-proxy,221413.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1398210.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,4920.0,,2023-09-25 10:56:23.000,128.0,,,,,,,2022-09-08 00:27:55.674,3.0,,,,,,,,,,
58,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,26,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-08-13 18:49:04.000000,2023-05-30 13:48:44,637.0,,1061.0,160.0,79.0,193.0,201.0,9649.0,,,,41324.0,,18.0,18.0,43.0,https://pypi.org/project/jupyterthemes,41324.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
59,Evcxr,,https://github.com/evcxr/evcxr,,kernels,26,False,,evcxr/evcxr,,https://github.com/evcxr/evcxr,MIT,2018-09-25 10:19:22.000,2023-10-06 00:42:05.000000,2023-10-06 00:31:08,647.0,50.0,200.0,56.0,94.0,89.0,133.0,4747.0,2023-07-13 01:54:09.000,0.15.1,3098.0,238.0,5.0,155.0,155.0,49.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
60,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,26,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-10-10 13:30:10.000000,2023-09-28 14:16:14,1452.0,46.0,238.0,59.0,948.0,131.0,206.0,1554.0,2023-05-15 14:58:56.000,0.13.14,2208.0,211.0,65.0,,,40.0,,,,,,1.0,,,,almondsh/almond,,,https://hub.docker.com/r/almondsh/almond,2023-07-17 13:12:50.397725,6.0,18184.0,,,,,,,,,,,,,,
61,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,False,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,128075.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,128075.0,,,,3.0,,,,,2022-09-02 21:15:20.926,12.0,,,,,,,,,,,,,,,,,,
62,jupyter-dash,OBSOLETE - Dash v2.11+ has Jupyter support built in!.,https://github.com/plotly/jupyter-dash,,widgets,26,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-09-27 07:22:00.000000,2023-08-11 17:18:48,162.0,1.0,237.0,43.0,49.0,52.0,28.0,937.0,2022-04-01 20:13:44.000,0.4.2,99.0,129575.0,14.0,3421.0,3348.0,10.0,https://pypi.org/project/jupyter-dash,116464.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,345552.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,3237.0,,2022-04-01 20:05:08.000,71.0,,,,,,,2021-01-22 17:06:54.671,2.0,,,,,,,,,,
63,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,26,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-10-07 13:44:44.746000,2023-10-07 10:50:34,218.0,11.0,40.0,11.0,107.0,20.0,77.0,516.0,2023-10-07 10:51:41.000,1.6.2,,125197.0,42.0,316.0,316.0,6.0,https://pypi.org/project/itables,123682.0,https://anaconda.org/conda-forge/itables,2023-10-07 13:44:44.746,31824.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
64,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2023-10-11 12:34:56.839000,2023-01-11 11:27:13,465.0,,51.0,11.0,96.0,45.0,65.0,416.0,2023-01-11 11:30:08.757,0.10.0,,137939.0,20.0,2979.0,2636.0,33.0,https://pypi.org/project/nbval,127939.0,https://anaconda.org/conda-forge/nbval,2023-10-11 12:34:56.839,390028.0,2.0,,,,,2023-01-11 11:30:08.757,343.0,,,,,,,,,,,,,,,,,,
65,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,26,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-10-09 19:22:10.000000,2023-10-03 06:14:15,373.0,17.0,99.0,8.0,135.0,39.0,45.0,400.0,2023-08-29 14:10:55.000,1.0.1,263.0,45531.0,13.0,461.0,453.0,34.0,https://pypi.org/project/jupyter-resource-usage,32291.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,547588.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,499.0,,2023-08-29 14:10:47.000,6.0,,,,,,,2023-08-29 14:10:39.529,2.0,,,,,,,,,,
66,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-09-11 20:10:34.918000,2023-09-11 18:36:23,1149.0,7.0,85.0,17.0,127.0,31.0,116.0,321.0,2023-09-11 18:36:42.000,0.30.1,141.0,49932.0,99.0,851.0,775.0,33.0,https://pypi.org/project/metakernel,30294.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,746034.0,1.0,,,,,2023-09-11 18:36:35.000,76.0,,,,,,,,,,,,,,,,,,
67,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,26,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-09-07 16:17:19.000000,2023-09-07 15:27:49,258.0,12.0,49.0,14.0,84.0,61.0,134.0,316.0,2023-04-18 19:26:36.690,1.8.10,,125347.0,55.0,973.0,930.0,12.0,https://pypi.org/project/ipyvuetify,113489.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,147411.0,2.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,8968.0,,2023-04-18 17:25:44.404,40.0,,,,,,widgetti/ipyvuetify,2023-04-18 19:26:36.690,3.0,,,,,,,,,,
68,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,26,False,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-09-14 09:27:48.000000,2022-06-25 19:26:22,372.0,,60.0,23.0,93.0,54.0,87.0,171.0,2022-06-25 19:39:15.000,0.4.0,,78598.0,20.0,205.0,,25.0,https://pypi.org/project/jupyter_sphinx,75736.0,https://anaconda.org/conda-forge/jupyter_sphinx,2023-06-16 13:24:13.395,226110.0,2.0,,,,,2022-06-25 19:39:15.000,205.0,,,,,,,,,,,,,,,,,,
69,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,1329.0,,710.0,175.0,478.0,134.0,167.0,5380.0,2023-02-22 03:49:00.886,0.9.3,,615.0,33.0,19.0,18.0,73.0,https://pypi.org/project/knowledge-repo,615.0,,,,2.0,,,,,2023-02-22 03:49:00.886,1.0,,,,,,,,,,,,,,,,,,
70,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,25,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2023-07-12 17:45:36.000000,2023-07-04 23:34:35,692.0,,345.0,91.0,262.0,73.0,159.0,4754.0,2022-02-19 00:48:20.000,0.5.1,,5715.0,12.0,168.0,168.0,21.0,https://pypi.org/project/lux-api,4675.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,21032.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,383.0,,,,,,,,,,,,,,,,,,,,,
71,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,25,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2023-10-11 08:03:34.000000,2023-10-11 07:58:36,772.0,35.0,203.0,43.0,21.0,45.0,304.0,3493.0,2023-10-11 08:03:34.000,2.3.5,,377.0,38.0,75.0,75.0,9.0,https://pypi.org/project/mljar-mercury,377.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
72,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,25,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-10-08 02:58:54.000000,2023-10-08 02:58:53,342.0,14.0,930.0,5.0,103.0,5.0,17.0,2888.0,2023-09-13 09:33:59.145,3.1.7,,54676.0,117.0,100.0,2.0,3.0,https://pypi.org/project/ipydagred3,216.0,https://anaconda.org/conda-forge/ipydagred3,2023-09-04 14:25:29.655,25061.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,53849.0,,2023-09-03 15:29:46.000,3.0,,,,,,,2023-09-13 09:33:59.145,95.0,7.0,,,,,,,,,
73,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-10-03 11:41:44.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,462.0,174.0,405.0,2157.0,,,,20801.0,,14.0,14.0,96.0,,,,,,2.0,,,,jupyter/nbviewer,,,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2787446.0,,,,,,,,,,,,,,
74,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,25,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,488.0,,54.0,7.0,138.0,26.0,163.0,753.0,2023-05-21 13:17:02.977,2.2.1,,106070.0,62.0,19.0,,42.0,https://pypi.org/project/jupyterlab_code_formatter,90969.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,674242.0,1.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2616.0,,2023-05-21 13:17:02.977,17.0,,,,,,,2023-04-16 18:07:15.321,2.0,,,,,,,,,,
75,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,25,False,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2023-10-12 14:12:12.000000,2023-10-12 12:57:30,13381.0,1075.0,90.0,20.0,1318.0,808.0,485.0,736.0,2023-10-12 14:05:44.000,0.22.0,58.0,1870.0,21.0,,,68.0,https://pypi.org/project/lfortran,71.0,https://anaconda.org/conda-forge/lfortran,2023-10-12 13:28:49.631,68024.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
76,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,25,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-10-06 22:45:17.000000,2023-10-06 22:44:35,462.0,24.0,78.0,27.0,425.0,112.0,147.0,542.0,2023-03-02 22:39:14.000,0.32.6,87.0,10015.0,53.0,271.0,271.0,7.0,https://pypi.org/project/itkwidgets,3732.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,340217.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,516.0,,,,,,,,,,,,,,,,,,,,,
