,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
152,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,20,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2024-01-05 17:01:00.000000,2024-01-04 00:14:44,238.0,6.0,47.0,9.0,69.0,27.0,49.0,88.0,2023-06-08 13:14:00.415,1.0.1,,2798.0,20.0,36.0,35.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2216.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,31434.0,3.0,,2023-06-08 13:14:00.415,1.0,,,,,,,,,,,,,,,,,,,,,,
153,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,718.0,,398.0,118.0,269.0,125.0,705.0,2706.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
154,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,19,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,194.0,37.0,33.0,13.0,14.0,1065.0,2021-06-14 15:07:13.000,1.1.0,,3786.0,10.0,9.0,,13.0,https://pypi.org/project/pyforest,3786.0,,,,2.0,,2021-06-14 15:07:13.000,9.0,,,,,,,,,,,,,,,,,,,,,,
155,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,103.0,30.0,63.0,64.0,51.0,726.0,2018-04-16 17:16:10.000,0.2.0,,79301.0,1.0,,,14.0,,,,,,2.0,@jupyterlab/toc,,,https://www.npmjs.com/package/@jupyterlab/toc,,,79301.0,,,,,,,,,,,,,,,,,,
156,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,446.0,3.0,67.0,15.0,131.0,38.0,57.0,591.0,2023-05-31 04:26:11.000,3.2.0,,1994.0,16.0,5.0,,23.0,https://pypi.org/project/jupyterlab_latex,1440.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,12947.0,3.0,@jupyterlab/latex,2021-09-15 15:34:16.000,2.0,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,3.0,267.0,,,,,,,,,,,,,,,,,,
157,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,19,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-10-02 12:02:47.993000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,27.0,106.0,463.0,2022-05-09 10:23:00.581,0.17.1,,1730.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,584.0,https://anaconda.org/conda-forge/matlab_kernel,2023-10-02 12:02:47.993,43580.0,3.0,,2017-04-20 00:39:18.000,5.0,,,,,,,,,,,,,,,,,,,,,,
158,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,26.0,13.0,12.0,4.0,10.0,291.0,2022-08-04 11:25:18.993,0.1.4,,13046.0,5.0,103.0,96.0,5.0,https://pypi.org/project/treon,12772.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,8522.0,3.0,,2022-08-04 11:25:18.993,7.0,,,,,,,,,,,,,,,,,,,,,,
159,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,45.0,14.0,220.0,,111.0,280.0,2022-05-04 07:37:18.000,0.3.21,2790.0,2656.0,50.0,18.0,18.0,17.0,https://pypi.org/project/retrolab,989.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,50877.0,3.0,@jupyterlab-classic/application,,,https://www.npmjs.com/package/@jupyterlab-classic/application,,,3.0,,,,,,,,,,,,,,,,,,
160,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-08-11 05:33:07.000000,2023-08-11 05:18:21,385.0,,37.0,11.0,125.0,6.0,72.0,274.0,2023-08-11 02:56:40.000,2.8.3,112371.0,1440.0,35.0,,,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
161,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,27.0,5.0,46.0,8.0,17.0,198.0,,,,2037.0,4.0,1307.0,1307.0,7.0,https://pypi.org/project/theme-darcula,1192.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,23400.0,1.0,@telamonian/theme-darcula,,,https://www.npmjs.com/package/@telamonian/theme-darcula,,,136.0,,,,,,,,,,,,,,,,,,
162,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,19,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2024-01-11 14:53:07.000000,2024-01-09 07:58:22,652.0,21.0,25.0,9.0,315.0,25.0,44.0,177.0,2024-01-02 11:09:14.000,0.4.2,5183.0,1725.0,61.0,2.0,2.0,12.0,https://pypi.org/project/jupyverse,481.0,https://anaconda.org/conda-forge/fps-auth,2024-01-02 12:50:50.347,23183.0,3.0,,2024-01-02 11:09:06.000,,,,,,,,,,,,,,,,,,,,,,,
163,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,19,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,,84.0,13.0,65.0,32.0,48.0,110.0,,,,7138.0,9.0,45.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,6395.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,23048.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
164,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,19,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-10-26 14:17:38.000000,2023-10-26 14:17:37,234.0,1.0,13.0,5.0,88.0,2.0,36.0,68.0,2023-08-15 15:28:38.000,3.4.0,3269.0,24298.0,36.0,126.0,119.0,10.0,https://pypi.org/project/jupyter-archive,22756.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,58901.0,2.0,@hadim/jupyter-archive,2023-08-15 15:28:33.000,4.0,https://www.npmjs.com/package/@hadim/jupyter-archive,2023-08-15 15:28:31.802,3.0,76.0,,,,,,,,,,,,,,,,,,
165,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,19,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-12-19 00:05:36.000000,2023-12-19 00:05:35,355.0,13.0,6.0,5.0,109.0,5.0,19.0,65.0,2023-09-03 15:30:13.000,0.4.0,,43415.0,17.0,3.0,3.0,3.0,https://pypi.org/project/ipydagred3,535.0,https://anaconda.org/conda-forge/ipydagred3,2023-11-01 13:35:17.799,26997.0,3.0,@jupyter-widgets/jupyterlab-manager,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,42267.0,,,,,,,,,,,,,,,,,,
166,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,18,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,,91.0,19.0,119.0,,112.0,1329.0,,,,16675.0,47.0,,,13.0,https://pypi.org/project/datapane,14782.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,79533.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
167,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-10-13 08:07:19.000000,2019-12-08 22:22:20,90.0,,209.0,34.0,13.0,80.0,58.0,1015.0,2019-05-06 03:28:50.000,1.3.0,149844.0,2236.0,5.0,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
168,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,18,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-12-29 20:15:18.000000,2023-12-29 20:15:15,323.0,18.0,82.0,37.0,61.0,15.0,89.0,801.0,,,,68.0,8.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3519.0,3.0,,,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,416.0,,,,,,,,,,,,,
169,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,18,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2024-01-08 22:07:33.000000,2023-12-31 14:56:28,290.0,25.0,209.0,21.0,45.0,7.0,79.0,612.0,2023-12-19 15:55:23.000,1.5_cuda-12.0_ubuntu-22.04,,,7.0,,,13.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
170,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,18,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,79.0,16.0,10.0,45.0,29.0,464.0,2020-02-16 07:15:03.000,0.2.0,,1271.0,19.0,32.0,,4.0,https://pypi.org/project/jupyter-tensorboard,1271.0,,,,3.0,,2020-02-16 07:15:03.000,32.0,,,,,,,,,,,,,,,,,,,,,,
171,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,516.0,,78.0,34.0,118.0,50.0,99.0,396.0,2020-05-27 00:10:19.202,2.0.0,,165.0,32.0,7.0,5.0,17.0,,,,,,2.0,@jupyterlab/google-drive,,,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,2.0,165.0,,,,,,,,,,,,,,,,,,
172,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,18,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2023-12-11 14:03:21.000000,2023-12-11 14:03:20,538.0,2.0,21.0,14.0,27.0,11.0,188.0,339.0,2020-02-02 22:32:28.000,0.1.6,,42.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,42.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
173,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,18,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,64.0,,58.0,15.0,18.0,40.0,27.0,296.0,2017-09-08 07:23:49.000,0.4.3,,818.0,10.0,135.0,125.0,11.0,https://pypi.org/project/nbopen,818.0,,,,3.0,,2023-09-08 12:57:09.000,10.0,,,,,,,,,,,,,,,,,,,,,,
174,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,18,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2023-06-16 19:21:18.164000,2021-08-30 21:48:24,31.0,,51.0,13.0,2.0,21.0,9.0,265.0,2020-03-12 16:09:39.000,0.0.8,,48705.0,10.0,20.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,47412.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2023-06-16 19:21:18.164,53019.0,3.0,,2020-03-12 16:09:39.000,20.0,,,,,,,,,,,,,,,,,,,,,,
175,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-11-26 17:44:26.000000,2023-10-26 14:20:46,625.0,2.0,29.0,6.0,152.0,21.0,43.0,252.0,2023-05-05 13:05:52.701,5.2.1,2.0,1079.0,30.0,7.0,5.0,26.0,https://pypi.org/project/mamba-gator,24.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,38951.0,3.0,@mamba-org/gator-lab,2021-09-03 07:30:09.000,,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,2.0,30.0,,,,,,,,,,,,,,,,,,
176,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 18:18:16.177000,2023-08-30 15:29:37,94.0,,40.0,15.0,76.0,37.0,12.0,237.0,2023-08-30 15:33:27.000,0.7.0,,6379.0,8.0,19.0,7.0,16.0,https://pypi.org/project/sidecar,5299.0,https://anaconda.org/conda-forge/sidecar,2023-08-30 18:18:16.177,21688.0,2.0,@jupyter-widgets/jupyterlab-sidecar,2023-08-30 15:33:27.000,9.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,3.0,478.0,,,,,,,,,,,,,,,,,,
177,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-06-16 13:24:59.052000,2023-01-13 14:14:25,262.0,,80.0,37.0,29.0,,58.0,195.0,2022-12-01 21:51:02.000,2.4.13,,3007.0,20.0,1.0,,11.0,https://pypi.org/project/sas_kernel,2973.0,https://anaconda.org/anaconda/sas_kernel,2023-06-16 13:24:59.052,2566.0,3.0,,2022-12-01 21:49:02.222,1.0,,,,,,,,,,,,,,,,,,,,,,
178,ipyexperiments,"Automatic GPU+CPU memory profiling, re-use and memory leaks detection using jupyter/ipython experiment containers.",https://github.com/stas00/ipyexperiments,,notebook-tools,18,True,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2023-12-15 03:22:24.000000,2023-12-15 03:22:22,207.0,4.0,11.0,8.0,2.0,,5.0,177.0,2023-12-15 03:21:06.000,0.1.29,,582.0,25.0,10.0,8.0,3.0,https://pypi.org/project/ipyexperiments,582.0,,,,3.0,,2023-12-15 03:21:06.000,2.0,,,,,,,,,,,,,,,,,,,,,,
179,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,True,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,427.0,,36.0,27.0,58.0,59.0,93.0,176.0,2019-10-03 18:34:08.594,3.0.0,,45.0,17.0,21.0,14.0,10.0,,,,,,2.0,@jupyterlab/dataregistry-extension,,,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,7.0,45.0,,,,,,,,,,,,,,,,,,
180,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,18,False,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,111.0,,29.0,9.0,47.0,21.0,18.0,121.0,2022-08-24 12:33:17.000,0.2.2,,65934.0,12.0,25.0,,9.0,https://pypi.org/project/ipytree,63995.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,98025.0,3.0,ipytree,2022-08-23 15:13:01.647,22.0,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,3.0,249.0,,,,,,,jupyter-widgets-contrib/ipytree,,,,,,,,,,,
181,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,18,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,18.0,7.0,12.0,9.0,5.0,84.0,2018-08-10 16:52:09.000,0.1.0,,14091.0,4.0,386.0,382.0,6.0,https://pypi.org/project/nbzip,14091.0,,,,3.0,,2018-08-10 16:52:09.000,4.0,,,,,,,,,,,,,,,,,,,,,,
182,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,18,True,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2023-12-14 11:31:09.000000,2023-12-14 11:31:09,119.0,3.0,39.0,11.0,37.0,17.0,22.0,49.0,2018-06-19 13:50:35.000,0.5.2,,789.0,8.0,62.0,58.0,15.0,https://pypi.org/project/sudospawner,789.0,,,,3.0,,2018-06-19 13:50:35.000,4.0,,,,,,,,,,,,,,,,,,,,,,
183,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,66.0,36.0,123.0,13.0,127.0,439.0,2020-03-08 20:03:38.000,3.0.4,5552.0,51.0,15.0,,,28.0,,,,,,3.0,,,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,713.0,,,,,,,,,,,,,
184,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2023-06-16 19:21:13.443000,2021-09-18 19:09:46,18.0,,13.0,12.0,7.0,5.0,5.0,305.0,2021-09-18 19:13:12.000,0.0.3,,1233.0,3.0,232.0,229.0,3.0,https://pypi.org/project/blackcellmagic,1158.0,https://anaconda.org/conda-forge/blackcellmagic,2023-06-16 19:21:13.443,3115.0,2.0,,2021-09-18 19:13:12.000,3.0,,,,,,,,,,,,,,,,,,,,,,
185,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,17,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,42.0,35.0,22.0,19.0,222.0,2021-03-10 20:57:44.000,4.14.3,,486.0,12.0,10.0,7.0,5.0,,,,,,3.0,jupyterlab-chart-editor,,,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,3.0,486.0,,,,,,,,,,,,,,,,,,
186,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,38.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,509.0,4.0,24.0,19.0,12.0,https://pypi.org/project/jupyter-spark,509.0,,,,3.0,,2018-03-08 14:28:54.000,5.0,,,,,,,,,,,,,,,,,,,,,,
187,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,404.0,,41.0,20.0,22.0,14.0,80.0,177.0,2017-06-02 21:19:27.000,0.5.0,107.0,1234.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,99927.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
188,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,17,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-12-08 12:00:06.740000,2023-12-08 08:06:36,306.0,20.0,24.0,6.0,93.0,15.0,31.0,160.0,,,,771.0,11.0,,,13.0,,,https://anaconda.org/conda-forge/xeus-sqlite,2023-12-08 12:00:06.740,33177.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
189,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,17,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,359.0,1.0,13.0,5.0,18.0,48.0,153.0,151.0,2023-06-15 13:54:02.722,0.24.2,,814.0,30.0,29.0,25.0,6.0,https://pypi.org/project/ipysigma,523.0,,,,3.0,ipysigma,2022-06-08 16:10:49.000,1.0,https://www.npmjs.com/package/ipysigma,2023-06-15 13:50:38.516,3.0,291.0,,,,,,,medialab/ipysigma,,,,,,,,,,,
190,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,17,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2024-01-09 08:46:24.791000,2020-09-11 21:06:00,158.0,,30.0,12.0,37.0,35.0,28.0,138.0,,,,15558.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2024-01-09 08:46:24.791,606787.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
191,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,17,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-12-19 02:59:17.000000,2023-12-19 02:59:16,350.0,8.0,17.0,5.0,90.0,4.0,64.0,102.0,2023-07-16 16:12:50.000,0.5.0,,2231.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,1426.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2023-07-16 18:49:15.196,27476.0,3.0,jupyterlab_iframe,,,https://www.npmjs.com/package/jupyterlab_iframe,,,101.0,,,,,,,,,,,,,,,,,,
