,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,docs_url,hex_id,bitbucket_id
169,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,18,True,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,111.0,,29.0,9.0,47.0,21.0,18.0,117.0,2022-08-24 12:33:17.000,0.2.2,,51837.0,12.0,21.0,,9.0,https://pypi.org/project/ipytree,49630.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,94848.0,3.0,ipytree,https://www.npmjs.com/package/ipytree,2022-08-23 15:10:34.820,2.0,514.0,,2022-08-23 15:13:01.647,19.0,,,,,,jupyter-widgets-contrib/ipytree,,,,,,,,,,,
170,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,18,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-10-24 01:44:46.000000,2023-10-24 01:44:45,346.0,8.0,17.0,5.0,88.0,4.0,64.0,99.0,2023-07-16 16:12:50.000,0.5.0,,5122.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,4204.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2023-07-16 18:49:15.196,26822.0,2.0,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,,,194.0,,,,,,,,,,,,,,,,,,,,
171,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,18,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-11-01 13:35:17.799000,2023-10-31 14:23:11,350.0,19.0,6.0,5.0,107.0,5.0,19.0,62.0,2023-09-03 15:30:13.000,0.4.0,,42955.0,17.0,2.0,2.0,3.0,https://pypi.org/project/ipydagred3,270.0,https://anaconda.org/conda-forge/ipydagred3,2023-11-01 13:35:17.799,25978.0,3.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,42067.0,,,,,,,,,,,,,,,,,,,,
172,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,17,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,117.0,18.0,16.0,42.0,28.0,783.0,2021-08-23 11:45:07.000,1.2.3,,30295.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,30295.0,,,,3.0,,,,,,,2021-08-23 11:45:07.000,,,,,,,,,,,,,,,,,,
173,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,17,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-11-05 00:09:01.000000,2023-10-17 14:42:45,580.0,3.0,115.0,32.0,340.0,38.0,151.0,528.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,37.0,,,,,,3.0,,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,,
174,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,17,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,55.0,21.0,51.0,16.0,29.0,521.0,,,,1441.0,2.0,11.0,11.0,10.0,https://pypi.org/project/ansible-kernel,141.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,14665.0,3.0,,,,,,benthomasson/ansible-jupyter-kernel,,,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66578.0,,,,,,,,,,,,,
175,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,17,False,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2023-11-06 08:19:39.000000,2023-04-14 07:14:04,272.0,,39.0,20.0,112.0,13.0,24.0,445.0,,,,1832.0,4.0,38.0,38.0,4.0,https://pypi.org/project/nbtutor,136.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,140798.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
176,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,64.0,5.0,56.0,15.0,18.0,38.0,27.0,296.0,,,,1041.0,,119.0,119.0,11.0,https://pypi.org/project/nbopen,1041.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
177,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,17,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,136.0,,45.0,21.0,94.0,18.0,82.0,227.0,,,,56429.0,8.0,2.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,49878.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,72727.0,3.0,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,,,4778.0,,,,,,,,,,,,,,,,,,,,
178,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,37.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,555.0,4.0,23.0,18.0,12.0,https://pypi.org/project/jupyter-spark,555.0,,,,3.0,,,,,,,2018-03-08 14:28:54.000,5.0,,,,,,,,,,,,,,,,,
179,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,17,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2023-06-16 13:20:41.310000,2018-09-20 15:43:57,188.0,,31.0,12.0,28.0,20.0,20.0,180.0,2017-03-05 04:26:44.000,0.2.0,,4306.0,8.0,133.0,133.0,6.0,https://pypi.org/project/spylon-kernel,2745.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,126471.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
180,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,404.0,,41.0,20.0,22.0,,80.0,174.0,2017-06-02 21:19:27.000,0.5.0,106.0,1253.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,98927.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
181,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,17,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-10-30 16:35:50.000000,2023-10-30 16:35:48,231.0,8.0,15.0,7.0,89.0,10.0,17.0,93.0,,,,42353.0,6.0,13.0,13.0,5.0,https://pypi.org/project/ipyregulartable,132.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,5554.0,3.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,42067.0,,,,,,,,,finos/ipyregulartable,,,,,,,,,,,
182,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,17,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-10-06 09:59:54.551000,2018-06-11 01:51:34,136.0,,26.0,22.0,32.0,7.0,20.0,77.0,,,,2724.0,3.0,14.0,14.0,8.0,https://pypi.org/project/jupyter_cms,375.0,https://anaconda.org/conda-forge/jupyter_cms,2023-10-06 09:59:54.551,93981.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
183,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,73.0,2020-06-18 03:31:10.000,0.5.10,,496.0,23.0,38.0,34.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,496.0,,,,3.0,,,,,,,2020-06-18 03:31:10.000,4.0,,,,,,,,,,,,,,,,,
184,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2022-12-07 12:46:17.000000,2021-09-10 08:58:36,115.0,,38.0,11.0,36.0,18.0,21.0,47.0,2018-06-19 13:50:35.000,0.5.2,,721.0,8.0,62.0,58.0,14.0,https://pypi.org/project/sudospawner,721.0,,,,3.0,,,,,,,2018-06-19 13:50:35.000,4.0,,,,,,,,,,,,,,,,,
185,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-30 06:50:09.000000,2023-06-30 06:50:08,100.0,,27.0,5.0,29.0,9.0,17.0,47.0,2021-10-28 11:35:32.000,1.0.0,,3882.0,8.0,88.0,85.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,3882.0,,,,2.0,,,,,,,2021-10-28 11:35:32.000,3.0,,,,,,,,,,,,,,,,,
186,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,136.0,68.0,90.0,37.0,46.0,1082.0,,,,1492.0,,,,9.0,,,,,,3.0,,,,,,geonotebook/geonotebook,,,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131299.0,,,,,,,,,,,,,
187,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,60.0,,96.0,20.0,49.0,63.0,44.0,950.0,2019-07-16 04:35:55.953,0.11.0,,233.0,14.0,4.0,2.0,8.0,,,,,,3.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,2.0,233.0,,,,,,,,,,,,,,,,,,,,
188,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-07-20 06:35:35.164000,2022-11-06 15:47:40,299.0,,82.0,38.0,59.0,17.0,86.0,795.0,,,,69.0,8.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3465.0,3.0,,,,,,simplect/clojupyter,,,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,414.0,,,,,,,,,,,,,
189,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,38.0,69.0,26.0,13.0,12.0,574.0,2018-01-08 14:51:41.000,0.1.15,,1181.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,1181.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
190,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,41.0,35.0,22.0,19.0,220.0,2021-03-10 20:57:44.000,4.14.3,,749.0,12.0,8.0,6.0,5.0,,,,,,3.0,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,2.0,749.0,,,,,,,,,,,,,,,,,,,,
191,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,16,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-06-16 19:25:52.504000,2022-04-13 05:12:13,318.0,,26.0,9.0,113.0,32.0,12.0,210.0,2021-04-01 19:36:39.000,0.4.0,,224.0,5.0,4.0,2.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,93.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2023-06-16 19:25:52.504,1733.0,3.0,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,2.0,74.0,,2021-04-01 19:36:39.000,,,,,,,,,,,,,,,,,,
192,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,True,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,427.0,,35.0,26.0,58.0,,93.0,175.0,,,,52.0,,13.0,13.0,10.0,,,,,,3.0,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,,,52.0,,,,,,,,,,,,,,,,,,,,
193,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,51.0,8.0,23.0,30.0,7.0,172.0,2022-01-18 10:19:53.000,2.1.1,2467.0,2348.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2304.0,,,,3.0,,,,,,krishnanr/sparkmonitor,2022-01-18 10:19:53.000,,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,949.0,,,,,,,,,,,,,
194,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,16,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-11-02 14:55:41.034000,2023-03-16 20:36:26,286.0,,23.0,6.0,86.0,15.0,31.0,158.0,,,,781.0,9.0,,,12.0,,,https://anaconda.org/conda-forge/xeus-sqlite,2023-11-02 14:55:41.034,32037.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
195,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,15.0,14.0,8.0,,41.0,155.0,2022-06-14 16:29:11.000,2.0.1,,771.0,10.0,16.0,14.0,5.0,https://pypi.org/project/igv-jupyter,771.0,,,,3.0,,,,,,,2022-06-14 16:29:11.000,2.0,,,,,,g2nb/igv-jupyter,,,,,,,,,,,
196,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,16,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-10-24 01:45:28.000000,2023-10-24 01:45:27,238.0,12.0,10.0,4.0,57.0,2.0,36.0,106.0,2023-08-17 16:44:39.000,0.3.1,,146.0,21.0,3.0,1.0,2.0,https://pypi.org/project/jupyterlab-email,58.0,,,,3.0,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,2.0,88.0,,2023-08-17 14:42:10.000,,,,,,,,,,,,,,,,,,
197,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,16,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,18.0,7.0,12.0,9.0,5.0,83.0,,,,12127.0,,369.0,369.0,6.0,https://pypi.org/project/nbzip,12127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
198,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,16,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2023-10-30 16:28:59.000000,2023-10-30 16:28:58,311.0,10.0,9.0,5.0,84.0,5.0,29.0,66.0,2022-04-11 15:35:12.000,0.3.6,,801.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,286.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2023-06-16 19:19:04.178,17633.0,3.0,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,,,96.0,,,,,,,,,,,,,,,,,,,,
199,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2023-10-23 20:14:31.000000,2023-09-30 16:16:13,333.0,6.0,6.0,4.0,6.0,10.0,52.0,65.0,2019-09-02 19:30:02.000,0.5.0,,1127.0,15.0,2.0,2.0,4.0,https://pypi.org/project/jupyterlab-sos,363.0,https://anaconda.org/conda-forge/jupyterlab-sos,2023-06-16 16:17:01.985,31727.0,3.0,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,,,130.0,,,,,,,,,,,,,,,,,,,,
200,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,15,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,22.0,12.0,3.0,2.0,3.0,1016.0,,,,1308.0,,41.0,41.0,3.0,https://pypi.org/project/py-heat-magic,1308.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
201,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,111.0,48.0,40.0,37.0,73.0,925.0,,,8611.0,162.0,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
202,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,15,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,36.0,123.0,13.0,127.0,439.0,2020-03-08 20:03:38.000,3.0.4,5532.0,52.0,15.0,,,28.0,,,,,,3.0,,,,,,fsprojects/ifsharp,,,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,710.0,,,,,,,,,,,,,
203,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,47.0,13.0,92.0,44.0,37.0,402.0,2020-01-04 11:56:53.000,0.3.3,,333.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,333.0,,,,3.0,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,2020-01-04 11:56:53.000,,,,,,,,,,,,,,,,,,
204,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,15,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2023-06-16 19:21:13.443000,2021-09-18 19:09:46,18.0,,13.0,12.0,7.0,5.0,5.0,303.0,,,,1622.0,1.0,228.0,228.0,3.0,https://pypi.org/project/blackcellmagic,1544.0,https://anaconda.org/conda-forge/blackcellmagic,2023-06-16 19:21:13.443,3071.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
205,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,61.0,18.0,8.0,16.0,11.0,287.0,2020-02-03 15:59:07.000,1.0.0,2053.0,893.0,8.0,,,7.0,,,,,,3.0,,,,,,mltooling/ml-hub,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,45162.0,,,,,,,,,,,,,
206,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2023-06-16 19:21:18.164000,2021-08-30 21:48:24,31.0,,50.0,13.0,2.0,21.0,9.0,264.0,,,,91906.0,1.0,,,3.0,https://pypi.org/project/jupyter_http_over_ws,90617.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2023-06-16 19:21:18.164,50301.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
207,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,7.0,18.0,6.0,,8.0,245.0,2020-07-07 15:27:22.000,0.2.4,,98.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,98.0,,,,3.0,,,,,,,2020-07-07 15:27:22.000,1.0,,,,,,,,,,,,,,,,,
208,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,False,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,129.0,,15.0,8.0,37.0,8.0,18.0,182.0,2021-07-17 23:46:41.952,0.4.1,,2126.0,12.0,7.0,5.0,4.0,,,,,,3.0,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,2.0,2126.0,,,,,,,,,,,,,,,,,,,,
209,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,False,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11.0,7.0,2.0,1.0,5.0,165.0,2021-12-07 18:44:34.000,0.1.28,,140.0,24.0,10.0,8.0,3.0,https://pypi.org/project/ipyexperiments,140.0,,,,3.0,,,,,,,2021-12-07 18:44:34.000,2.0,,,,,,,,,,,,,,,,,
